pairid,argid,propid_to,propid_from,text_to,text_from,relation,normarg_nneu2_4_0,normarg_nneu2_4_1,normarg_nneu2_4_2,normarg_nneu2_4_3
00870_2#00870_2_3,00870,00870_2,00870_2_3,War should be televised.,The Army would benefit from the funds raised from the war broadcasts.,1,0.06762169050067966,0.778669999221103,0.009558542523459754,0.16772887835948158
00870_2#00870_2_4,00870,00870_2,00870_2_4,War should be televised.,Televised war would allow donation centers to use footage in commercials.,1,0.02109879821291978,0.5885556327884837,0.0031200424864895847,0.3573700832363654
00871_4#00871_4_1,00871,00871_4,00871_4_1,The veto powers of the permanent members of the UN Security Council should be abolished.,UN veto perpetuates unfortunate geopolitical games,1,0.025267330941102412,0.803779758262792,0.04094745748270044,0.14563742949584096
00871_4#00871_4_2,00871,00871_4,00871_4_2,The veto powers of the permanent members of the UN Security Council should be abolished.,P-5 veto rewards the disproportionate contribution to global security,-1,0.00830516651620494,0.4413283113433595,0.059753860736345546,0.5197230027061891
00871_4#00871_4_3,00871,00871_4,00871_4_3,The veto powers of the permanent members of the UN Security Council should be abolished.,Abandoning UN SC veto to constrain the US would be wrong,-1,0.1287468521699849,0.7402355103637145,0.028464112417360476,0.20681175606334676
00871_4#00871_4_4,00871,00871_4,00871_4_4,The veto powers of the permanent members of the UN Security Council should be abolished.,The UN Security Council Veto is unreflective of geopolitical realities,1,0.1543888091198856,0.6116300265868096,0.01898830565500455,0.3309879747289489
00871_4#00871_4_5,00871,00871_4,00871_4_5,The veto powers of the permanent members of the UN Security Council should be abolished.,The UN SC veto is justifiably given to nuclear powers,-1,0.014279850630650922,0.7414303117231137,0.0553377936495166,0.21556450010544007
00871_4#00871_4_6,00871,00871_4,00871_4_6,The veto powers of the permanent members of the UN Security Council should be abolished.,Argument: The UN veto is anachronistic.,1,0.05333750898738338,0.7621109844147451,0.013801202115371565,0.19407603937204693
00871_4#00871_4_7,00871,00871_4,00871_4_7,The veto powers of the permanent members of the UN Security Council should be abolished.,The UN Security Council veto perpetuates differences and animosity,1,0.01552555690943802,0.7954910098308838,0.0619795723207753,0.1610401047570384
00871_4#00871_4_8,00871,00871_4,00871_4_8,The veto powers of the permanent members of the UN Security Council should be abolished.,P-5 veto encourages strongest states to work inside not outside the system,-1,0.015154586981808799,0.3019811768802547,0.09762328810766674,0.6116128827862041
00889_1#00889_1_1,00889,00889_1,00889_1_1,Tibet should seek and gain independence.,Tibet is too integrated into China to break away,-1,0.019175421122594398,0.2519205900744601,0.06099075821555447,0.6511751021870491
00889_1#00889_1_10,00889,00889_1,00889_1_10,Tibet should seek and gain independence.,The US will not jeopardize trade with China to support a Tibet independence.,-1,0.043109946807401586,0.6311677679213066,0.34513010135192523,0.24548295538321047
00889_1#00889_1_2,00889,00889_1,00889_1_2,Tibet should seek and gain independence.,Tibets independence cause enjoys substantial legitimacy in the world.,1,0.04541697173806097,0.7116899131294842,0.005638505368717809,0.21667300574676798
00889_1#00889_1_4,00889,00889_1,00889_1_4,Tibet should seek and gain independence.,Chinas permanent membership on the UN Security Council gives it substantial leverage against Tibetan independence.,-1,0.05311872720674905,0.43728414884625966,0.009893400902305957,0.5223553837927205
00889_1#00889_1_5,00889,00889_1,00889_1_5,Tibet should seek and gain independence.,Tibet can follow the East Timor model to achieving independence,1,0.05413652849462823,0.7973441920900906,0.006892089089240283,0.1410130123636293
00889_1#00889_1_6,00889,00889_1,00889_1_6,Tibet should seek and gain independence.,The Dalai Lama is not for independence.,-1,0.05931621120630356,0.3321629716424822,0.14708961455359185,0.6241873939589506
00889_1#00889_1_7,00889,00889_1,00889_1_7,Tibet should seek and gain independence.,China is highly unlikely to agree to any negotiations without ruling out Tibet independence,-1,0.006183064607619226,0.2447732658356624,0.059864079371859814,0.710031880846379
00889_1#00889_1_8,00889,00889_1,00889_1_8,Tibet should seek and gain independence.,India will not support Tibet Independence out of fear of encouraging separatists in India.,-1,0.028903639529511537,0.2609303317077529,0.1403133035174535,0.6979817397416939
00969_6#00969_6_1,00969,00969_6,00969_6_1,"""Under God"" in the American Pledge of Allegiance is appropriate and should not be eliminated.","""Under God"" too ingrained in US culture to get rid of it",1,0.037618472468136786,0.3118924303697819,0.06423738195917437,0.5725639609464004
00969_6#00969_6_2,00969,00969_6,00969_6_2,"""Under God"" in the American Pledge of Allegiance is appropriate and should not be eliminated.","""Under God"" is not a passive cultural expression; its prayer",-1,0.024302406271047215,0.48262702583129136,0.04117513050751175,0.4427036522858626
00969_6#00969_6_3,00969,00969_6,00969_6_3,"""Under God"" in the American Pledge of Allegiance is appropriate and should not be eliminated.","""Under God"" is simply unnecessary in a patriotic pledge",-1,0.10572664476857088,0.6288688360746354,0.03910927284618927,0.26793154543220354
00969_6#00969_6_4,00969,00969_6,00969_6_4,"""Under God"" in the American Pledge of Allegiance is appropriate and should not be eliminated.","""Under God"" affirms the religious heritage of America",1,0.12735400241069023,0.5161841366449225,0.05822223497262428,0.3025667559424711
00969_6#00969_6_5,00969,00969_6,00969_6_5,"""Under God"" in the American Pledge of Allegiance is appropriate and should not be eliminated.","Testing demonstrates ""under God"" is not secular.",-1,0.025764612007519425,0.47041693996760114,0.022261032860857167,0.4287408980083327
00969_6#00969_6_6,00969,00969_6,00969_6_6,"""Under God"" in the American Pledge of Allegiance is appropriate and should not be eliminated.","""Under God"" was rashly added to patriotic Pledge in 1954",-1,0.07116780217359095,0.46692679815448845,0.07420903767517886,0.44267040446973305
00969_6#00969_6_7,00969,00969_6,00969_6_7,"""Under God"" in the American Pledge of Allegiance is appropriate and should not be eliminated.","Most are unaware of cultural/historical meaning of ""under God"".",-1,0.0275392828206904,0.49191716941950225,0.019066974641702976,0.3979232741343687
00969_6#00969_6_8,00969,00969_6,00969_6_8,"""Under God"" in the American Pledge of Allegiance is appropriate and should not be eliminated.","""Under God"" is a cultural/patriotic, not religious, pledge",1,0.11386460773151569,0.5019006070260768,0.044960932280158246,0.42557844447460236
01131_3#01131_3_1,01131,01131_3,01131_3_1,Bosnia and Herzegovina should accede to the European Union.,Bosnia and Herzegovina is part of Europe/EU.,1,0.25607857011034874,0.5656726696558424,0.0552375962032023,0.18531892642088038
01131_3#01131_3_2,01131,01131_3,01131_3_2,Bosnia and Herzegovina should accede to the European Union.,A strong majority of Bosnians support membership in the EU.,1,0.10026675379984683,0.6743143020089369,0.018114679663241363,0.16760645588308642
01131_3#01131_3_3,01131,01131_3,01131_3_3,Bosnia and Herzegovina should accede to the European Union.,EU accession jeopardizes Bosnias new found identity.,-1,0.01782722679728111,0.16181566285339552,0.04658897746210104,0.7815892691083759
01159_1#01159_1_1,01159,01159_1,01159_1_1,Wind energy should be a major component of plans to fight global warming.,Wind energy is free.,1,0.14084546069449091,0.48017198078645734,0.11792127061134071,0.4104433715358985
01159_1#01159_1_10,01159,01159_1,01159_1_10,Wind energy should be a major component of plans to fight global warming.,"Wind ""fuel"" does not require transporting to the generator.",1,0.044173587823559235,0.6414672121444964,0.11995401061283564,0.280669831110602
01159_1#01159_1_11,01159,01159_1,01159_1_11,Wind energy should be a major component of plans to fight global warming.,"Wind farms build piecemeal, generating revenue from first windmill",1,0.048665372874919205,0.7386260299370094,0.009582101034099908,0.1992612904860839
01159_1#01159_1_12,01159,01159_1,01159_1_12,Wind energy should be a major component of plans to fight global warming.,Ramping wind energy up and down produces mechanical stresses.,-1,0.03341321607187698,0.4281842276236125,0.004412261563011865,0.5244867471395542
01159_1#01159_1_13,01159,01159_1,01159_1_13,Wind energy should be a major component of plans to fight global warming.,Wind energy hedges against volatile oil prices,1,0.08343162702619457,0.39882225891924766,0.014323302993744902,0.5244263900320668
01159_1#01159_1_14,01159,01159_1,01159_1_14,Wind energy should be a major component of plans to fight global warming.,"Litigation to clear land (""scenery"") for windmills can be costly.",-1,0.007636571024952855,0.21190884757810446,0.02498816949129443,0.6728034517804411
01159_1#01159_1_15,01159,01159_1,01159_1_15,Wind energy should be a major component of plans to fight global warming.,"Wind is an inexhaustible, renewable energy resource.",1,0.049047291871005955,0.5653932188405622,0.00944424436866788,0.36746333750676263
01159_1#01159_1_16,01159,01159_1,01159_1_16,Wind energy should be a major component of plans to fight global warming.,Rising carbon-fuel prices make wind power more competitive,1,0.05199819219430228,0.7542607984012588,0.005163636964926146,0.1938467526420835
01159_1#01159_1_2,01159,01159_1,01159_1_2,Wind energy should be a major component of plans to fight global warming.,Wind energy is new and is advancing rapidly in its competitiveness.,1,0.07580415163605221,0.7173273842394682,0.010077741206066252,0.22995113569610648
01159_1#01159_1_3,01159,01159_1,01159_1_3,Wind energy should be a major component of plans to fight global warming.,Running and maintenance costs of windmills are low.,1,0.015481712550957425,0.41243690210571593,0.025348062106101396,0.23535850845187534
01159_1#01159_1_4,01159,01159_1,01159_1_4,Wind energy should be a major component of plans to fight global warming.,Wind turbines are generally vulnerable to environmental wear and tear.,-1,0.010712908274988381,0.31758573795721223,0.04920849869882691,0.6488193721089315
01159_1#01159_1_5,01159,01159_1,01159_1_5,Wind energy should be a major component of plans to fight global warming.,The installation of windmills can be relatively expensive.,-1,0.017177309797308797,0.2758281947182898,0.021300431818593327,0.6530036011199263
01159_1#01159_1_6,01159,01159_1,01159_1_6,Wind energy should be a major component of plans to fight global warming.,Wind energy production is often too far from demand,-1,0.015921361236646,0.2770508989259155,0.04139479081520669,0.6911051569749473
01159_1#01159_1_7,01159,01159_1,01159_1_7,Wind energy should be a major component of plans to fight global warming.,Wind energy is abundant and can supply massive quantities of energy.,1,0.03281843179207928,0.7762587208790414,0.004275726087483942,0.15125475958020942
01159_1#01159_1_8,01159,01159_1,01159_1_8,Wind energy should be a major component of plans to fight global warming.,Wind energy production is inconsistent relative to demand,-1,0.015672645603046202,0.3711506567632486,0.02698122882368348,0.5831466953064762
01159_1#01159_1_9,01159,01159_1,01159_1_9,Wind energy should be a major component of plans to fight global warming.,Wind energy does not require water.,1,0.03282137920083605,0.6579843024148776,0.1183320222050181,0.27954529955279683
01164_6#01164_6_1,01164,01164_6,01164_6_1,Hydroelectric dams should be a part of plans to combat global warming.,Modern dams are virtually 100% safe from collapse.,1,0.03604182025026406,0.7876647531375692,0.00618678274505145,0.16629707129637888
01164_6#01164_6_2,01164,01164_6,01164_6_2,Hydroelectric dams should be a part of plans to combat global warming.,Dams can burst at great cost to human life.,-1,0.015157588258943649,0.1357640470631638,0.015367986629480654,0.8306442914023575
01164_6#01164_6_3,01164,01164_6,01164_6_3,Hydroelectric dams should be a part of plans to combat global warming.,Chinas 1975 dam crises should not be used against modern dams.,1,0.3020818547154017,0.0005847518838066722,0.6273033271831461,0.0009039358227480379
01171_2#01171_2_1,01171,01171_2,01171_2_1,UN Annex I aid should be increased for developing country adaptation to climate change.,"Poor govts must focus on subsistence, not climate aid.",1,0.39821366768285976,0.0002792395703970198,0.48820676991189266,0.00024345612201903902
01171_2#01171_2_2,01171,01171_2,01171_2_2,UN Annex I aid should be increased for developing country adaptation to climate change.,Developed states have more resource to lead in global adaptation.,1,0.10603511184343117,0.779693323101383,0.013982910654285747,0.14310041033386436
01171_2#01171_2_3,01171,01171_2,01171_2_3,UN Annex I aid should be increased for developing country adaptation to climate change.,Resources of developed countries do not obligate climate aid.,-1,0.014916478021425456,0.5470063221610534,0.023636376957635017,0.3968218417876711
01171_2#01171_2_4,01171,01171_2,01171_2_4,UN Annex I aid should be increased for developing country adaptation to climate change.,BRICs are wealthy enough to adapt on own.,-1,0.03578835816398138,0.6947238740029296,0.004089387884577131,0.14151536591763209
01171_2#01171_2_5,01171,01171_2,01171_2_5,UN Annex I aid should be increased for developing country adaptation to climate change.,Some annex I states are in no position to increase climate aid.,-1,0.03941784154624529,0.45167586115122654,0.042585934124852426,0.47684244622654465
01199_2#01199_2_1,01199,01199_2,01199_2_1,Legacy admissions systems should be banned.,"Legacy preferences do not increase universities"" revenues.",-1,0.039799030345335516,0.5086590732122873,0.0033824693066450903,0.4357636500618774
01199_2#01199_2_2,01199,01199_2,01199_2_2,Legacy admissions systems should be banned.,"Legacy preferences do not influence the universities"" fund raising.",-1,0.04263267332067002,0.3420961257407438,0.004549388775196787,0.57950573037752
01199_2#01199_2_3,01199,01199_2,01199_2_3,Legacy admissions systems should be banned.,The legacy system encourages families to donate money.,1,0.005211944076950504,0.12157013129209941,0.051881139098848936,0.7571839446719615
01271_5#01271_5_1,01271,01271_5,01271_5_1,Nasa should return humans to the Moon rather than going to Mars.,Mission to Mars will have major communications time-lag.,1,0.01659899050309854,0.5716161831326372,0.0638095392401398,0.3139153633676437
01271_5#01271_5_10,01271,01271_5,01271_5_10,Nasa should return humans to the Moon rather than going to Mars.,Orbit of Earth around Sun makes speed faster to Mars than Moon,-1,0.0569822165820878,0.40959853496008747,0.0760187931382555,0.5122505782195731
01271_5#01271_5_11,01271,01271_5,01271_5_11,Nasa should return humans to the Moon rather than going to Mars.,Weight of supplies for long Mars trip is impractical.,1,0.057535231428371796,0.6191195225154706,0.021708447060306564,0.2730650583060844
01271_5#01271_5_2,01271,01271_5,01271_5_2,Nasa should return humans to the Moon rather than going to Mars.,"If we could go to the Moon in 1969, we can go to Mars now.",-1,0.08315588369778888,0.2901830551153268,0.22388021096373123,0.6129417446313068
01271_5#01271_5_3,01271,01271_5,01271_5_3,Nasa should return humans to the Moon rather than going to Mars.,Committing to Mars will inspire NASA to make it happen,-1,0.01793426619916363,0.22745218184591404,0.06448793268581275,0.6146634712806238
01271_5#01271_5_4,01271,01271_5,01271_5_4,Nasa should return humans to the Moon rather than going to Mars.,Risks of Mars mission jeopardizes funding for NASA.,1,0.025808261694621373,0.6153382484149247,0.011175257944529764,0.29645811325506977
01271_5#01271_5_5,01271,01271_5,01271_5_5,Nasa should return humans to the Moon rather than going to Mars.,"Craft to Mars must carry exercise, artificial-gravity equipment.",1,0.1439715253629572,0.00028597834910316493,0.6910998605807022,0.0005616082880975562
01271_5#01271_5_6,01271,01271_5,01271_5_6,Nasa should return humans to the Moon rather than going to Mars.,We can commit to a mission to Mars before knowing how,-1,0.07062914591373863,0.270973302898982,0.27039176456109987,0.5912340149346308
01271_5#01271_5_7,01271,01271_5,01271_5_7,Nasa should return humans to the Moon rather than going to Mars.,Traveling to Mars takes far longer than to the moon.,1,0.03855316328837312,0.5466990626607241,0.0222040724510512,0.37137861071962164
01271_5#01271_5_8,01271,01271_5,01271_5_8,Nasa should return humans to the Moon rather than going to Mars.,"Large tech leaps were made for Moon mission, why not for Mars?",-1,0.08761653112933443,0.4594615968188611,0.08695713841647855,0.45783058072828897
01271_5#01271_5_9,01271,01271_5,01271_5_9,Nasa should return humans to the Moon rather than going to Mars.,"We have not done prerequisites for a ""Mars Mission"".",1,0.09591823436297389,0.5657578138716111,0.05097033461402341,0.346631626550288
00010_1#00010_1_1,00010,00010_1,00010_1_1,Israel should return to its pre-1967 border.,"Even with peace, Israel needs ability to defend itself",-1,0.484592413326879,0.0005186859318460555,0.3802268158481847,0.0005500748404308716
00010_1#00010_1_2,00010,00010_1,00010_1_2,Israel should return to its pre-1967 border.,"With pre-1967 borders, PLO would recognize Israel, end conflict",1,0.08529349240958072,0.6989849961404577,0.02239766128128854,0.2343550225116997
00010_1#00010_1_3,00010,00010_1,00010_1_3,Israel should return to its pre-1967 border.,"Israel hasn""t recog Pal so can""t expect recog of Israel.",1,0.11542375546796278,0.5206974202629185,0.07621257114687119,0.37918176516781804
00010_1#00010_1_4,00010,00010_1,00010_1_4,Israel should return to its pre-1967 border.,Arabs seek pre-1967 borders to weaken and dissolve Israel.,-1,0.08112670150488448,0.5205621416602282,0.12223888725543113,0.40232066464173516
00010_1#00010_1_5,00010,00010_1,00010_1_5,Israel should return to its pre-1967 border.,Pre-1967 borders would just bring conflict into Israel,-1,0.03347550524699828,0.30745175146454884,0.012972459901519578,0.6259494020516366
00010_1#00010_1_6,00010,00010_1,00010_1_6,Israel should return to its pre-1967 border.,Pre-1967 borders not a recipe for peace but more hostilities.,-1,0.037348450051316484,0.41305498731471657,0.027596948681699623,0.5205881285330761
00042_13#00042_13_1,00042,00042_13,00042_13_1,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",Withdrawing troops would actually improve security and so uphold any obligation to Iraqis.,1,0.02793091861416287,0.7584930363161856,0.0065957717814262426,0.2183658044054596
00042_13#00042_13_2,00042,00042_13,00042_13_2,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The US has obligations to the world that must be considered over obligations to just Iraqis.,1,0.47706199585076975,0.0004130197826206455,0.4112425313230907,0.0004510261465890428
00042_13#00042_13_3,00042,00042_13,00042_13_3,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The US has obligations to its own citizens that must be considered along side obligations to Iraqis.,1,0.4210066701264101,0.0004899997341975506,0.47589550106728595,0.0004589604492829674
00042_13#00042_13_4,00042,00042_13,00042_13_4,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The US has a duty to Iraqis to stay and minimize the damage it has caused,-1,0.4434072625257629,0.001006346460896805,0.37980435189738443,0.001039560834094391
00042_4#00042_4_1,00042,00042_4,00042_4_1,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",Americans are increasingly optimistic about the prospects for success in Iraq.,-1,0.03383709785576707,0.45652148217782984,0.034023117422882096,0.45781238004598823
00042_4#00042_4_2,00042,00042_4,00042_4_2,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The majority of Americans want troops to withdraw from Iraq on a timetable.,1,0.3899414938174959,0.011959140820852976,0.08063393750696789,0.006844873617543656
00042_4#00042_4_3,00042,00042_4,00042_4_3,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.","Americans would not have supported the Iraq War if they""d known what it would become",1,0.05234603165620416,0.38345090812849125,0.1327661650308828,0.5817779160833646
00042_4#00042_4_4,00042,00042_4,00042_4_4,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The Commander in Chief is given executive authority to prosecute the Iraq War.,-1,0.25722875684678426,0.5780037214479266,0.1082842340491946,0.293791791837799
00100_4#00100_4_1,00100,00100_4,00100_4_1,Flag burning as a form of protest should be prohibited.,"Patriotic principles do deserve to be questioned and criticized, making potentially un-patriotic acts of flag-burning (in certain contexts) more acceptable:",-1,0.08070861641440526,0.08346487106734592,0.6457165164150606,0.034137691423994955
00100_4#00100_4_2,00100,00100_4,00100_4_2,Flag burning as a form of protest should be prohibited.,The prohibition of flag burning prevents the breaches of peace that are prompted by such protests.,1,0.022235228293395103,0.39095506233900623,0.012334869145552424,0.570200397636592
00100_4#00100_4_3,00100,00100_4,00100_4_3,Flag burning as a form of protest should be prohibited.,Flag burning can be a patriotic expression.,-1,0.002547130874541426,0.18440962332271874,0.024056454796701564,0.7277997684275066
00100_4#00100_4_4,00100,00100_4,00100_4_4,Flag burning as a form of protest should be prohibited.,The national flag is a symbol of nationhood and national unity that ought to be protected from abuse.,1,0.20783653672991825,0.0005356051133214892,0.702699878038704,0.000900166692722872
00100_4#00100_4_5,00100,00100_4,00100_4_5,Flag burning as a form of protest should be prohibited.,The prohibition of an act because it is likely to cause offense or disruption amounts to a hecklers charter.,-1,0.05565886124228483,0.24798783329120005,0.017892528684528123,0.6775744241729054
00108_1#00108_1_1,00108,00108_1,00108_1_1,The present international ban on trading elephant ivory should be lifted.,"Elephants are sentient beings, and are too similar to humans to be subject to killing:",-1,0.028237634395589094,0.44357751132309287,0.03200239263661657,0.48547761891813646
00108_1#00108_1_2,00108,00108_1,00108_1_2,The present international ban on trading elephant ivory should be lifted.,"Defining sentience is impossible, making it impossible to determine which animals deserve rights or protection:",1,0.008404703618522765,0.058020581329084706,0.005337709127535698,0.038615404657882685
00108_1#00108_1_3,00108,00108_1,00108_1_3,The present international ban on trading elephant ivory should be lifted.,"Even if we could define sentience, how human-like would an animal need to be to warrant protection:",1,0.004352293176103087,0.024035393323324446,0.007003539418060538,0.019517567026210027
00108_1#00108_1_4,00108,00108_1,00108_1_4,The present international ban on trading elephant ivory should be lifted.,Why should human-likeness matter?,1,0.02226990052442617,0.013250547803276166,0.014654512203217977,0.01089015810072003
00125_10#00125_10_1,00125,00125_10,00125_10_1,Tidal energy should be a major part of plans to fight global warming.,Tidal power plants have long lives of operation.,1,0.037762988091943346,0.7152203108905022,0.006204529947367487,0.2024834394429983
00125_10#00125_10_2,00125,00125_10,00125_10_2,Tidal energy should be a major part of plans to fight global warming.,"Tidal energy systems are simple, so easy to maintain.",1,0.03903176617306493,0.5994761739484277,0.01919897680474462,0.3187121187362505
00125_10#00125_10_3,00125,00125_10,00125_10_3,Tidal energy should be a major part of plans to fight global warming.,Repairing tidal energy is difficult and expensive.,-1,0.01046559507855718,0.2956647996256754,0.025474873573491815,0.6636446196240309
00125_10#00125_10_4,00125,00125_10,00125_10_4,Tidal energy should be a major part of plans to fight global warming.,Retrieving disintegrated tidal energy parts is problematic,-1,0.014081666162588153,0.41063080223913134,0.019412328948574774,0.5387542041623236
00125_4#00125_4_1,00125,00125_4,00125_4_1,Tidal energy should be a major part of plans to fight global warming.,Tidal power generates little return on investment so is unviable,-1,0.013790001552619403,0.4049133017161038,0.02204414261168882,0.5472962740975819
00125_4#00125_4_2,00125,00125_4,00125_4_2,Tidal energy should be a major part of plans to fight global warming.,Tidal power has a low capacity factor (poor return-on-investment),-1,0.018012268654437256,0.44133897036180314,0.018136842091906236,0.4786250285939302
00125_4#00125_4_3,00125,00125_4,00125_4_3,Tidal energy should be a major part of plans to fight global warming.,Tidal energy is new; it will be some time before it is viable.,-1,0.03068543473536186,0.3417967338641129,0.012261808353686543,0.6071561517720641
00125_4#00125_4_4,00125,00125_4,00125_4_4,Tidal energy should be a major part of plans to fight global warming.,Tidal energy could disrupt local fishing industries,-1,0.013230606634921978,0.25536278675619845,0.033771888385630035,0.6885950526015445
00125_4#00125_4_5,00125,00125_4,00125_4_5,Tidal energy should be a major part of plans to fight global warming.,Tidal power requires no fuel; free energy of the tides.,1,0.0390585253314303,0.46626782630437247,0.056558509960034316,0.4615347501136471
00125_4#00125_4_6,00125,00125_4,00125_4_6,Tidal energy should be a major part of plans to fight global warming.,Tidal energy is still new; costs will drop over time.,1,0.016132146035004007,0.27980057631784017,0.015077921107619609,0.677055512862365
00125_4#00125_4_7,00125,00125_4,00125_4_7,Tidal energy should be a major part of plans to fight global warming.,Tidal energy has existed and been developed for ages.,1,0.03600247094807763,0.6836328005962479,0.00823404301317958,0.24670561516474993
00141_2#00141_2_1,00141,00141_2,00141_2_1,Instant replay call reviews should be implemented in baseball.,Not enough important bad calls occur to justify instant replay,-1,0.016711619423548884,0.3293983796297971,0.05749442118327161,0.6155925086882963
00141_2#00141_2_2,00141,00141_2,00141_2_2,Instant replay call reviews should be implemented in baseball.,Enough controversial calls occur in baseball to justify replay,1,0.03734033784275062,0.18583082339710505,0.004563389720727439,0.7601271281915594
00141_2#00141_2_3,00141,00141_2,00141_2_3,Instant replay call reviews should be implemented in baseball.,Instant replay justified to prevent another Galarraga call,1,0.12682235129814123,0.4132334925302309,0.08819365371550128,0.2621131352141882
00141_2#00141_2_4,00141,00141_2,00141_2_4,Instant replay call reviews should be implemented in baseball.,Bad calls balance each other out over the course of the season.,-1,0.07635478463331966,0.4807132611448446,0.010896337731020554,0.4707443873494295
00141_2#00141_2_5,00141,00141_2,00141_2_5,Instant replay call reviews should be implemented in baseball.,Getting rare/important calls right justifies replay.,1,0.08744985238992528,0.4816754481284521,0.012135946251613603,0.4658638881149498
00154_1#00154_1_1,00154,00154_1,00154_1_1,Palestinian statehood should be recognized in the United Nations.,US veto of Palestinian UN vote would undermine relationship with Arabs.,1,0.011550777173729926,0.2761167754452166,0.03959664041071695,0.6875895814199806
00154_1#00154_1_2,00154,00154_1,00154_1_2,Palestinian statehood should be recognized in the United Nations.,US veto would undermine strategic relationship with Saudi Arabia.,1,0.0005737179845940448,0.01980967985216655,0.0031793276752317117,0.06577612196748855
00154_1#00154_1_3,00154,00154_1,00154_1_3,Palestinian statehood should be recognized in the United Nations.,"Pres Carter succeeded in ME peace, supports Palestine in UN.",1,0.22855058432035674,0.7915778846677649,0.029947867644044966,0.17218233294618956
00154_1#00154_1_4,00154,00154_1,00154_1_4,Palestinian statehood should be recognized in the United Nations.,Americas commitment to Israeli security is unshakable.,-1,0.07126448747690833,0.19000593704314656,0.011519499817425826,0.7723603413442242
00154_1#00154_1_5,00154,00154_1,00154_1_5,Palestinian statehood should be recognized in the United Nations.,"US supports two-state solution, but not via UN",-1,0.02384278073925273,0.3319875144432813,0.020726682449567903,0.24197229966467065
00197_6#00197_6_1,00197,00197_6,00197_6_1,Australia should become a republic rather than continue as a constitutional monarchy.,Australian constitution does not separate of church and state; monarchy is O.K.,-1,0.13737851717479788,0.3388402089724281,0.05802240612448434,0.5419629743859373
00197_6#00197_6_2,00197,00197_6,00197_6_2,Australia should become a republic rather than continue as a constitutional monarchy.,"The principal of ""neutrality"" between Church and State is justified.",-1,0.03236735521120436,0.01222194986994023,0.06141580433760359,0.020594204975597198
00197_6#00197_6_3,00197,00197_6,00197_6_3,Australia should become a republic rather than continue as a constitutional monarchy.,The Australian monarchy violates the separation of church and state,1,0.27838071169078377,0.14448688241942434,0.0671025090847948,0.046199142400834656
00197_6#00197_6_4,00197,00197_6,00197_6_4,Australia should become a republic rather than continue as a constitutional monarchy.,The monarchy poses no real threat to secularism in Australia.,-1,0.030906958347006647,0.36498352209976714,0.011164053107964618,0.5207768650871547
00315_9#00315_9_1,00315,00315_9,00315_9_1,Iron fertilization of algae blooms should be part of plans to combat global warming.,Iron fertilization reverses global warming; other solutions only slow it.,1,0.017949997760102244,0.4831805224976749,0.005804118932242549,0.45652707680526133
00315_9#00315_9_10,00315,00315_9,00315_9_10,Iron fertilization of algae blooms should be part of plans to combat global warming.,"Iron-fertilization harms ""downstream"" algae, C02 sequestration",-1,0.017632215407790575,0.37533749408492,0.02822920383214943,0.5563635372647098
00315_9#00315_9_2,00315,00315_9,00315_9_2,Iron fertilization of algae blooms should be part of plans to combat global warming.,Trials finding low results from carbon sequestration were faulty,1,0.005679063313254454,0.055688973244106474,0.006556494887508851,0.0787318342170179
00315_9#00315_9_3,00315,00315_9,00315_9_3,Iron fertilization of algae blooms should be part of plans to combat global warming.,Algae-sequestered carbon may not remain sequestered for long,-1,0.02127481381346085,0.47356701186763284,0.06561788205523632,0.4686759205390141
00315_9#00315_9_4,00315,00315_9,00315_9_4,Iron fertilization of algae blooms should be part of plans to combat global warming.,Iron-fertilized algae blooms may release some greenhouse gases,-1,0.025778483697361583,0.3882394803553594,0.006635564772726928,0.5520613978964843
00315_9#00315_9_5,00315,00315_9,00315_9_5,Iron fertilization of algae blooms should be part of plans to combat global warming.,Algae blooms do not sequester much carbon,-1,0.015424702581662937,0.46313389765262014,0.036921530423012335,0.4771628402701412
00315_9#00315_9_6,00315,00315_9,00315_9_6,Iron fertilization of algae blooms should be part of plans to combat global warming.,Irreversible climate change makes geoengineering unavoidable.,1,0.0069890061964778165,0.20582393193096657,0.015170320412847743,0.5538382301870195
00315_9#00315_9_7,00315,00315_9,00315_9_7,Iron fertilization of algae blooms should be part of plans to combat global warming.,Algae need only sequester C02 for roughly a century.,1,0.5286575968891656,0.0003053612277779989,0.28992174102508667,0.0003409902257551548
00315_9#00315_9_8,00315,00315_9,00315_9_8,Iron fertilization of algae blooms should be part of plans to combat global warming.,"Iron fertilization can dramatically reduce C02, combat global warming",1,0.030150532904474413,0.7622808378410015,0.004361507357008719,0.1410888222520162
00315_9#00315_9_9,00315,00315_9,00315_9_9,Iron fertilization of algae blooms should be part of plans to combat global warming.,Best practices in iron fertilization can ensure effectiveness,1,0.0689784613195076,0.8194923953151675,0.006648962844371522,0.11880981116426784
