pairid,split
27032.1_27032.4,val
2206.356_2206.527,val
10248.1_10248.3,val
1233.82_1233.107,val
13219.59_13219.60,val
1122.15_1122.18,val
15434.4670_15434.5317,val
5496.9_5496.1420,val
15434.20_15434.2146,val
1764.58_1764.1627,val
1592.229_1592.595,val
13439.1_13439.198,val
486.2685_486.3163,val
25803.131_25803.406,val
16245.193_16245.242,val
1473.341_1473.648,val
1222.93_1222.236,val
1546.29_1546.425,val
23298.1451_23298.1814,val
13283.8_13283.61,val
13555.1_13555.57,val
27936.82_27936.294,val
16989.14_16989.37,val
13627.26_13627.29,val
21749.72_21749.87,val
7739.17_7739.281,val
2210.139_2210.141,val
8539.4463_8539.4511,val
1229.7_1229.1461,val
801.1441_801.1443,val
1108.191_1108.273,val
5685.2771_5685.2911,val
1570.1317_1570.2323,val
10278.1_10278.7,val
16863.26_16863.201,val
9143.82_9143.543,val
1203.144_1203.336,val
5909.18_5909.54,val
4119.12_4119.159,val
4628.2428_4628.2432,val
5428.127_5428.298,val
12228.111_12228.118,val
17805.45_17805.48,val
13673.2051_13673.2165,val
16989.1_16989.52,val
4950.53_4950.93,val
6298.9_6298.137,val
4401.103_4401.342,val
16899.2_16899.113,val
30072.246_30072.258,val
14478.351_14478.1399,val
14956.237_14956.522,val
18098.1_18098.290,val
15596.4_15596.88,val
7055.1033_7055.1965,val
11268.11_11268.12,val
9467.131_9467.134,val
7768.90_7768.95,val
30257.146_30257.239,val
9520.1_9520.24,val
16513.11_16513.27,val
18098.134_18098.208,val
486.1027_486.2133,val
13628.1_13628.4,val
7533.10_7533.14,val
24278.181_24278.182,val
2629.8695_2629.9549,val
17261.2_17261.46,val
7055.288_7055.353,val
23139.138_23139.154,val
15434.141_15434.2104,val
7121.1_7121.67,val
24634.10_24634.27,val
13307.6_13307.20,val
7915.51_7915.54,val
14035.1_14035.249,val
12228.26_12228.30,val
29700.2_29700.15,val
8653.4_8653.126,val
10250.1583_10250.1586,val
18807.198_18807.202,val
7100.147_7100.1967,val
30794.57_30794.59,val
7587.5_7587.88,val
8708.391_8708.639,val
18918.1_18918.5,val
8539.6_8539.899,val
16501.7_16501.73,val
2495.4_2495.682,val
23850.171_23850.883,val
8427.22_8427.27,val
2629.9155_2629.9199,val
24431.161_24431.343,val
16694.1_16694.26,val
15335.33_15335.34,val
4748.920_4748.924,val
3371.976_3371.6502,val
24252.157_24252.158,val
14269.6_14269.27,val
15434.20_15434.4785,val
30274.162_30274.172,val
18187.2_18187.8,val
5904.6_5904.161,val
7841.32_7841.275,val
7872.1_7872.147,val
23808.12_23808.204,val
1323.758_1323.762,val
8319.358_8319.864,val
7734.168_7734.169,val
5746.83_5746.86,val
1528.802_1528.807,val
18304.6_18304.237,val
2408.166_2408.419,val
30051.54_30051.106,val
1528.861_1528.863,val
30410.79_30410.81,val
2141.1476_2141.1529,val
29913.6_29913.53,val
5685.1_5685.2409,val
10143.20_10143.136,val
14272.10_14272.119,val
1203.144_1203.335,val
14699.60_14699.61,val
5171.132_5171.582,val
7734.23_7734.221,val
10035.206_10035.207,val
10098.5_10098.462,val
26289.7_26289.18,val
13283.8_13283.215,val
2091.136_2091.1614,val
14247.2504_14247.2545,val
30171.3_30171.90,val
18355.2_18355.21,val
1379.92_1379.117,val
29348.14_29348.27,val
24839.39_24839.42,val
1108.33_1108.688,val
17968.82_17968.84,val
13564.191_13564.402,val
7043.1_7043.46,val
15596.80_15596.98,val
10378.4_10378.421,val
21532.1_21532.79,val
22454.215_22454.1287,val
8653.118_8653.221,val
11186.57_11186.74,val
9226.1034_9226.1106,val
1325.46_1325.75,val
30028.32_30028.36,val
10074.67_10074.291,val
4254.1_4254.25,val
10220.154_10220.169,val
14412.6_14412.32,val
2168.57_2168.60,val
16340.2_16340.410,val
15553.2_15553.138,val
12984.9_12984.89,val
8933.11_8933.153,val
14247.449_14247.1192,val
2813.229_2813.230,val
1413.1457_1413.1566,val
27791.45_27791.47,val
14478.4_14478.3371,val
13869.45_13869.100,val
7055.1053_7055.1054,val
2091.2793_2091.3050,val
2024.2924_2024.2971,val
2762.871_2762.1078,val
1324.1767_1324.2219,val
6148.81_6148.98,val
7587.5_7587.269,val
3529.1375_3529.1378,val
5435.8_5435.294,val
8708.197_8708.260,val
1472.854_1472.1144,val
18147.69_18147.70,val
4650.862_4650.1018,val
8035.1_8035.49,val
25244.44_25244.178,val
17714.17_17714.18,val
9265.1_9265.271,val
16083.53_16083.195,val
2032.83_2032.156,val
12278.274_12278.569,val
6182.1_6182.288,val
24424.5_24424.105,val
1154.11_1154.16,val
13288.24_13288.26,val
24278.353_24278.358,val
2368.910_2368.1070,val
7865.1250_7865.1252,val
29964.162_29964.220,val
18720.7_18720.231,val
17805.2_17805.41,val
1257.116_1257.771,val
16863.2_16863.249,val
1414.609_1414.615,val
23819.1_23819.22,val
29929.12_29929.21,val
30446.7_30446.328,val
8539.913_8539.1811,val
19171.6_19171.20,val
1229.2001_1229.4371,val
1592.21_1592.1099,val
6492.22_6492.77,val
8169.5_8169.55,val
1474.398_1474.577,val
18304.4_18304.23,val
7121.97_7121.183,val
15955.40_15955.58,val
2219.19_2219.461,val
7702.46_7702.110,val
8040.1471_8040.1505,val
24909.106_24909.107,val
7055.536_7055.680,val
2415.98_2415.104,val
26322.9_26322.10,val
5359.857_5359.1007,val
14035.538_14035.539,val
2867.246_2867.919,val
18042.214_18042.219,val
2469.404_2469.1290,val
12228.115_12228.143,val
13012.1_13012.3,val
14258.24_14258.157,val
7841.1_7841.70,val
16068.91_16068.227,val
15179.211_15179.288,val
7216.101_7216.102,val
2762.2072_2762.2113,val
21844.13_21844.19,val
15242.3_15242.38,val
13555.8_13555.10,val
12075.1_12075.39,val
2032.66_2032.67,val
26322.435_26322.545,val
9196.355_9196.359,val
26258.44_26258.47,val
3980.19_3980.34,val
14258.147_14258.148,val
16962.36_16962.42,val
16068.1423_16068.1432,val
1926.342_1926.1076,val
13187.514_13187.523,val
16751.1_16751.30,val
9004.142_9004.143,val
30247.353_30247.602,val
1257.974_1257.1979,val
8708.158_8708.198,val
1048.26_1048.56,val
30072.246_30072.255,val
7734.171_7734.804,val
24923.337_24923.339,val
1785.229_1785.820,val
22969.2_22969.45,val
16244.198_16244.319,val
2710.11_2710.35,val
16035.66_16035.67,val
30257.96_30257.186,val
2867.478_2867.580,val
25243.2_25243.13,val
13283.627_13283.1050,val
18304.6_18304.226,val
27425.45_27425.46,val
19160.134_19160.371,val
6274.2_6274.10,val
30279.475_30279.479,val
25803.219_25803.250,val
30171.136_30171.143,val
19066.46_19066.104,val
13564.46_13564.55,val
3692.33_3692.1041,val
18035.6_18035.16,val
16790.345_16790.595,val
2762.407_2762.2384,val
15335.1_15335.2,val
7304.47_7304.80,val
333.66_333.135,val
1622.36_1622.42,val
2762.407_2762.480,val
6201.5_6201.33,val
921.522_921.1507,val
30060.1_30060.69,val
9196.154_9196.170,val
10054.323_10054.324,val
2851.1308_2851.1339,val
30506.14_30506.300,val
25244.151_25244.255,val
17146.1_17146.42,val
23850.599_23850.600,val
1471.369_1471.406,val
4650.966_4650.970,val
24064.4_24064.42,val
14272.340_14272.383,val
5637.3532_5637.3614,val
30446.45_30446.212,val
2710.9_2710.55,val
24909.21_24909.22,val
23850.3_23850.51,val
15553.1_15553.42,val
19119.627_19119.629,val
16173.6_16173.510,val
2813.3_2813.234,val
10378.14_10378.318,val
3913.26_3913.28,val
9863.13_9863.21,val
6844.2_6844.96,val
7734.18_7734.25,val
6182.141_6182.1300,val
2415.1708_2415.1798,val
24279.47_24279.48,val
27596.24_27596.44,val
1229.2000_1229.4489,val
9760.387_9760.390,val
14860.1_14860.4,val
9791.49_9791.136,val
23902.1_23902.11,val
8539.1_8539.1005,val
15106.15_15106.34,val
16201.70_16201.266,val
14035.616_14035.617,val
16376.179_16376.180,val
16454.110_16454.222,val
3454.435_3454.574,val
15179.97_15179.157,val
9119.10_9119.11,val
10220.186_10220.196,val
13112.451_13112.453,val
14255.604_14255.2175,val
2741.7_2741.10,val
2469.463_2469.533,val
3253.369_3253.370,val
1473.341_1473.588,val
9143.1036_9143.1038,val
21320.1_21320.26,val
16080.15_16080.25,val
1692.1041_1692.1303,val
24431.755_24431.759,val
29627.44_29627.45,val
3615.425_3615.709,val
14410.5_14410.52,val
24431.8_24431.110,val
15955.83_15955.100,val
10220.186_10220.200,val
15179.43_15179.54,val
29320.115_29320.586,val
1764.1364_1764.1376,val
1108.292_1108.681,val
6844.8_6844.51,val
2629.5134_2629.5158,val
16242.1_16242.2,val
19119.6_19119.700,val
25497.409_25497.423,val
13797.43_13797.53,val
1472.75_1472.827,val
28455.34_28455.144,val
1203.1312_1203.1313,val
22035.161_22035.188,val
13112.169_13112.175,val
16218.6_16218.157,val
8987.1_8987.3,val
2168.31_2168.68,val
30339.310_30339.311,val
1257.573_1257.574,val
30279.455_30279.459,val
18260.1_18260.6,val
7304.682_7304.688,val
985.1709_985.1830,val
1291.819_1291.1887,val
2177.3_2177.48,val
20564.516_20564.723,val
2813.257_2813.263,val
16826.23_16826.62,val
21167.1_21167.11,val
2224.4_2224.209,val
8457.39_8457.129,val
10145.14_10145.16,val
1546.184_1546.276,val
25580.38_25580.41,val
24431.183_24431.1248,val
28043.15_28043.16,val
24431.658_24431.659,val
5435.41_5435.339,val
29964.4_29964.24,val
1414.1_1414.177,val
7412.143_7412.204,val
18869.13_18869.373,val
19119.5_19119.19,val
30878.27_30878.142,val
17773.6_17773.145,val
15349.3_15349.60,val
12304.780_12304.782,val
2629.7253_2629.9889,val
5496.780_5496.1432,val
18642.57_18642.58,val
2141.50_2141.386,val
14186.27_14186.33,val
9762.1438_9762.1465,val
26330.8_26330.253,val
1222.47_1222.49,val
1472.408_1472.448,val
30259.2_30259.24,val
12528.12_12528.15,val
14103.44_14103.227,val
16931.114_16931.118,val
8933.118_8933.355,val
14272.53_14272.163,val
16617.859_16617.865,val
30562.44_30562.46,val
18009.116_18009.117,val
30339.37_30339.38,val
29602.10_29602.30,val
16694.1_16694.128,val
26866.54_26866.95,val
9613.19_9613.149,val
22084.24_22084.42,val
20564.332_20564.468,val
9143.38_9143.207,val
30725.79_30725.167,val
3371.53_3371.1236,val
18081.5_18081.20,val
9306.1_9306.3,val
9647.122_9647.311,val
963.165_963.373,val
1229.12_1229.3434,val
23601.1_23601.15,val
13439.134_13439.174,val
2813.365_2813.370,val
985.1394_985.1783,val
26865.1_26865.107,val
2905.2_2905.3,val
14448.36_14448.107,val
12551.2_12551.27,val
12964.1_12964.2,val
7865.1_7865.853,val
1221.12_1221.161,val
24431.600_24431.745,val
7018.1_7018.85,val
9269.3_9269.8,val
5465.12_5465.152,val
15091.1_15091.3,val
7565.40_7565.50,val
4748.774_4748.944,val
3371.1053_3371.3354,val
8539.6_8539.2894,val
4458.1744_4458.1736,val
3253.4_3253.204,val
7043.8_7043.124,val
29608.343_29608.345,val
26866.124_26866.125,val
14272.338_14272.339,val
2649.1060_2649.1439,val
3346.2358_3346.3136,val
30066.12_30066.71,val
9394.491_9394.2066,val
486.2662_486.2673,val
921.522_921.927,val
7055.381_7055.391,val
17649.111_17649.132,val
1414.382_1414.951,val
16677.13_16677.189,val
8516.747_8516.758,val
16622.43_16622.44,val
8539.7_8539.1778,val
15052.977_15052.990,val
14491.4_14491.470,val
19119.501_19119.520,val
4401.677_4401.702,val
9791.96_9791.178,val
13672.347_13672.352,val
9004.166_9004.243,val
15628.1_15628.8,val
2867.1901_2867.1921,val
7055.48_7055.448,val
14478.3_14478.3230,val
5685.1_5685.1983,val
4748.853_4748.855,val
10049.327_10049.413,val
2871.110_2871.115,val
13449.202_13449.206,val
2854.27_2854.985,val
24279.36_24279.38,val
29946.50_29946.109,val
5637.5258_5637.5282,val
5359.866_5359.874,val
4615.506_4615.508,val
16827.3_16827.11,val
23808.323_23808.324,val
29949.30_29949.34,val
22454.108_22454.828,val
27425.154_27425.280,val
18807.1_18807.379,val
3371.2733_3371.2734,val
8522.105_8522.160,val
12828.63_12828.71,val
6182.1038_6182.1366,val
2710.3_2710.118,val
8708.5_8708.2923,val
4624.8_4624.79,val
1592.327_1592.449,val
24923.506_24923.510,val
1960.2507_1960.2551,val
15246.16_15246.27,val
13035.3_13035.7,val
5685.2907_5685.3081,val
11899.335_11899.377,val
27023.37_27023.39,val
9326.237_9326.242,val
2854.3_2854.1302,val
10196.18_10196.183,val
18682.30_18682.31,val
22454.41_22454.1026,val
4654.1_4654.190,val
1324.1758_1324.1765,val
9980.3_9980.27,val
4401.677_4401.683,val
30072.81_30072.82,val
5601.3023_5601.3051,val
2871.728_2871.924,val
28620.11_28620.175,val
27863.16_27863.22,val
1764.52_1764.63,val
30188.339_30188.341,val
19059.7_19059.14,val
26876.124_26876.395,val
7584.79_7584.99,val
14359.40_14359.42,val
9576.141_9576.180,val
9576.19_9576.25,val
1414.38_1414.419,val
3353.115_3353.282,val
2439.10_2439.122,val
16618.22_16618.34,val
19289.42_19289.43,val
13672.10_13672.132,val
12345.13_12345.36,val
13187.82_13187.253,val
9128.9_9128.165,val
7055.96_7055.177,val
8319.1_8319.39,val
18242.13_18242.41,val
1258.61_1258.99,val
1835.377_1835.378,val
10393.2_10393.57,val
10104.715_10104.719,val
17721.46_17721.51,val
5359.175_5359.649,val
14258.331_14258.358,val
9467.20_9467.158,val
1233.82_1233.528,val
7055.6_7055.762,val
29964.2_29964.60,val
30181.47_30181.160,val
4214.78_4214.113,val
1785.112_1785.862,val
8021.5_8021.51,val
1128.43_1128.628,val
29320.783_29320.786,val
2368.981_2368.1809,val
13514.27_13514.152,val
6492.138_6492.858,val
1314.7_1314.38,val
23651.15_23651.16,val
14410.13_14410.79,val
1922.1684_1922.1719,val
18009.34_18009.274,val
12304.842_12304.1357,val
2415.286_2415.452,val
2854.17_2854.1113,val
1257.259_1257.321,val
2649.356_2649.359,val
6986.6_6986.50,val
2851.422_2851.1287,val
1222.50_1222.275,val
1400.399_1400.401,val
30339.354_30339.454,val
18807.85_18807.101,val
28906.5_28906.211,val
2168.107_2168.150,val
1291.819_1291.1786,val
18953.2_18953.7,val
7457.7_7457.42,val
9827.444_9827.731,val
4650.26_4650.343,val
1472.207_1472.286,val
13283.1023_13283.1034,val
14491.190_14491.634,val
18869.221_18869.223,val
4748.487_4748.642,val
7018.331_7018.332,val
8363.38_8363.45,val
9613.13_9613.43,val
10049.19_10049.20,val
17773.79_17773.84,val
4479.14_4479.174,val
11504.96_11504.97,val
4654.65_4654.226,val
10049.67_10049.385,val
10134.4_10134.147,val
1379.122_1379.136,val
15434.2090_15434.2091,val
27936.57_27936.143,val
2206.994_2206.2672,val
2799.492_2799.495,val
7721.802_7721.811,val
18593.2_18593.206,val
28423.8_28423.124,val
27032.1_27032.48,val
6288.21_6288.132,val
28434.17_28434.31,val
23911.5_23911.22,val
3371.53_3371.1234,val
30181.8_30181.9,val
10378.411_10378.639,val
28219.83_28219.90,val
30794.35_30794.39,val
12278.202_12278.615,val
19066.51_19066.52,val
30506.118_30506.163,val
6274.2_6274.5,val
1229.4369_1229.4787,val
12650.7_12650.12,val
8035.27_8035.58,val
20564.516_20564.773,val
6986.1_6986.73,val
25803.2_25803.17,val
2813.213_2813.226,val
2760.1_2760.6,val
15695.3_15695.53,val
9394.604_9394.621,val
1546.324_1546.331,val
4748.771_4748.780,val
5581.7_5581.20,val
14447.1_14447.111,val
1379.122_1379.411,val
19154.16_19154.17,val
15553.30_15553.156,val
2217.13_2217.214,val
2206.12_2206.61,val
16513.11_16513.15,val
29348.14_29348.28,val
16694.100_16694.103,val
1260.61_1260.64,val
29906.46_29906.70,val
4650.361_4650.383,val
22035.1_22035.5,val
14258.157_14258.158,val
3171.6_3171.17,val
2868.15_2868.137,val
15686.8_15686.38,val
4615.262_4615.297,val
3371.993_3371.3556,val
7396.1_7396.133,val
17165.32_17165.33,val
1229.181_1229.183,val
16617.93_16617.285,val
7055.24_7055.90,val
16083.258_16083.265,val
17645.2_17645.61,val
16826.43_16826.72,val
10098.10_10098.521,val
24256.2_24256.32,val
1471.382_1471.383,val
28423.47_28423.155,val
3371.994_3371.995,val
1471.810_1471.869,val
9299.143_9299.153,val
29723.26_29723.33,val
13673.495_13673.2054,val
15877.14_15877.32,val
1379.452_1379.726,val
2206.10_2206.903,val
2903.152_2903.1176,val
21024.39_21024.52,val
8668.5_8668.46,val
30257.43_30257.96,val
1122.1_1122.143,val
13262.22_13262.23,val
2469.27_2469.221,val
7055.338_7055.504,val
9004.142_9004.225,val
9360.3_9360.84,val
5359.27_5359.28,val
2233.4_2233.143,val
12377.28_12377.116,val
11371.14_11371.47,val
16846.18_16846.48,val
30447.13_30447.55,val
4650.337_4650.586,val
29993.7_29993.269,val
10237.264_10237.309,val
2854.395_2854.1689,val
10098.5_10098.431,val
2168.111_2168.184,val
2629.1_2629.7891,val
486.892_486.894,val
18590.9_18590.43,val
7721.18_7721.93,val
15494.1_15494.21,val
18047.37_18047.38,val
19119.12_19119.459,val
15978.255_15978.276,val
24180.10_24180.17,val
4272.3_4272.4,val
18147.4_18147.24,val
13517.15_13517.53,val
9299.143_9299.151,val
30228.21_30228.145,val
16685.28_16685.29,val
12826.6_12826.13,val
10104.1_10104.1089,val
8802.1_8802.10,val
3371.1798_3371.1799,val
10035.123_10035.125,val
8668.17_8668.38,val
5096.1_5096.31,val
10310.1_10310.6,val
1634.8941_1634.9103,val
10265.8_10265.30,val
1222.201_1222.206,val
7739.292_7739.755,val
14272.467_14272.503,val
16470.8_16470.61,val
333.1083_333.1084,val
2364.268_2364.503,val
18869.4_18869.34,val
10402.4_10402.21,val
15596.3_15596.30,val
19060.10_19060.13,val
16340.13_16340.436,val
16485.171_16485.177,val
18595.32_18595.353,val
29979.100_29979.102,val
2206.291_2206.347,val
12218.4_12218.14,val
9226.201_9226.732,val
9762.127_9762.288,val
25742.39_25742.40,val
21066.16_21066.23,val
14491.212_14491.447,val
26258.4_26258.10,val
8238.5_8238.14,val
1257.272_1257.313,val
15921.39_15921.40,val
10248.1_10248.8,val
26876.303_26876.316,val
2226.211_2226.347,val
6288.28_6288.162,val
8363.86_8363.91,val
9389.23_9389.131,val
10143.255_10143.290,val
7738.3_7738.94,val
24392.13_24392.23,val
13219.188_13219.189,val
22386.21_22386.30,val
2995.1959_2995.2201,val
1203.852_1203.1434,val
9791.8_9791.43,val
30347.3_30347.65,val
486.3273_486.3754,val
3980.3_3980.31,val
2903.1393_2903.1472,val
30171.79_30171.101,val
1260.65_1260.113,val
1222.27_1222.29,val
19160.2_19160.40,val
5515.24_5515.96,val
3171.12_3171.27,val
3346.1788_3346.4628,val
1257.869_1257.871,val
17721.73_17721.254,val
14974.90_14974.187,val
1835.13_1835.15,val
9326.9_9326.28,val
7840.1_7840.48,val
5087.59_5087.84,val
8539.1_8539.2452,val
2868.14_2868.192,val
6182.509_6182.578,val
13672.41_13672.316,val
10223.14_10223.474,val
16111.561_16111.593,val
30906.5_30906.19,val
21159.6_21159.15,val
5904.995_5904.1004,val
27791.808_27791.810,val
2649.283_2649.356,val
15464.8_15464.11,val
11720.287_11720.354,val
16372.1_16372.3,val
16863.12_16863.36,val
6148.112_6148.310,val
5359.148_5359.904,val
4950.18_4950.36,val
28772.12_28772.33,val
1472.119_1472.187,val
30085.1_30085.28,val
4841.11_4841.18,val
8363.58_8363.275,val
16068.91_16068.740,val
4748.483_4748.650,val
2214.3397_2214.3399,val
10223.148_10223.625,val
16716.3_16716.37,val
7043.1_7043.72,val
30794.31_30794.32,val
4971.816_4971.837,val
13439.96_13439.185,val
921.992_921.994,val
28906.415_28906.416,val
24252.233_24252.323,val
1122.231_1122.233,val
29827.21_29827.95,val
13057.21_13057.35,val
25295.46_25295.57,val
18085.93_18085.119,val
9344.10_9344.19,val
30738.66_30738.87,val
2233.93_2233.102,val
2710.3_2710.116,val
24180.72_24180.103,val
13604.72_13604.137,val
4748.853_4748.856,val
2762.1342_2762.2159,val
7457.7_7457.78,val
18593.2_18593.129,val
1258.1_1258.307,val
4654.3_4654.66,val
14255.522_14255.523,val
3093.3_3093.9,val
2024.590_2024.2995,val
9760.85_9760.182,val
10054.198_10054.261,val
13520.13_13520.224,val
8550.10_8550.64,val
27791.2_27791.132,val
2762.1805_2762.3167,val
13860.37_13860.39,val
7734.176_7734.261,val
9306.32_9306.43,val
28770.13_28770.42,val
24431.972_24431.1288,val
29969.36_29969.37,val
19119.4_19119.432,val
13930.1_13930.22,val
25158.38_25158.127,val
13201.1_13201.5,val
7565.26_7565.191,val
27791.600_27791.938,val
16989.8_16989.32,val
2469.625_2469.722,val
30257.4_30257.68,val
2027.761_2027.762,val
30339.806_30339.820,val
24180.153_24180.158,val
7412.11_7412.23,val
28905.1_28905.16,val
5359.24_5359.1180,val
21039.7_21039.13,val
26866.1_26866.27,val
14491.1_14491.437,val
30228.63_30228.118,val
30154.8_30154.51,val
7121.2_7121.344,val
17763.2_17763.3,val
8363.94_8363.273,val
7055.1233_7055.1237,val
14224.318_14224.358,val
7840.1_7840.174,val
30738.331_30738.389,val
3171.102_3171.264,val
4628.1213_4628.2427,val
22324.22_22324.79,val
7412.3_7412.152,val
26865.172_26865.175,val
1715.11_1715.448,val
7944.16_7944.18,val
7055.1233_7055.1235,val
10054.39_10054.343,val
9354.570_9354.800,val
29894.68_29894.78,val
28455.41_28455.548,val
30051.78_30051.82,val
7043.66_7043.137,val
14061.8_14061.48,val
7055.1_7055.1561,val
18481.3_18481.25,val
25244.214_25244.215,val
11175.49_11175.159,val
26980.56_26980.77,val
16790.1_16790.419,val
21952.47_21952.49,val
5637.3896_5637.4110,val
2210.1133_2210.1155,val
12002.2_12002.39,val
15686.9_15686.15,val
22454.620_22454.623,val
16548.47_16548.53,val
27820.78_27820.340,val
1257.132_1257.322,val
3654.14_3654.71,val
5637.5566_5637.5585,val
15487.5_15487.96,val
2217.87_2217.204,val
24909.3_24909.30,val
9791.12_9791.13,val
3371.7_3371.73,val
1414.915_1414.1372,val
28905.14_28905.90,val
9326.205_9326.271,val
19160.82_19160.159,val
14939.2_14939.3,val
4237.1_4237.145,val
30247.5_30247.393,val
30082.1_30082.53,val
2629.7012_2629.7485,val
8522.108_8522.109,val
18807.6_18807.417,val
17715.26_17715.27,val
24923.95_24923.96,val
12278.446_12278.536,val
28043.1_28043.24,val
1764.1032_1764.1039,val
16326.67_16326.105,val
5850.17_5850.360,val
16070.66_16070.68,val
16961.3_16961.19,val
19171.17_19171.22,val
2856.52_2856.763,val
1029.508_1029.510,val
9389.82_9389.144,val
16173.104_16173.105,val
17768.14_17768.38,val
2856.7_2856.546,val
14224.345_14224.346,val
1324.36_1324.3083,val
9762.10_9762.1526,val
2629.3530_2629.5012,val
2439.644_2439.651,val
29700.1_29700.14,val
2331.185_2331.315,val
1570.21_1570.48,val
17881.71_17881.72,val
14255.838_14255.857,val
4615.670_4615.1063,val
13604.24_13604.26,val
12304.1_12304.2108,val
14699.221_14699.314,val
28772.11_28772.29,val
984.1238_984.1240,val
4748.999_4748.1185,val
10248.20_10248.21,val
16322.383_16322.431,val
16454.34_16454.227,val
1222.66_1222.71,val
14974.11_14974.191,val
3529.692_3529.1325,val
4540.692_4540.695,val
30257.7_30257.162,val
30679.376_30679.378,val
29964.214_29964.247,val
30170.6_30170.99,val
3171.162_3171.167,val
30259.2_30259.18,val
984.1438_984.1497,val
984.175_984.191,val
9202.1_9202.6,val
4950.33_4950.34,val
30347.4_30347.337,val
8708.205_8708.729,val
9531.15_9531.19,val
13817.4_13817.54,val
6395.572_6395.582,val
2629.1_2629.4771,val
30279.4_30279.27,val
10378.54_10378.328,val
18085.1_18085.34,val
16617.708_16617.715,val
15121.1_15121.67,val
9647.253_9647.803,val
12304.1502_12304.2073,val
30339.505_30339.773,val
2469.636_2469.1830,val
2762.502_2762.1142,val
13061.32_13061.33,val
22454.10_22454.343,val
13112.1_13112.81,val
14478.1_14478.742,val
23437.1_23437.3,val
9762.41_9762.144,val
16288.8_16288.20,val
8550.46_8550.81,val
6351.441_6351.513,val
15695.25_15695.57,val
2368.1455_2368.2383,val
1266.1327_1266.1497,val
4650.853_4650.860,val
13112.225_13112.230,val
4458.3_4458.420,val
25000.1_25000.7,val
6492.598_6492.902,val
4650.822_4650.947,val
18593.357_18593.461,val
10076.27_10076.33,val
1472.140_1472.956,val
18183.1_18183.2,val
16794.1_16794.12,val
1926.948_1926.949,val
7587.8_7587.47,val
14247.11_14247.95,val
1324.148_1324.2652,val
3529.101_3529.1261,val
12158.33_12158.45,val
18147.9_18147.14,val
27596.10_27596.62,val
9613.37_9613.95,val
1414.1148_1414.1149,val
13057.69_13057.103,val
4272.7_4272.19,val
9389.38_9389.105,val
30287.112_30287.114,val
2868.18_2868.19,val
3344.1_3344.74,val
2091.1024_2091.2125,val
4650.13_4650.42,val
24909.14_24909.25,val
22035.154_22035.187,val
27530.11_27530.17,val
28455.225_28455.259,val
13555.86_13555.87,val
21845.6_21845.55,val
1960.1_1960.3979,val
27246.78_27246.226,val
30551.59_30551.67,val
15052.163_15052.472,val
1221.14_1221.191,val
30344.24_30344.110,val
24439.21_24439.35,val
19119.6_19119.152,val
13604.29_13604.160,val
6295.4_6295.606,val
2226.369_2226.372,val
1257.56_1257.620,val
13564.1_13564.474,val
3615.1_3615.89,val
3253.4_3253.208,val
4971.1_4971.1030,val
17768.16_17768.64,val
23437.18_23437.52,val
1379.186_1379.356,val
4748.783_4748.973,val
2091.1024_2091.1293,val
26258.12_26258.137,val
30281.9_30281.14,val
9326.18_9326.63,val
19092.51_19092.68,val
26866.13_26866.17,val
9647.179_9647.186,val
5685.1982_5685.1986,val
13628.18_13628.22,val
1692.1058_1692.1069,val
4214.1_4214.98,val
7055.1482_7055.1527,val
28136.3_28136.16,val
5734.4_5734.38,val
14255.620_14255.3992,val
1137.2340_1137.2344,val
16617.164_16617.852,val
7055.379_7055.1945,val
27632.5_27632.13,val
8539.1_8539.1415,val
15593.1_15593.239,val
7738.59_7738.75,val
29555.4_29555.5,val
1108.96_1108.1216,val
11504.87_11504.89,val
15955.1_15955.14,val
26289.83_26289.90,val
16454.31_16454.418,val
19160.108_19160.109,val
11680.4_11680.199,val
29627.4_29627.39,val
15925.29_15925.30,val
921.3137_921.3143,val
8516.740_8516.905,val
30665.25_30665.27,val
2813.365_2813.378,val
13514.29_13514.118,val
8539.1_8539.3262,val
24909.50_24909.52,val
29948.1_29948.10,val
14345.6_14345.17,val
24252.12_24252.535,val
9196.3_9196.31,val
1764.18_1764.20,val
16680.2_16680.35,val
2853.436_2853.440,val
16419.1_16419.156,val
8319.57_8319.509,val
1715.517_1715.540,val
1203.224_1203.531,val
6295.1933_6295.3031,val
18042.3_18042.17,val
3654.17_3654.65,val
27936.9_27936.564,val
29320.305_29320.679,val
984.201_984.309,val
6246.52_6246.151,val
30910.7_30910.23,val
28423.14_28423.149,val
29929.16_29929.268,val
7055.1202_7055.1228,val
2629.8842_2629.8843,val
14283.1_14283.27,val
7739.292_7739.298,val
29348.14_29348.15,val
28426.56_28426.65,val
27150.1_27150.17,val
15955.83_15955.160,val
6844.97_6844.330,val
15795.53_15795.78,val
18187.281_18187.346,val
30171.2_30171.22,val
29355.311_29355.312,val
7614.65_7614.131,val
1324.36_1324.563,val
30247.5_30247.21,val
9025.1_9025.2,val
15052.2_15052.163,val
12577.9_12577.43,val
14478.5_14478.584,val
28423.49_28423.168,val
17146.139_17146.176,val
2871.374_2871.392,val
24431.43_24431.2459,val
9128.11_9128.42,val
5601.186_5601.257,val
29348.380_29348.387,val
1203.72_1203.231,val
29365.427_29365.432,val
14478.1716_14478.1732,val
4748.479_4748.701,val
9360.44_9360.45,val
30344.4_30344.56,val
24279.167_24279.182,val
1546.91_1546.92,val
