pairid,split
3346.2615_3346.6149,train
3346.2614_3346.3419,train
16173.119_16173.606,train
1229.6929_1229.1379,train
1048.2749_1048.123,train
984.1473_984.1336,train
4650.1553_4650.581,train
984.714_984.90,train
3346.297_3346.2616,train
29827.432_29827.124,train
16419.197_16419.128,train
486.2306_486.826,train
13283.566_13283.427,train
4650.1448_4650.928,train
2141.700_2141.1216,train
1029.298_1029.208,train
14247.447_14247.2609,train
10250.1638_10250.1622,train
921.3481_921.2775,train
13283.623_13283.903,train
12304.1541_12304.776,train
15434.4707_15434.4863,train
3346.2539_3346.6163,train
1029.141_1029.248,train
3346.6176_3346.7445,train
25497.528_25497.562,train
3371.1780_3371.1002,train
10035.127_10035.223,train
2629.17499_2629.8593,train
984.1007_984.873,train
20564.883_20564.50,train
3346.2615_3346.1792,train
7734.359_7734.445,train
486.2306_486.3513,train
24279.172_24279.60,train
1029.574_1029.224,train
2871.605_2871.535,train
3346.2614_3346.5302,train
7734.359_7734.516,train
14258.381_14258.260,train
2871.164_2871.561,train
14258.187_14258.380,train
3371.223_3371.3941,train
3346.6167_3346.7527,train
1048.109_1048.106,train
921.3021_921.3323,train
1048.20_1048.135,train
1048.1501_1048.134,train
2141.1580_2141.1217,train
7055.1522_7055.351,train
2871.164_2871.562,train
3346.2614_3346.12522,train
1029.830_1029.225,train
3346.5001_3346.6148,train
3346.6167_3346.340,train
16560.180_16560.230,train
29365.405_29365.308,train
17978.290_17978.304,train
19119.682_19119.285,train
18042.309_18042.1027,train
13283.566_13283.930,train
13283.566_13283.933,train
30171.101_30171.315,train
29320.910_29320.801,train
3371.3344_3371.3524,train
3346.6176_3346.6811,train
3346.2614_3346.3709,train
4650.1448_4650.927,train
12304.1621_12304.1697,train
1048.921_1048.117,train
13283.287_13283.1060,train
17978.290_17978.143,train
3346.4020_3346.6144,train
1029.336_1029.257,train
984.609_984.668,train
29964.251_29964.248,train
12278.367_12278.266,train
3346.7518_3346.6142,train
7018.678_7018.376,train
1379.383_1379.423,train
1029.167_1029.228,train
19119.682_19119.207,train
25244.156_25244.211,train
12278.512_12278.162,train
3346.6154_3346.1025,train
29365.405_29365.101,train
4650.1553_4650.293,train
921.439_921.1383,train
4650.1448_4650.344,train
13283.820_13283.918,train
3346.6176_3346.1812,train
13283.622_13283.907,train
16617.658_16617.859,train
984.437_984.71,train
7055.1522_7055.466,train
2995.853_2995.941,train
20564.51_20564.99,train
9760.39_9760.341,train
2629.17499_2629.5712,train
2871.151_2871.563,train
984.396_984.1742,train
921.3178_921.930,train
984.765_984.873,train
3346.2614_3346.587,train
984.437_984.251,train
921.2857_921.3350,train
14272.312_14272.509,train
921.3299_921.2862,train
984.436_984.1572,train
1379.384_1379.423,train
16068.490_16068.1432,train
13673.638_13673.1855,train
3346.5712_3346.2616,train
1029.298_1029.381,train
14053.552_14053.340,train
10035.193_10035.88,train
984.470_984.1743,train
984.419_984.620,train
2871.327_2871.573,train
984.419_984.344,train
3171.374_3171.503,train
23850.504_23850.371,train
16617.57_16617.659,train
30339.860_30339.79,train
1029.213_1029.826,train
3371.1780_3371.3557,train
3346.6167_3346.4766,train
486.3066_486.2307,train
3371.3936_3371.3178,train
3171.374_3171.467,train
984.888_984.387,train
29320.910_29320.953,train
3371.1748_3371.3524,train
12304.1541_12304.1456,train
16617.658_16617.451,train
4650.1543_4650.1557,train
3346.5954_3346.3543,train
13112.993_13112.453,train
24279.367_24279.62,train
10250.1639_10250.2200,train
2995.853_2995.2338,train
984.84_984.748,train
13283.361_13283.1048,train
921.3481_921.1689,train
984.1274_984.625,train
984.148_984.352,train
984.419_984.342,train
984.863_984.468,train
24923.459_24923.501,train
3346.6167_3346.7517,train
2871.212_2871.563,train
984.394_984.1344,train
12304.1467_12304.718,train
12304.2013_12304.1702,train
984.1274_984.1108,train
2629.17482_2629.5712,train
984.436_984.396,train
9760.502_9760.341,train
10250.1168_10250.895,train
13219.254_13219.332,train
12304.1542_12304.1429,train
3371.3765_3371.3939,train
19119.553_19119.390,train
13112.444_13112.267,train
3346.5954_3346.6137,train
984.433_984.629,train
6492.1307_6492.1588,train
12278.224_12278.408,train
4650.1513_4650.939,train
984.470_984.71,train
984.437_984.1296,train
3346.2614_3346.5252,train
984.84_984.456,train
12304.1541_12304.1478,train
5637.5262_5637.5269,train
1029.574_1029.425,train
12278.548_12278.192,train
4650.1513_4650.472,train
486.2306_486.2478,train
984.288_984.1268,train
984.344_984.382,train
1470.606_1470.592,train
17978.290_17978.160,train
1048.1767_1048.135,train
13112.444_13112.176,train
14247.447_14247.1130,train
29320.910_29320.404,train
4650.1513_4650.1216,train
1029.542_1029.300,train
486.2292_486.1760,train
4650.793_4650.1545,train
29993.308_29993.353,train
7734.540_7734.684,train
984.147_984.386,train
4650.1448_4650.576,train
984.329_984.479,train
2871.183_2871.561,train
13283.821_13283.1058,train
12304.1621_12304.2034,train
12304.1620_12304.1531,train
984.761_984.459,train
16227.37_16227.18,train
12304.1541_12304.2024,train
3346.6176_3346.2541,train
12304.825_12304.1825,train
1029.298_1029.409,train
14053.404_14053.471,train
2415.2056_2415.278,train
486.2306_486.3047,train
12304.1423_12304.1612,train
1048.93_1048.2602,train
1715.411_1715.1046,train
3346.1353_3346.6147,train
486.2669_486.3647,train
16068.321_16068.1449,train
4650.1513_4650.1242,train
984.174_984.664,train
1048.131_1048.1759,train
16068.490_16068.1433,train
984.1304_984.396,train
1029.298_1029.80,train
984.437_984.47,train
3346.2614_3346.5323,train
1029.298_1029.141,train
3346.6176_3346.7526,train
984.888_984.1272,train
486.2306_486.3770,train
3371.1601_3371.3524,train
984.174_984.478,train
12278.548_12278.404,train
3346.6167_3346.7240,train
984.361_984.647,train
984.433_984.1457,train
984.47_984.472,train
1029.831_1029.260,train
12304.2019_12304.2070,train
7734.303_7734.456,train
486.2306_486.1888,train
14258.710_14258.524,train
2211.295_2211.902,train
2629.17586_2629.8607,train
29827.184_29827.374,train
4650.1448_4650.827,train
984.863_984.1744,train
14258.304_14258.284,train
13283.1048_13283.888,train
921.3299_921.469,train
30171.286_30171.256,train
984.1007_984.457,train
984.419_984.1502,train
984.148_984.435,train
3346.2614_3346.7450,train
7055.1522_7055.677,train
486.3776_486.3032,train
984.1274_984.227,train
486.2655_486.2312,train
984.420_984.1214,train
921.2774_921.3027,train
921.39_921.3035,train
2871.151_2871.556,train
984.471_984.761,train
3346.2352_3346.6147,train
984.392_984.1677,train
4650.1445_4650.939,train
20564.8_20564.12321,train
984.1303_984.380,train
4650.1445_4650.430,train
984.419_984.1336,train
7055.1288_7055.1518,train
13112.491_13112.154,train
1048.125_1048.1895,train
984.396_984.671,train
921.3173_921.1444,train
3346.2615_3346.7525,train
29964.251_29964.247,train
14053.208_14053.541,train
1048.131_1048.2201,train
921.3178_921.1419,train
984.668_984.60,train
963.86_963.273,train
3371.3214_3371.3935,train
984.1338_984.581,train
4650.1448_4650.499,train
4650.1553_4650.242,train
14053.552_14053.489,train
30339.822_30339.903,train
29964.157_29964.228,train
921.3178_921.3345,train
14053.552_14053.547,train
921.3299_921.2818,train
1029.298_1029.215,train
16404.43_16404.158,train
3346.2614_3346.1959,train
984.433_984.1511,train
8539.4600_8539.1910,train
486.3293_486.2314,train
4650.1553_4650.1350,train
13283.483_13283.1046,train
921.2773_921.3027,train
24923.120_24923.589,train
13112.444_13112.528,train
13112.248_13112.472,train
984.668_984.886,train
3346.6176_3346.4777,train
984.436_984.1681,train
3346.6176_3346.2587,train
2168.71_2168.120,train
1048.93_1048.135,train
3371.3214_3371.1458,train
4650.1445_4650.1050,train
984.714_984.453,train
24279.367_24279.40,train
984.420_984.197,train
3371.3023_3371.3941,train
4650.1553_4650.846,train
2995.2073_2995.852,train
984.437_984.625,train
10250.1630_10250.2196,train
984.47_984.440,train
16836.237_16836.218,train
984.1274_984.1756,train
3346.1536_3346.6146,train
984.668_984.290,train
13112.491_13112.186,train
2995.2185_2995.852,train
14053.308_14053.534,train
1029.383_1029.291,train
1048.125_1048.1874,train
30257.228_30257.143,train
486.2544_486.3704,train
13673.638_13673.1811,train
3346.5588_3346.6138,train
18593.585_18593.576,train
984.561_984.373,train
984.383_984.1341,train
486.1842_486.3530,train
1048.1185_1048.35,train
984.147_984.468,train
984.174_984.475,train
984.329_984.381,train
4650.1553_4650.84,train
16068.321_16068.1446,train
12304.1541_12304.860,train
984.174_984.480,train
984.863_984.420,train
984.1338_984.59,train
921.3020_921.2778,train
984.1304_984.1272,train
984.480_984.1754,train
3346.4189_3346.6173,train
18593.585_18593.534,train
29964.251_29964.325,train
984.437_984.86,train
30257.228_30257.18,train
2415.2056_2415.1999,train
13112.491_13112.523,train
984.761_984.462,train
3371.1780_3371.3302,train
4650.1513_4650.947,train
3346.6139_3346.4781,train
18304.408_18304.4,train
1029.45_1029.311,train
984.471_984.633,train
30171.101_30171.286,train
7734.444_7734.690,train
984.471_984.242,train
13112.444_13112.75,train
984.1304_984.451,train
29993.349_29993.283,train
16836.263_16836.217,train
1048.125_1048.1892,train
984.1274_984.174,train
3371.1780_3371.1019,train
984.436_984.309,train
19119.390_19119.554,train
13283.1064_13283.909,train
13283.1048_13283.875,train
10250.1639_10250.790,train
13112.491_13112.65,train
984.609_984.479,train
13112.491_13112.89,train
9196.146_9196.357,train
984.433_984.155,train
3346.2614_3346.7240,train
12304.1423_12304.2016,train
7304.308_7304.688,train
3371.2545_3371.3486,train
13283.287_13283.1048,train
18304.275_18304.392,train
984.433_984.768,train
921.3299_921.3423,train
984.229_984.252,train
984.1338_984.1270,train
984.329_984.674,train
12278.367_12278.192,train
984.436_984.354,train
984.420_984.1254,train
984.1338_984.292,train
1048.125_1048.2566,train
984.288_984.472,train
20564.51_20564.917,train
3346.1965_3346.2629,train
13283.623_13283.932,train
984.396_984.343,train
7055.1190_7055.1515,train
2415.2056_2415.1384,train
13112.283_13112.262,train
3371.3765_3371.3941,train
4650.529_4650.1434,train
28620.159_28620.286,train
30171.279_30171.247,train
3346.2615_3346.4893,train
7055.1837_7055.1894,train
984.46_984.433,train
25244.231_25244.224,train
13112.1003_13112.441,train
16617.658_16617.164,train
3346.6176_3346.8031,train
6492.1328_6492.495,train
3346.9796_3346.2622,train
2871.212_2871.570,train
921.2831_921.1444,train
4650.1553_4650.93,train
1029.298_1029.212,train
921.3178_921.1507,train
984.668_984.325,train
984.361_984.774,train
984.480_984.628,train
18304.408_18304.274,train
984.364_984.244,train
921.3178_921.1241,train
8708.2399_8708.2004,train
7304.235_7304.688,train
30279.58_30279.36,train
3346.6167_3346.7071,train
3371.1780_3371.2909,train
10250.1638_10250.476,train
4650.1513_4650.841,train
14053.552_14053.215,train
3346.2615_3346.2265,train
7055.1522_7055.235,train
984.1338_984.433,train
3371.2545_3371.2167,train
984.470_984.773,train
984.1274_984.60,train
12304.1542_12304.1460,train
921.3021_921.3427,train
3371.1780_3371.3818,train
29827.121_29827.244,train
1029.381_1029.290,train
13112.171_13112.522,train
984.288_984.750,train
3346.6138_3346.5935,train
2871.918_2871.573,train
984.344_984.1274,train
10250.1630_10250.1691,train
4650.1445_4650.617,train
984.288_984.459,train
12278.223_12278.408,train
13112.444_13112.175,train
984.437_984.155,train
3371.1248_3371.3521,train
984.329_984.253,train
30051.343_30051.406,train
16962.52_16962.43,train
3346.3792_3346.2616,train
3346.2539_3346.6167,train
984.863_984.1339,train
18593.585_18593.677,train
14258.381_14258.234,train
23850.541_23850.373,train
7865.1213_7865.509,train
3346.4837_3346.2628,train
1048.2568_1048.119,train
984.329_984.390,train
921.439_921.3350,train
3346.6138_3346.3237,train
921.439_921.3300,train
4650.60_4650.1516,train
15434.4669_15434.2249,train
7734.359_7734.1301,train
3346.6167_3346.208,train
1048.902_1048.122,train
17715.235_17715.415,train
1764.1267_1764.304,train
1048.125_1048.71,train
4650.1553_4650.702,train
12304.775_12304.1698,train
3371.6486_3371.2182,train
984.714_984.327,train
3346.2614_3346.5343,train
4458.1748_4458.1009,train
984.419_984.105,train
20564.51_20564.495,train
4650.1553_4650.263,train
2210.451_2210.1168,train
12278.456_12278.134,train
8040.1046_8040.636,train
10134.946_10134.927,train
29365.405_29365.435,train
3346.3131_3346.2613,train
23850.227_23850.720,train
921.3020_921.3503,train
984.668_984.863,train
984.436_984.170,train
984.888_984.668,train
12304.1542_12304.712,train
13283.1048_13283.273,train
921.2774_921.1369,train
2871.605_2871.536,train
14247.447_14247.1658,train
1048.1501_1048.111,train
16617.658_16617.867,train
3346.2499_3346.6146,train
13283.1064_13283.829,train
3346.1416_3346.6157,train
1048.1185_1048.130,train
984.14_984.460,train
24923.145_24923.97,train
984.609_984.473,train
14247.1342_14247.450,train
9649.154_9649.241,train
8040.1252_8040.1516,train
3346.3399_3346.6148,train
1764.599_1764.304,train
2629.9693_2629.17586,train
7304.629_7304.667,train
16173.652_16173.559,train
984.395_984.337,train
921.3299_921.111,train
12304.1541_12304.1632,train
984.436_984.1494,train
3346.6176_3346.6014,train
3346.6167_3346.302,train
984.1274_984.561,train
19119.522_19119.554,train
4650.909_4650.1034,train
29320.910_29320.170,train
13112.491_13112.266,train
984.1338_984.626,train
7734.452_7734.359,train
19119.390_19119.651,train
18304.484_18304.394,train
1048.125_1048.120,train
18593.590_18593.632,train
984.765_984.1338,train
3371.1780_3371.1853,train
4650.500_4650.1037,train
3346.6138_3346.4349,train
3346.6811_3346.6144,train
984.344_984.1336,train
1229.6931_1229.5348,train
984.863_984.393,train
984.471_984.1717,train
30339.860_30339.240,train
30171.286_30171.44,train
7734.359_7734.638,train
3346.1379_3346.6168,train
14053.308_14053.508,train
10250.1168_10250.530,train
486.2655_486.2301,train
1048.131_1048.2056,train
3371.3936_3371.3469,train
984.480_984.228,train
984.863_984.664,train
16617.658_16617.781,train
12304.1620_12304.1529,train
7734.593_7734.359,train
13112.993_13112.257,train
12304.1902_12304.1698,train
984.437_984.902,train
1229.5225_1229.6930,train
3346.6176_3346.4054,train
984.471_984.453,train
20564.8_20564.376,train
3371.1780_3371.2930,train
2211.294_2211.525,train
17978.290_17978.399,train
3371.3214_3371.956,train
3346.2615_3346.7038,train
984.396_984.347,train
14247.2451_14247.1452,train
13283.447_13283.659,train
3346.2614_3346.5046,train
2995.528_2995.931,train
984.419_984.609,train
3346.6412_3346.2616,train
30279.57_30279.33,train
984.13_984.406,train
3371.761_3371.1780,train
3346.6176_3346.2630,train
13112.444_13112.108,train
13112.444_13112.537,train
3371.3936_3371.157,train
3371.3214_3371.985,train
3171.374_3171.466,train
3346.6154_3346.7420,train
20564.5_20564.51,train
24279.355_24279.254,train
29320.910_29320.786,train
486.2292_486.2920,train
3346.2615_3346.265,train
13112.248_13112.461,train
4650.1553_4650.174,train
12304.1369_12304.713,train
30171.286_30171.266,train
18593.580_18593.318,train
1029.830_1029.228,train
3346.2946_3346.6153,train
921.3299_921.2657,train
14247.447_14247.2344,train
984.174_984.371,train
12304.1541_12304.1702,train
17715.235_17715.811,train
4650.1553_4650.59,train
4650.1543_4650.696,train
13112.248_13112.506,train
30171.20_30171.330,train
3346.6176_3346.7316,train
486.1842_486.3771,train
3371.2545_3371.1250,train
921.3306_921.3299,train
16068.1501_16068.1446,train
13283.447_13283.451,train
984.436_984.1498,train
486.2655_486.2292,train
984.382_984.562,train
30171.100_30171.208,train
3346.5395_3346.2636,train
3346.3416_3346.6168,train
3371.1780_3371.949,train
984.1338_984.573,train
984.1007_984.1338,train
2871.138_2871.562,train
921.116_921.1372,train
12278.367_12278.139,train
24279.355_24279.35,train
4650.1553_4650.207,train
486.2655_486.2300,train
921.599_921.3300,train
17715.235_17715.840,train
1029.831_1029.311,train
12304.1369_12304.2067,train
4650.1070_4650.1445,train
3346.6139_3346.5303,train
3346.6138_3346.2609,train
3346.6154_3346.2806,train
984.344_984.478,train
16617.613_16617.771,train
3346.2615_3346.4961,train
18593.470_18593.566,train
18042.1071_18042.495,train
14258.708_14258.524,train
984.419_984.100,train
23850.810_23850.721,train
4650.1513_4650.89,train
3371.3936_3371.1768,train
13283.1063_13283.873,train
24279.305_24279.255,train
1029.298_1029.60,train
12304.2018_12304.1617,train
14247.447_14247.1610,train
12278.367_12278.483,train
5496.1464_5496.1279,train
984.668_984.251,train
18593.470_18593.296,train
30188.261_30188.303,train
984.396_984.562,train
3371.3214_3371.3195,train
1764.493_1764.682,train
4650.1513_4650.660,train
3371.3936_3371.3384,train
8040.1506_8040.1081,train
486.3776_486.2335,train
3346.3429_3346.6149,train
963.178_963.293,train
2168.71_2168.158,train
7018.678_7018.375,train
30339.860_30339.875,train
8040.1506_8040.1472,train
18595.263_18595.56,train
486.2306_486.2160,train
3346.269_3346.2622,train
7055.1522_7055.352,train
984.471_984.14,train
486.2306_486.669,train
30171.279_30171.300,train
984.609_984.411,train
3346.6176_3346.12509,train
984.382_984.775,train
30171.286_30171.200,train
12304.1542_12304.2048,train
1048.125_1048.903,train
984.329_984.1269,train
12278.224_12278.134,train
3346.2614_3346.6255,train
16617.658_16617.876,train
984.344_984.1340,train
3371.1193_3371.3511,train
7055.250_7055.1866,train
12304.2013_12304.1696,train
3371.1248_3371.3525,train
14258.696_14258.381,train
1048.131_1048.2349,train
3346.6167_3346.4881,train
3346.6176_3346.4749,train
3346.6176_3346.1960,train
18304.377_18304.443,train
984.714_984.85,train
3346.4875_3346.6173,train
13112.283_13112.264,train
12304.1621_12304.1426,train
921.2774_921.3344,train
3371.3344_3371.3632,train
13112.283_13112.478,train
19119.390_19119.227,train
8040.1506_8040.943,train
1922.2640_1922.257,train
3346.2614_3346.1104,train
1048.131_1048.1779,train
3371.828_3371.1781,train
12304.193_12304.1617,train
13112.205_13112.521,train
13112.248_13112.432,train
3346.5954_3346.2624,train
984.383_984.354,train
984.774_984.416,train
984.1274_984.1296,train
984.471_984.40,train
16617.658_16617.541,train
7055.1522_7055.1649,train
3346.3143_3346.2623,train
984.364_984.43,train
13112.171_13112.492,train
8539.5118_8539.3660,train
15434.119_15434.2247,train
7734.560_7734.468,train
7055.1522_7055.1434,train
12304.1467_12304.1597,train
14247.1342_14247.2344,train
984.1304_984.253,train
1029.174_1029.227,train
24279.305_24279.164,train
984.471_984.1216,train
984.437_984.254,train
984.437_984.1741,train
7304.236_7304.684,train
4650.1448_4650.1524,train
4650.1553_4650.1434,train
984.84_984.393,train
3346.6154_3346.4313,train
984.1007_984.1337,train
16068.1320_16068.1446,train
3371.1780_3371.1260,train
984.174_984.1341,train
16617.547_16617.771,train
23850.227_23850.373,train
2871.321_2871.556,train
7734.488_7734.456,train
12304.1902_12304.2065,train
3346.6176_3346.2265,train
4650.1445_4650.1056,train
1229.6929_1229.547,train
1926.669_1926.1765,train
984.888_984.389,train
13283.1063_13283.899,train
984.863_984.627,train
1048.2749_1048.137,train
14491.39_14491.292,train
3346.6139_3346.7179,train
4650.1553_4650.272,train
921.3299_921.2603,train
984.1274_984.342,train
984.863_984.311,train
3371.1780_3371.1017,train
3346.6098_3346.4349,train
28620.160_28620.69,train
1029.19_1029.289,train
3371.6486_3371.2898,train
486.3776_486.2310,train
4650.1448_4650.645,train
3346.2615_3346.6314,train
3171.374_3171.146,train
984.288_984.381,train
984.471_984.865,train
486.3066_486.3497,train
4650.923_4650.1110,train
984.395_984.436,train
10250.1639_10250.839,train
7304.390_7304.690,train
4650.1553_4650.372,train
984.1443_984.460,train
20564.92_20564.52,train
4650.1553_4650.1223,train
3346.6139_3346.3793,train
984.13_984.671,train
984.420_984.626,train
7304.645_7304.667,train
984.394_984.696,train
9858.180_9858.478,train
1222.77_1222.185,train
984.863_984.386,train
984.888_984.1306,train
921.2492_921.1383,train
921.3021_921.2843,train
984.419_984.1758,train
20564.8_20564.12345,train
4650.1070_4650.1195,train
30279.57_30279.467,train
13112.896_13112.999,train
3346.4971_3346.6149,train
3346.1416_3346.2630,train
1029.298_1029.98,train
3346.6167_3346.7447,train
20564.8_20564.562,train
486.2669_486.2307,train
13112.896_13112.498,train
24279.367_24279.333,train
7865.1213_7865.625,train
3346.6176_3346.1314,train
24279.172_24279.40,train
984.436_984.1743,train
13112.439_13112.292,train
2871.164_2871.571,train
1048.1185_1048.82,train
3346.272_3346.6145,train
984.14_984.451,train
24923.381_24923.99,train
23808.72_23808.322,train
486.1578_486.2306,train
3346.7529_3346.2614,train
3346.6139_3346.2507,train
30171.286_30171.152,train
16617.424_16617.649,train
1472.888_1472.820,train
4650.941_4650.1513,train
3346.2240_3346.6168,train
23850.62_23850.845,train
4650.1553_4650.1212,train
14247.447_14247.218,train
12304.2018_12304.718,train
1222.77_1222.180,train
3346.6154_3346.5798,train
984.419_984.858,train
2903.781_2903.330,train
3346.5142_3346.6149,train
2995.528_2995.2238,train
2629.4613_2629.8896,train
13283.623_13283.133,train
16560.132_16560.231,train
984.288_984.674,train
2871.122_2871.563,train
7734.560_7734.688,train
1470.641_1470.592,train
24923.459_24923.33,train
13112.491_13112.1001,train
18593.428_18593.470,train
486.2292_486.3749,train
984.436_984.384,train
8040.1506_8040.684,train
14247.447_14247.2596,train
30339.426_30339.870,train
24923.459_24923.296,train
984.888_984.902,train
12304.1423_12304.2029,train
984.1274_984.1457,train
13112.491_13112.76,train
984.470_984.354,train
984.1338_984.888,train
921.599_921.1369,train
4650.657_4650.1448,train
18304.408_18304.112,train
10250.530_10250.2061,train
921.3299_921.990,train
7734.488_7734.540,train
921.3299_921.930,train
13112.896_13112.530,train
13112.444_13112.492,train
1764.126_1764.661,train
3346.9796_3346.2623,train
30257.228_30257.114,train
984.668_984.35,train
13112.439_13112.206,train
3371.2545_3371.1249,train
486.2669_486.3489,train
984.436_984.773,train
921.3178_921.3112,train
3346.5395_3346.6137,train
3346.6176_3346.5304,train
23298.565_23298.1857,train
486.3066_486.3771,train
24923.120_24923.324,train
7055.1781_7055.1851,train
3346.6167_3346.268,train
4650.1553_4650.501,train
984.471_984.1238,train
1029.509_1029.303,train
30171.276_30171.318,train
13283.578_13283.912,train
3346.6176_3346.7496,train
984.288_984.251,train
3346.6176_3346.7277,train
984.863_984.358,train
7734.540_7734.1335,train
3346.1379_3346.6146,train
984.364_984.775,train
7055.363_7055.1993,train
3371.1350_3371.3952,train
12304.1463_12304.1530,train
921.599_921.3345,train
4650.1448_4650.212,train
7734.731_7734.456,train
2415.2056_2415.1133,train
19554.22_19554.51,train
984.395_984.859,train
984.392_984.328,train
984.436_984.1007,train
20564.51_20564.30,train
984.714_984.318,train
4650.1553_4650.111,train
4650.1448_4650.156,train
7304.516_7304.689,train
984.47_984.669,train
3346.6176_3346.5656,train
486.1886_486.2299,train
3346.2537_3346.6176,train
984.382_984.290,train
4650.1553_4650.80,train
24923.459_24923.569,train
984.344_984.426,train
10250.1648_10250.1630,train
984.13_984.400,train
7734.444_7734.341,train
1048.131_1048.104,train
2629.8843_2629.17482,train
4458.873_4458.1748,train
19119.390_19119.682,train
16617.743_16617.649,train
3346.6176_3346.192,train
13283.1064_13283.913,train
10250.1630_10250.2034,train
984.1338_984.1677,train
3371.3214_3371.3856,train
13112.491_13112.6,train
13112.171_13112.530,train
3371.1008_3371.3937,train
1029.174_1029.299,train
984.1274_984.874,train
7304.100_7304.689,train
30171.101_30171.236,train
12304.1542_12304.1636,train
2211.294_2211.526,train
984.1443_984.435,train
18304.484_18304.360,train
1222.77_1222.184,train
984.360_984.90,train
3346.2614_3346.6139,train
3346.9796_3346.2616,train
1764.193_1764.304,train
984.420_984.290,train
29365.405_29365.332,train
3171.374_3171.434,train
3346.269_3346.2630,train
984.13_984.389,train
16173.119_16173.244,train
18304.408_18304.468,train
984.148_984.414,train
3346.2614_3346.2310,train
921.3343_921.2775,train
10250.1920_10250.1630,train
5637.5392_5637.3331,train
13112.68_13112.475,train
1048.125_1048.25,train
13283.447_13283.1066,train
16617.546_16617.656,train
984.433_984.1484,train
7734.444_7734.806,train
13283.623_13283.422,train
3346.1379_3346.6162,train
984.714_984.1676,train
18304.408_18304.349,train
16617.658_16617.267,train
14247.447_14247.1056,train
30339.842_30339.779,train
984.382_984.244,train
30279.58_30279.248,train
1764.221_1764.672,train
1029.281_1029.104,train
1048.125_1048.37,train
963.178_963.228,train
984.470_984.646,train
30171.286_30171.151,train
9649.154_9649.161,train
14258.381_14258.261,train
3346.4628_3346.6169,train
1048.125_1048.918,train
4650.1448_4650.459,train
486.2542_486.3667,train
4650.1448_4650.183,train
984.344_984.406,train
13112.245_13112.995,train
16617.546_16617.771,train
10250.2065_10250.977,train
1048.93_1048.116,train
1048.1768_1048.137,train
1048.1892_1048.116,train
3371.1780_3371.564,train
28620.160_28620.210,train
3346.4837_3346.6139,train
3346.2614_3346.1382,train
984.382_984.627,train
984.364_984.344,train
2206.1216_2206.2252,train
1229.6931_1229.1244,train
12304.775_12304.1616,train
984.1473_984.1274,train
3371.1780_3371.3501,train
5637.5392_5637.3933,train
7055.1993_7055.1779,train
486.3259_486.3486,train
1048.2568_1048.132,train
984.437_984.106,train
30279.57_30279.513,train
18304.408_18304.351,train
18009.554_18009.283,train
984.288_984.253,train
20564.8_20564.670,train
486.2542_486.2301,train
12304.1541_12304.705,train
13283.623_13283.916,train
3346.3414_3346.6173,train
7055.363_7055.1781,train
24909.94_24909.107,train
984.436_984.445,train
984.419_984.1420,train
1048.125_1048.1771,train
14272.396_14272.501,train
13112.439_13112.257,train
3371.1780_3371.2943,train
1048.1892_1048.76,train
4650.1553_4650.1517,train
984.395_984.630,train
984.396_984.416,train
30279.57_30279.553,train
486.2306_486.1629,train
921.3259_921.1240,train
13112.896_13112.492,train
921.3299_921.440,train
921.3299_921.2659,train
984.761_984.440,train
4458.875_4458.658,train
1048.1777_1048.125,train
18593.590_18593.347,train
984.396_984.318,train
8040.1506_8040.1030,train
13112.205_13112.467,train
30171.101_30171.246,train
984.609_984.1452,train
12304.2018_12304.1945,train
10223.510_10223.1914,train
16617.658_16617.308,train
29365.405_29365.79,train
13112.491_13112.11,train
12304.1542_12304.1916,train
3346.6139_3346.4241,train
3371.922_3371.3936,train
984.561_984.667,train
984.392_984.242,train
486.2695_486.3498,train
13283.623_13283.931,train
984.436_984.89,train
486.3259_486.3487,train
984.761_984.1307,train
1764.1505_1764.257,train
3371.1268_3371.3524,train
921.2778_921.1444,train
984.396_984.344,train
984.774_984.1745,train
3346.6167_3346.5853,train
4458.873_4458.1746,train
24431.2226_24431.660,train
30171.286_30171.221,train
1029.80_1029.311,train
3346.5055_3346.6174,train
4650.941_4650.1216,train
1048.125_1048.65,train
3346.6167_3346.3143,train
2629.1008_2629.9090,train
3371.928_3371.1781,train
16173.119_16173.350,train
30339.860_30339.454,train
1048.93_1048.1900,train
13112.205_13112.447,train
984.420_984.100,train
3346.6167_3346.5460,train
30171.279_30171.313,train
14258.63_14258.379,train
12278.367_12278.226,train
4650.1553_4650.1524,train
7734.540_7734.806,train
18042.360_18042.1049,train
22454.641_22454.1594,train
1048.125_1048.911,train
29365.405_29365.82,train
1048.125_1048.614,train
7055.1288_7055.1163,train
10250.1729_10250.977,train
3346.6139_3346.4656,train
3346.6176_3346.2624,train
1048.131_1048.2076,train
14053.404_14053.470,train
12278.223_12278.138,train
4458.1748_4458.1762,train
29365.405_29365.361,train
3346.1536_3346.6157,train
486.143_486.2306,train
13283.623_13283.933,train
7734.560_7734.492,train
13112.171_13112.542,train
3371.1780_3371.967,train
3346.6176_3346.2540,train
984.13_984.462,train
1229.1254_1229.6929,train
28620.160_28620.218,train
12304.1541_12304.2016,train
921.3020_921.3481,train
7055.1522_7055.604,train
984.392_984.34,train
16404.86_16404.152,train
1048.1777_1048.134,train
921.3021_921.1511,train
984.761_984.401,train
13283.1064_13283.240,train
3346.6139_3346.9676,train
10393.61_10393.156,train
12304.2013_12304.1695,train
2995.853_2995.1010,train
984.714_984.288,train
3346.6167_3346.960,train
