pairid,split
19119.574_19119.582,val
14272.330_14272.505,val
24279.66_24279.312,val
4650.1434_4650.766,val
3346.7592_3346.6174,val
486.2231_486.2299,val
2629.8894_2629.10126,val
15434.2249_15434.12257,val
30738.380_30738.310,val
9394.1951_9394.699,val
7055.1160_7055.1853,val
30171.315_30171.80,val
4650.1112_4650.1436,val
18304.362_18304.85,val
23850.528_23850.723,val
984.1684_984.1328,val
1048.121_1048.909,val
2629.5773_2629.17586,val
1029.324_1029.305,val
12304.623_12304.2067,val
13112.482_13112.175,val
486.2290_486.3774,val
19119.514_19119.581,val
24431.805_24431.175,val
3371.3489_3371.3920,val
921.3300_921.1443,val
9394.1970_9394.609,val
29320.912_29320.377,val
30279.116_30279.181,val
13283.886_13283.1062,val
24279.281_24279.251,val
984.461_984.344,val
30171.111_30171.175,val
13283.1046_13283.258,val
22454.1535_22454.947,val
1029.82_1029.312,val
13112.453_13112.520,val
30339.312_30339.439,val
2415.2024_2415.1384,val
30279.513_30279.471,val
4650.1034_4650.823,val
30171.292_30171.42,val
984.1296_984.437,val
30171.214_30171.242,val
16068.882_16068.1449,val
984.440_984.1384,val
3371.2546_3371.3527,val
24278.222_24278.213,val
3371.3727_3371.1781,val
486.2310_486.3772,val
16173.642_16173.560,val
12304.1656_12304.1529,val
29365.156_29365.199,val
29964.227_29964.240,val
7304.497_7304.690,val
30446.555_30446.203,val
2415.1676_2415.750,val
30060.37_30060.155,val
3371.763_3371.3632,val
3371.3524_3371.2171,val
4458.657_4458.873,val
30257.203_30257.283,val
12304.1530_12304.1502,val
1764.1119_1764.676,val
24923.447_24923.103,val
1029.300_1029.877,val
9760.178_9760.330,val
13112.506_13112.511,val
29320.830_29320.912,val
486.2301_486.3776,val
486.3273_486.2313,val
7304.689_7304.29,val
30257.216_30257.320,val
1029.217_1029.258,val
29320.1011_29320.928,val
984.642_984.1340,val
1029.228_1029.204,val
3346.12540_3346.5954,val
3371.3658_3371.3198,val
24279.42_24279.295,val
1222.233_1222.186,val
29320.930_29320.898,val
18393.347_18393.562,val
14258.369_14258.379,val
19119.609_19119.581,val
1029.316_1029.302,val
12304.1613_12304.2069,val
14247.1665_14247.2634,val
3346.7186_3346.7241,val
24279.164_24279.181,val
24252.271_24252.453,val
16560.154_16560.227,val
30193.125_30193.139,val
984.1314_984.449,val
23808.65_23808.326,val
7055.312_7055.1796,val
8522.500_8522.682,val
13112.480_13112.30,val
3171.113_3171.373,val
2211.358_2211.517,val
12304.1617_12304.400,val
2211.902_2211.1404,val
984.460_984.294,val
1048.65_1048.123,val
24279.187_24279.327,val
1029.9_1029.259,val
13112.367_13112.468,val
486.2308_486.2663,val
24279.298_24279.187,val
4650.111_4650.1554,val
1222.237_1222.108,val
984.1679_984.316,val
2871.374_2871.562,val
12304.1384_12304.2029,val
7055.529_7055.1866,val
984.34_984.464,val
921.441_921.3345,val
24278.176_24278.224,val
16617.1496_16617.651,val
30171.309_30171.175,val
13112.454_13112.388,val
4650.2797_4650.1419,val
30171.292_30171.82,val
984.99_984.668,val
984.1125_984.1339,val
3371.3940_3371.919,val
486.3788_486.2567,val
1029.91_1029.227,val
28620.286_28620.160,val
24279.112_24279.58,val
23850.846_23850.66,val
13112.431_13112.472,val
13112.454_13112.435,val
10196.119_10196.154,val
8708.1459_8708.1146,val
1048.2014_1048.133,val
1029.315_1029.301,val
3371.2547_3371.2993,val
30279.97_30279.231,val
7304.685_7304.537,val
30171.315_30171.190,val
30339.779_30339.408,val
984.953_984.396,val
984.447_984.293,val
30257.309_30257.85,val
13112.482_13112.258,val
486.2229_486.2306,val
16068.1432_16068.1398,val
984.1453_984.164,val
26876.170_26876.256,val
1029.299_1029.310,val
4650.1435_4650.31,val
22454.355_22454.404,val
984.1279_984.249,val
25244.300_25244.215,val
29964.320_29964.227,val
25158.495_25158.141,val
8040.742_8040.1506,val
984.244_984.412,val
28423.155_28423.307,val
12278.404_12278.377,val
29964.244_29964.242,val
30339.872_30339.255,val
3171.152_3171.256,val
30171.265_30171.287,val
486.2297_486.1544,val
24278.120_24278.574,val
1029.258_1029.204,val
4650.482_4650.1089,val
30171.187_30171.330,val
30181.340_30181.686,val
12278.455_12278.139,val
984.573_984.750,val
4650.1217_4650.1490,val
30171.292_30171.237,val
30339.688_30339.775,val
3371.3522_3371.1781,val
2331.207_2331.303,val
1029.203_1029.103,val
984.775_984.406,val
19119.382_19119.520,val
13864.123_13864.376,val
13112.365_13112.509,val
4650.847_4650.952,val
13112.492_13112.108,val
12304.759_12304.1694,val
18593.676_18593.585,val
1029.300_1029.177,val
30257.146_30257.216,val
24431.2248_24431.771,val
1128.710_1128.28,val
30257.296_30257.230,val
13112.541_13112.522,val
984.464_984.347,val
6492.1592_6492.1422,val
1029.516_1029.304,val
19119.403_19119.105,val
24279.298_24279.42,val
24431.746_24431.807,val
486.2300_486.3796,val
3346.2443_3346.6149,val
7055.235_7055.1975,val
24431.805_24431.2184,val
12304.1580_12304.1375,val
15052.591_15052.361,val
29348.488_29348.243,val
984.146_984.418,val
1029.259_1029.227,val
486.2303_486.1633,val
984.207_984.1299,val
29827.118_29827.378,val
18042.220_18042.747,val
29964.265_29964.242,val
1029.229_1029.312,val
24279.164_24279.365,val
16617.341_16617.652,val
14247.2607_14247.1342,val
2629.5773_2629.8596,val
24279.184_24279.254,val
4650.1451_4650.734,val
1922.892_1922.2308,val
9760.324_9760.341,val
2408.2001_2408.3183,val
12278.407_12278.55,val
984.317_984.325,val
984.607_984.874,val
16068.1102_16068.1441,val
2629.17790_2629.5588,val
12304.1894_12304.1597,val
3346.7495_3346.6146,val
486.2686_486.3491,val
963.283_963.163,val
18304.447_18304.319,val
1222.168_1222.100,val
3371.1284_3371.2950,val
4650.368_4650.1516,val
30188.354_30188.310,val
19119.592_19119.576,val
29348.273_29348.262,val
29348.241_29348.245,val
23850.107_23850.723,val
7055.1894_7055.1288,val
29943.356_29943.117,val
1785.963_1785.378,val
15434.2251_15434.140,val
16617.652_16617.1496,val
3346.2622_3346.3415,val
8040.1027_8040.1030,val
14053.534_14053.308,val
24278.221_24278.403,val
3346.5454_3346.6149,val
30339.521_30339.870,val
13283.627_13283.886,val
12304.147_12304.1597,val
18304.384_18304.350,val
30339.13_30339.893,val
7055.310_7055.1515,val
25803.438_25803.304,val
7055.1894_7055.1519,val
30171.346_30171.221,val
25497.407_25497.179,val
9394.1530_9394.698,val
2211.525_2211.901,val
25244.298_25244.224,val
12304.1379_12304.701,val
8040.1305_8040.1509,val
29943.121_29943.227,val
984.403_984.562,val
2871.887_2871.562,val
984.449_984.101,val
3371.1902_3371.2949,val
1029.533_1029.246,val
1048.1987_1048.130,val
24278.386_24278.240,val
4650.1025_4650.1436,val
16617.659_16617.586,val
29365.402_29365.219,val
13112.511_13112.50,val
984.874_984.1007,val
26120.218_26120.250,val
9025.61_9025.94,val
4650.1449_4650.1419,val
29929.252_29929.274,val
1029.300_1029.310,val
984.1328_984.45,val
4650.434_4650.1435,val
963.56_963.277,val
3171.365_3171.276,val
3371.3494_3371.3212,val
2871.288_2871.556,val
13112.478_13112.474,val
16068.1432_16068.2837,val
3371.1933_3371.3952,val
4650.682_4650.1513,val
13112.238_13112.450,val
24279.255_24279.197,val
921.929_921.3324,val
16174.134_16174.272,val
8708.606_8708.3753,val
2211.389_2211.517,val
18304.392_18304.355,val
984.33_984.446,val
921.928_921.3437,val
984.1272_984.146,val
13283.572_13283.929,val
1029.176_1029.826,val
3371.3940_3371.1030,val
2629.8894_2629.17840,val
921.3255_921.1372,val
28455.163_28455.500,val
30171.290_30171.61,val
984.459_984.859,val
984.317_984.319,val
13112.454_13112.181,val
3371.3645_3371.3929,val
12278.407_12278.650,val
15434.2251_15434.4793,val
12304.1616_12304.585,val
8708.1926_8708.1471,val
921.3353_921.2844,val
984.252_984.1300,val
14272.505_14272.173,val
12304.1892_12304.477,val
30446.617_30446.262,val
30738.403_30738.315,val
3371.3759_3371.3198,val
19119.504_19119.164,val
4650.951_4650.1500,val
19119.611_19119.161,val
13112.388_13112.541,val
19119.612_19119.209,val
984.671_984.765,val
24279.37_24279.169,val
8539.914_8539.3618,val
984.1307_984.315,val
25803.438_25803.343,val
30171.353_30171.132,val
3371.1046_3371.2162,val
3371.1781_3371.948,val
8708.606_8708.3754,val
1048.128_1048.682,val
3371.2897_3371.1536,val
8539.1887_8539.4261,val
19119.514_19119.566,val
24279.255_24279.357,val
23808.267_23808.324,val
3371.1252_3371.3952,val
18009.89_18009.296,val
984.456_984.562,val
30257.302_30257.228,val
24278.566_24278.279,val
1029.194_1029.303,val
2871.566_2871.151,val
984.577_984.863,val
30257.362_30257.290,val
30446.459_30446.488,val
984.227_984.714,val
7304.646_7304.704,val
29929.102_29929.243,val
8708.2007_8708.1688,val
13673.1811_13673.638,val
1229.1379_1229.183,val
3171.276_3171.160,val
2027.1942_2027.421,val
30279.231_30279.109,val
19119.514_19119.456,val
25244.177_25244.155,val
12304.703_12304.1679,val
984.445_984.950,val
1029.229_1029.211,val
16836.64_16836.95,val
30257.309_30257.186,val
16617.640_16617.734,val
12304.1949_12304.1661,val
29320.548_29320.906,val
10250.1164_10250.67,val
984.1755_984.379,val
30171.290_30171.98,val
2415.871_2415.1452,val
24279.263_24279.343,val
14053.534_14053.518,val
13112.511_13112.162,val
30339.893_30339.775,val
19119.465_19119.311,val
3371.3643_3371.284,val
17715.197_17715.811,val
21844.40_21844.52,val
3371.448_3371.3940,val
1048.1701_1048.134,val
30181.307_30181.340,val
1029.426_1029.259,val
3346.3763_3346.2628,val
30171.335_30171.288,val
16836.135_16836.222,val
18595.289_18595.171,val
30171.237_30171.333,val
984.1426_984.453,val
1029.199_1029.510,val
2868.97_2868.65,val
6492.1423_6492.1371,val
16617.160_16617.658,val
984.476_984.58,val
984.750_984.628,val
921.3350_921.1415,val
13219.298_13219.250,val
30171.232_30171.189,val
3371.3953_3371.1781,val
24279.186_24279.302,val
24431.339_24431.659,val
921.1372_921.3480,val
29870.491_29870.75,val
13112.509_13112.348,val
23850.126_23850.722,val
1764.676_1764.620,val
984.865_984.406,val
2871.566_2871.322,val
30171.232_30171.52,val
1048.917_1048.119,val
486.2297_486.1053,val
921.3300_921.39,val
18593.221_18593.471,val
19119.520_19119.494,val
963.277_963.286,val
29365.393_29365.220,val
30181.342_30181.212,val
984.176_984.1292,val
30171.355_30171.334,val
23298.1608_23298.1873,val
18595.51_18595.307,val
984.308_984.440,val
2629.5712_2629.17533,val
16068.1282_16068.1446,val
30181.148_30181.736,val
12304.2047_12304.1420,val
16617.771_16617.815,val
29320.784_29320.910,val
1029.426_1029.512,val
1692.962_1692.607,val
12304.713_12304.1368,val
3346.7424_3346.6158,val
19119.420_19119.207,val
7734.799_7734.349,val
2629.7012_2629.9090,val
9359.428_9359.246,val
29929.138_29929.253,val
9760.351_9760.455,val
4650.5_4650.1310,val
23850.629_23850.845,val
13112.505_13112.249,val
4650.82_4650.1198,val
13112.256_13112.464,val
984.289_984.440,val
16617.772_16617.134,val
1029.303_1029.288,val
3371.2080_3371.2938,val
1048.129_1048.2201,val
4650.1518_4650.1094,val
19119.514_19119.135,val
8040.1081_8040.1561,val
16560.22_16560.231,val
30171.334_30171.78,val
24278.222_24278.111,val
8708.2007_8708.6553,val
984.1681_984.1338,val
1764.676_1764.1547,val
16962.39_16962.61,val
984.1216_984.401,val
30339.521_30339.893,val
984.1755_984.444,val
2629.8893_2629.4963,val
486.3497_486.2684,val
16617.649_16617.855,val
1764.302_1764.1494,val
16617.867_16617.631,val
486.2310_486.3642,val
1764.659_1764.278,val
1922.458_1922.257,val
486.2298_486.2696,val
30257.216_30257.253,val
984.225_984.446,val
30171.334_30171.320,val
1029.296_1029.217,val
19119.617_19119.589,val
26120.214_26120.250,val
24278.214_24278.218,val
984.1272_984.195,val
30171.238_30171.260,val
24279.37_24279.165,val
29827.205_29827.124,val
1029.217_1029.520,val
984.626_984.1275,val
1048.134_1048.38,val
23850.859_23850.477,val
984.246_984.53,val
24279.265_24279.187,val
4650.655_4650.1499,val
921.2752_921.1419,val
29365.177_29365.375,val
13283.620_13283.898,val
16454.174_16454.244,val
14053.541_14053.145,val
984.1758_984.901,val
3346.7590_3346.6162,val
3371.2162_3371.3707,val
2871.37_2871.560,val
984.207_984.665,val
486.2331_486.3489,val
24279.187_24279.250,val
29320.908_29320.948,val
13112.447_13112.506,val
30339.266_30339.860,val
30181.148_30181.341,val
1029.257_1029.187,val
7304.687_7304.652,val
1222.223_1222.186,val
24278.180_24278.177,val
9760.341_9760.115,val
10250.1596_10250.1168,val
984.331_984.451,val
3346.5567_3346.6163,val
13112.542_13112.482,val
2364.496_2364.831,val
14258.272_14258.380,val
13112.1001_13112.230,val
1029.216_1029.226,val
984.858_984.665,val
16560.194_16560.227,val
984.330_984.165,val
16617.666_16617.881,val
12304.471_12304.1531,val
24279.41_24279.251,val
1048.2014_1048.134,val
19119.565_19119.626,val
29348.290_29348.242,val
19119.286_19119.615,val
18595.31_18595.323,val
27820.254_27820.248,val
19119.524_19119.466,val
984.1761_984.451,val
3371.1794_3371.3952,val
24431.4319_24431.658,val
984.1744_984.1274,val
2415.1747_2415.750,val
24278.224_24278.296,val
16836.135_16836.216,val
30171.246_30171.187,val
23850.720_23850.480,val
5359.337_5359.872,val
18595.29_18595.270,val
3371.3022_3371.3214,val
14247.2515_14247.447,val
19119.514_19119.574,val
10223.33_10223.2168,val
12278.97_12278.129,val
23850.807_23850.503,val
486.2302_486.3668,val
1029.397_1029.88,val
29365.439_29365.220,val
29365.68_29365.221,val
12304.1665_12304.1757,val
1048.130_1048.1763,val
7304.682_7304.417,val
984.350_984.1271,val
24278.308_24278.81,val
2867.1086_2867.379,val
29348.276_29348.130,val
13112.541_13112.469,val
2141.1217_2141.620,val
28455.163_28455.327,val
30171.333_30171.261,val
2364.835_2364.127,val
984.385_984.650,val
27936.213_27936.274,val
13673.80_13673.965,val
16173.120_16173.654,val
1029.82_1029.261,val
486.1634_486.3667,val
2871.573_2871.924,val
4650.514_4650.1512,val
2629.8589_2629.8843,val
8708.1926_8708.2059,val
1029.210_1029.260,val
13112.511_13112.1,val
7304.682_7304.604,val
1764.302_1764.1213,val
30339.352_30339.903,val
24252.489_24252.384,val
24279.254_24279.262,val
23298.19_23298.1608,val
486.894_486.2303,val
24279.253_24279.64,val
984.246_984.439,val
30171.214_30171.307,val
13112.258_13112.154,val
24278.308_24278.560,val
13112.511_13112.256,val
6492.1568_6492.1327,val
24279.186_24279.176,val
4650.1387_4650.1006,val
24279.40_24279.283,val
12304.715_12304.2069,val
15434.2196_15434.2249,val
29320.922_29320.999,val
984.243_984.406,val
3371.3940_3371.1535,val
13112.542_13112.79,val
24279.39_24279.222,val
1324.1944_1324.1543,val
18595.275_18595.315,val
486.2310_486.3257,val
1029.227_1029.877,val
984.1215_984.387,val
984.858_984.1299,val
16617.652_16617.584,val
23850.719_23850.858,val
26322.454_26322.552,val
2211.523_2211.230,val
1222.234_1222.186,val
984.1275_984.196,val
921.120_921.3298,val
16617.666_16617.522,val
984.373_984.1295,val
984.373_984.343,val
1029.426_1029.298,val
18595.253_18595.275,val
2211.519_2211.553,val
19119.61_19119.521,val
13112.143_13112.491,val
984.873_984.1306,val
17715.264_17715.192,val
984.1215_984.317,val
19119.461_19119.451,val
13112.494_13112.127,val
2415.1678_2415.755,val
12304.1594_12304.710,val
2871.264_2871.572,val
984.1754_984.396,val
984.476_984.1295,val
984.647_984.233,val
1229.1377_1229.6850,val
1029.250_1029.457,val
13112.143_13112.511,val
13112.451_13112.520,val
7734.253_7734.540,val
3346.5974_3346.6146,val
1029.291_1029.516,val
16617.718_16617.631,val
2871.301_2871.536,val
2629.8607_2629.6417,val
16617.783_16617.772,val
1048.24_1048.135,val
8040.943_8040.1517,val
984.372_984.88,val
4650.1481_4650.1217,val
10250.1164_10250.1081,val
22454.350_22454.1599,val
7055.1849_7055.1735,val
19119.614_19119.581,val
6492.1568_6492.1041,val
13864.303_13864.275,val
19648.151_19648.43,val
1029.259_1029.1,val
12304.1681_12304.1851,val
1029.31_1029.285,val
24278.272_24278.574,val
1222.285_1222.182,val
16404.157_16404.219,val
984.61_984.666,val
4650.1034_4650.496,val
984.1215_984.1298,val
18304.191_18304.408,val
984.34_984.467,val
18393.198_18393.560,val
28455.472_28455.163,val
13112.261_13112.474,val
12304.1466_12304.1825,val
921.3006_921.1383,val
3371.3031_3371.3937,val
1764.676_1764.21,val
2415.743_2415.1102,val
3371.1781_3371.3629,val
1229.1261_1229.6929,val
1764.676_1764.184,val
30257.299_30257.190,val
984.346_984.671,val
4650.1444_4650.557,val
30446.553_30446.294,val
2415.1747_2415.1004,val
14255.1558_14255.3968,val
486.3746_486.2314,val
486.2311_486.3486,val
984.862_984.1298,val
963.344_963.202,val
13112.261_13112.530,val
24279.247_24279.450,val
20564.9_20564.883,val
3371.1378_3371.3643,val
26322.216_26322.521,val
7055.1801_7055.1975,val
4650.739_4650.1511,val
19119.609_19119.185,val
12304.1725_12304.2015,val
921.3006_921.1369,val
13112.505_13112.37,val
1048.1987_1048.106,val
23808.224_23808.322,val
1029.257_1029.556,val
30257.96_30257.216,val
30738.378_30738.172,val
29365.250_29365.220,val
12278.76_12278.367,val
1764.671_1764.648,val
30171.233_30171.267,val
13673.2165_13673.1002,val
1764.682_1764.83,val
18304.384_18304.241,val
3371.3940_3371.208,val
2871.130_2871.571,val
2206.1335_2206.2591,val
13112.500_13112.475,val
984.951_984.668,val
984.194_984.453,val
30171.110_30171.142,val
30171.318_30171.222,val
3371.1535_3371.3952,val
12304.1372_12304.1724,val
984.647_984.418,val
14258.379_14258.273,val
24923.482_24923.459,val
2995.2317_2995.854,val
7055.1783_7055.1866,val
1029.216_1029.291,val
28423.215_28423.162,val
921.1415_921.3006,val
984.1754_984.409,val
13112.500_13112.470,val
25244.109_25244.303,val
24923.144_24923.190,val
12278.118_12278.285,val
2629.8845_2629.6655,val
4650.776_4650.471,val
12278.283_12278.382,val
1048.130_1048.2350,val
24279.194_24279.62,val
486.2347_486.3653,val
13283.659_13283.425,val
1048.122_1048.1505,val
30446.617_30446.546,val
23850.479_23850.393,val
984.957_984.447,val
30257.345_30257.23,val
3371.3211_3371.2986,val
921.426_921.1415,val
1764.660_1764.899,val
12278.119_12278.142,val
2415.748_2415.2133,val
10134.326_10134.927,val
23850.723_23850.810,val
984.43_984.479,val
30257.289_30257.230,val
15052.595_15052.233,val
29964.298_29964.328,val
1048.124_1048.1754,val
921.3323_921.1369,val
1029.215_1029.305,val
1764.425_1764.1435,val
984.1756_984.428,val
3346.6169_3346.4548,val
30171.346_30171.298,val
984.40_984.404,val
12278.551_12278.150,val
3346.5974_3346.6154,val
3371.1735_3371.3941,val
30446.425_30446.617,val
4650.683_4650.1513,val
12304.869_12304.1530,val
3346.3675_3346.2613,val
2141.1207_2141.1647,val
7304.415_7304.688,val
7304.617_7304.685,val
30181.298_30181.218,val
2206.2591_2206.983,val
30181.342_30181.80,val
24278.222_24278.177,val
984.407_984.99,val
24252.404_24252.310,val
30257.274_30257.354,val
3346.5133_3346.6152,val
7055.1975_7055.1189,val
1029.176_1029.286,val
24279.264_24279.60,val
18593.240_18593.471,val
4650.190_4650.1535,val
984.457_984.1214,val
14053.405_14053.518,val
30171.310_30171.289,val
921.1372_921.2276,val
12304.1599_12304.778,val
30446.617_30446.141,val
14247.1090_14247.2600,val
29320.909_29320.979,val
1029.223_1029.813,val
921.1372_921.927,val
22454.1154_22454.357,val
14053.465_14053.508,val
19119.520_19119.624,val
984.1684_984.1341,val
26876.382_26876.430,val
30339.334_30339.893,val
3346.3138_3346.6152,val
23850.846_23850.65,val
12304.715_12304.1702,val
25244.215_25244.302,val
24279.185_24279.279,val
13283.125_13283.1045,val
16617.718_16617.649,val
23808.308_23808.66,val
3346.1482_3346.6173,val
30181.305_30181.295,val
1764.303_1764.229,val
19119.140_19119.286,val
29964.297_29964.371,val
29964.298_29964.371,val
16404.164_16404.157,val
12304.1617_12304.1502,val
984.385_984.347,val
486.3530_486.2301,val
4650.31_4650.1436,val
25244.154_25244.224,val
984.351_984.372,val
12304.724_12304.2105,val
24279.44_24279.371,val
16617.659_16617.465,val
30171.155_30171.290,val
4650.1100_4650.1115,val
13219.210_13219.331,val
2871.556_2871.90,val
1229.6691_1229.1379,val
24279.39_24279.111,val
18595.15_18595.276,val
16836.222_16836.58,val
13112.454_13112.169,val
16560.227_16560.245,val
16617.771_16617.367,val
24278.386_24278.325,val
18304.447_18304.427,val
29320.930_29320.863,val
1222.323_1222.100,val
1029.300_1029.250,val
486.2300_486.3748,val
984.862_984.1341,val
19119.81_19119.682,val
18595.284_18595.279,val
18304.314_18304.367,val
27520.95_27520.68,val
12304.1599_12304.97,val
3371.3048_3371.2161,val
18595.278_18595.56,val
2141.5_2141.1217,val
1029.299_1029.58,val
16617.652_16617.382,val
29348.253_29348.237,val
30171.78_30171.116,val
1029.261_1029.803,val
1048.80_1048.113,val
1764.676_1764.599,val
18304.353_18304.382,val
2415.2180_2415.978,val
30171.73_30171.290,val
1379.426_1379.320,val
16560.240_16560.96,val
18595.56_18595.193,val
24279.210_24279.67,val
1048.132_1048.2056,val
18304.393_18304.191,val
12278.144_12278.210,val
4650.847_4650.377,val
29348.239_29348.112,val
12304.204_12304.1892,val
4650.162_4650.1436,val
984.454_984.287,val
19119.465_19119.543,val
30171.138_30171.333,val
984.1754_984.436,val
984.246_984.400,val
2629.5677_2629.8983,val
19119.61_19119.465,val
24278.292_24278.82,val
18304.362_18304.382,val
1029.229_1029.806,val
19119.234_19119.398,val
12278.14_12278.162,val
3346.7186_3346.6168,val
24923.579_24923.122,val
14053.541_14053.268,val
2415.1798_2415.992,val
20564.57_20564.8,val
3346.4477_3346.2626,val
7018.486_7018.385,val
984.401_984.213,val
2871.566_2871.91,val
30171.346_30171.301,val
984.1299_984.167,val
2211.512_2211.297,val
1029.258_1029.412,val
921.2563_921.1372,val
29320.908_29320.399,val
24279.58_24279.322,val
1029.769_1029.398,val
16560.227_16560.252,val
23850.546_23850.860,val
984.207_984.1344,val
13283.236_13283.1046,val
3346.7185_3346.2615,val
2415.747_2415.820,val
7055.1756_7055.1866,val
6492.1035_6492.363,val
486.1995_486.2308,val
29964.227_29964.265,val
13112.15_13112.476,val
30171.245_30171.232,val
3371.1781_3371.954,val
1029.261_1029.11,val
13112.467_13112.42,val
19119.403_19119.557,val
29365.418_29365.374,val
30257.292_30257.221,val
16173.254_16173.642,val
486.3492_486.2674,val
984.959_984.473,val
984.308_984.437,val
24279.92_24279.255,val
23850.721_23850.317,val
13112.454_13112.245,val
984.417_984.1741,val
19119.617_19119.495,val
30738.395_30738.198,val
30171.313_30171.277,val
2211.518_2211.464,val
28620.158_28620.69,val
2415.1102_2415.1798,val
16617.666_16617.612,val
22454.317_22454.357,val
24180.241_24180.228,val
10098.428_10098.486,val
12278.665_12278.142,val
2629.8842_2629.8896,val
16836.74_16836.218,val
16617.772_16617.702,val
984.228_984.1307,val
12304.2047_12304.1724,val
12304.1530_12304.1443,val
12278.226_12278.150,val
12304.1373_12304.1394,val
1379.356_1379.426,val
486.1729_486.2296,val
921.1443_921.2507,val
13283.910_13283.1063,val
3371.3940_3371.1252,val
921.3428_921.3180,val
19119.514_19119.626,val
13112.492_13112.35,val
22454.316_22454.405,val
13283.1046_13283.406,val
12304.1665_12304.1825,val
29993.257_29993.106,val
486.2298_486.2573,val
12304.1872_12304.718,val
984.349_984.371,val
18304.392_18304.560,val
12304.1681_12304.1617,val
18042.1042_18042.896,val
18009.336_18009.296,val
24278.176_24278.559,val
486.2310_486.3293,val
4650.1090_4650.1435,val
23850.71_23850.868,val
30279.456_30279.538,val
2211.551_2211.523,val
24279.313_24279.394,val
984.901_984.1755,val
984.324_984.1307,val
24279.175_24279.187,val
8708.3755_8708.647,val
23808.65_23808.233,val
12304.142_12304.1541,val
26322.381_26322.588,val
23850.721_23850.326,val
29348.239_29348.387,val
1029.411_1029.300,val
486.1729_486.3647,val
30257.361_30257.204,val
2141.1217_2141.27,val
30171.190_30171.290,val
2415.992_2415.1384,val
16617.878_16617.652,val
30171.123_30171.312,val
1048.134_1048.1915,val
984.477_984.1108,val
30171.111_30171.168,val
13283.898_13283.659,val
7055.312_7055.1966,val
17715.424_17715.1417,val
14035.556_14035.1207,val
921.2881_921.1240,val
24923.103_24923.394,val
4650.1033_4650.1138,val
30339.773_30339.588,val
19119.266_19119.589,val
8708.1350_8708.2007,val
984.432_984.255,val
12278.404_12278.560,val
24252.497_24252.455,val
30339.872_30339.256,val
1229.1238_1229.3790,val
486.506_486.2306,val
13112.207_13112.475,val
1229.3790_1229.1507,val
13112.89_13112.543,val
3371.1035_3371.3952,val
2415.1798_2415.743,val
29943.232_29943.240,val
24279.62_24279.446,val
4650.162_4650.1435,val
984.248_984.404,val
2415.1746_2415.752,val
7055.1047_7055.1523,val
2168.161_2168.69,val
486.3647_486.2299,val
2871.560_2871.912,val
7055.351_7055.1894,val
15978.326_15978.546,val
13112.121_13112.543,val
486.1542_486.2315,val
1384.888_1384.975,val
16560.96_16560.155,val
30738.95_30738.323,val
984.1216_984.1299,val
3346.1886_3346.6105,val
12304.1725_12304.2020,val
14053.399_14053.471,val
6246.1207_6246.821,val
7018.385_7018.307,val
20564.713_20564.51,val
18595.15_18595.270,val
30171.73_30171.356,val
13112.454_13112.896,val
7055.1519_7055.1730,val
12304.503_12304.1425,val
4650.211_4650.1435,val
2211.511_2211.297,val
7304.471_7304.690,val
15434.2249_15434.5343,val
1048.129_1048.1896,val
1764.682_1764.619,val
13864.206_13864.229,val
1324.1944_1324.1684,val
30181.358_30181.303,val
984.43_984.574,val
8539.1915_8539.1379,val
3171.223_3171.152,val
24923.359_24923.97,val
13283.425_13283.821,val
13112.451_13112.55,val
1472.947_1472.820,val
984.671_984.902,val
8539.2451_8539.1890,val
18009.415_18009.311,val
921.1165_921.2359,val
30171.353_30171.247,val
2141.1208_2141.55,val
30171.143_30171.316,val
13283.1060_13283.230,val
13112.520_13112.436,val
12304.103_12304.1597,val
13283.442_13283.451,val
14258.379_14258.224,val
984.885_984.386,val
30171.248_30171.310,val
22454.352_22454.1226,val
7304.684_7304.276,val
24278.161_24278.292,val
1222.206_1222.108,val
984.444_984.888,val
30738.395_30738.298,val
13112.49_13112.474,val
1048.122_1048.2754,val
984.1754_984.1330,val
25158.188_25158.468,val
13112.467_13112.64,val
14272.315_14272.487,val
921.3182_921.2359,val
19119.394_19119.48,val
30679.176_30679.415,val
13112.482_13112.348,val
13112.483_13112.453,val
30171.189_30171.356,val
7304.689_7304.507,val
29929.311_29929.272,val
19119.403_19119.531,val
921.1443_921.2594,val
3371.1476_3371.1781,val
16617.722_16617.666,val
3371.3495_3371.2329,val
29964.376_29964.311,val
1029.226_1029.318,val
12304.1617_12304.1697,val
29929.253_29929.330,val
1029.534_1029.288,val
29348.254_29348.241,val
24252.456_24252.494,val
2415.1964_2415.661,val
12278.122_12278.71,val
16111.20_16111.550,val
984.43_984.454,val
14258.378_14258.173,val
12278.210_12278.134,val
9997.163_9997.78,val
2871.280_2871.556,val
984.671_984.60,val
23808.325_23808.70,val
12278.138_12278.103,val
3371.3505_3371.3941,val
14272.505_14272.129,val
1048.132_1048.61,val
486.3653_486.2685,val
19119.447_19119.611,val
921.1443_921.3407,val
23298.1608_23298.22,val
19119.549_19119.524,val
12278.97_12278.162,val
18304.383_18304.89,val
7055.381_7055.1866,val
19119.498_19119.576,val
12278.144_12278.613,val
13283.884_13283.1066,val
30181.698_30181.337,val
30257.290_30257.238,val
12304.701_12304.1426,val
24431.953_24431.761,val
3371.1798_3371.3939,val
1029.253_1029.427,val
30171.51_30171.290,val
13112.541_13112.263,val
