pairid,split
4540.1_4540.162,train
13348.1_13348.16,train
1634.1_1634.5615,train
7776.34_7776.105,train
10250.1_10250.756,train
3346.1_3346.3143,train
12626.1_12626.236,train
1955.3_1955.767,train
5548.1_5548.5,train
1266.1_1266.276,train
9354.1_9354.3,train
1266.1_1266.1327,train
2469.1_2469.110,train
14272.1_14272.230,train
2211.1_2211.121,train
14255.6_14255.1490,train
2027.1047_2027.2143,train
444.1_444.344,train
2469.1_2469.482,train
2495.147_2495.287,train
8457.1_8457.69,train
16674.18_16674.41,train
2408.1_2408.972,train
4415.1_4415.96,train
2408.1_2408.3504,train
2903.1_2903.500,train
2368.1_2368.1898,train
2408.1082_2408.2977,train
9354.1_9354.680,train
2868.1_2868.210,train
6980.1_6980.111,train
14053.1_14053.232,train
21064.1_21064.47,train
1926.6_1926.1177,train
9197.1_9197.44,train
1323.1_1323.2138,train
1926.6_1926.473,train
17721.85_17721.163,train
9269.1_9269.390,train
486.1_486.686,train
7738.1_7738.112,train
2214.1_2214.3953,train
1325.1_1325.610,train
5637.1_5637.5054,train
2408.1_2408.3,train
1413.1_1413.1145,train
10049.1_10049.51,train
1926.1_1926.1701,train
11175.1_11175.140,train
2762.1_2762.1419,train
13187.1_13187.41,train
7100.1_7100.3516,train
5904.1_5904.669,train
14416.1_14416.49,train
2853.1_2853.432,train
13283.1_13283.161,train
16218.1_16218.128,train
24657.1_24657.3,train
1323.1_1323.118,train
2799.1_2799.4,train
1291.1_1291.312,train
1325.1_1325.251,train
9791.1_9791.90,train
3346.1_3346.6193,train
12828.1_12828.542,train
13208.1_13208.37,train
5496.1_5496.738,train
1413.1_1413.2560,train
801.1_801.96,train
2368.1_2368.917,train
13292.1_13292.11,train
11720.1_11720.1344,train
16322.1_16322.5,train
9903.1_9903.158,train
27820.45_27820.196,train
12158.2_12158.21,train
14742.1_14742.4,train
801.1_801.2252,train
13386.1_13386.17,train
1470.1_1470.268,train
1634.1_1634.8808,train
4013.1_4013.10,train
1473.315_1473.580,train
9060.1_9060.5,train
26950.1_26950.14,train
2027.506_2027.1033,train
15876.1_15876.3,train
29707.1_29707.16,train
2091.1_2091.1227,train
9196.1_9196.8,train
6116.1_6116.17,train
3346.1_3346.3414,train
16201.1_16201.4,train
13386.1_13386.427,train
16218.1_16218.446,train
2211.1_2211.149,train
17775.1_17775.5,train
5904.1_5904.170,train
4201.1_4201.32,train
801.1_801.2307,train
1335.1_1335.121,train
7999.1_7999.25,train
4774.1_4774.4,train
2219.1_2219.435,train
14956.1_14956.68,train
7721.1_7721.97,train
14416.1_14416.90,train
17773.1_17773.226,train
1764.5_1764.718,train
24424.1_24424.21,train
10297.1_10297.5,train
16674.18_16674.58,train
7185.4_7185.14,train
2027.1047_2027.2317,train
444.1_444.382,train
2851.1_2851.1516,train
9269.1_9269.304,train
7304.9_7304.149,train
27060.1_27060.8,train
8539.4603_8539.4604,train
1291.1_1291.929,train
2903.1_2903.1545,train
26929.2_26929.21,train
17045.4_17045.17,train
6295.1_6295.3678,train
9360.1_9360.134,train
2091.54_2091.2349,train
13269.1_13269.43,train
3454.1_3454.420,train
16513.1_16513.3,train
16218.1_16218.393,train
2871.1_2871.224,train
1324.1_1324.2184,train
8752.132_8752.135,train
2995.1273_2995.1381,train
1563.1_1563.6,train
3346.1_3346.305,train
10049.1_10049.469,train
9980.1_9980.251,train
11175.1_11175.389,train
28136.1_28136.46,train
1634.1_1634.2284,train
9124.1_9124.7,train
3454.1_3454.396,train
2408.1_2408.3633,train
3346.1_3346.4777,train
1634.1_1634.6046,train
12278.1_12278.234,train
21363.1_21363.20,train
1473.1_1473.743,train
2762.1_2762.106,train
801.1_801.304,train
2995.2_2995.1335,train
1474.2_1474.913,train
14255.1_14255.1293,train
16846.1_16846.88,train
30004.1_30004.6,train
21024.1_21024.4,train
5637.1_5637.526,train
9716.1_9716.4,train
2799.1_2799.86,train
24657.1_24657.55,train
1926.6_1926.974,train
4479.1_4479.175,train
2027.1042_2027.2501,train
8752.1_8752.29,train
13517.4_13517.46,train
1324.1_1324.432,train
13348.1_13348.163,train
8267.1_8267.8,train
2091.1_2091.826,train
1229.1_1229.3356,train
12626.1_12626.138,train
24646.1_24646.4,train
1926.1_1926.1736,train
4479.10_4479.420,train
486.1_486.1022,train
13292.1_13292.41,train
2219.1_2219.366,train
1926.1_1926.1178,train
27863.1_27863.9,train
7304.1_7304.264,train
14422.1_14422.136,train
2469.1_2469.1493,train
1229.1_1229.5302,train
2799.1_2799.764,train
2995.1_2995.835,train
2995.1_2995.1093,train
5496.1_5496.303,train
11186.1_11186.39,train
17261.1_17261.51,train
2469.1_2469.652,train
9762.1_9762.159,train
2799.1_2799.364,train
2871.1_2871.267,train
5496.1_5496.618,train
1474.86_1474.252,train
2762.1_2762.431,train
14119.1_14119.2,train
12100.1_12100.14,train
2871.1_2871.388,train
1324.1_1324.3701,train
1634.1_1634.6152,train
15695.1_15695.65,train
4148.34_4148.95,train
13269.15_13269.16,train
2871.332_2871.366,train
3346.1_3346.5846,train
21024.1_21024.6,train
8649.5_8649.75,train
486.1_486.855,train
6351.8_6351.2980,train
1413.1_1413.280,train
14053.1_14053.580,train
16592.1_16592.5,train
9060.1_9060.34,train
10250.1_10250.1916,train
801.1_801.2649,train
2211.1_2211.1163,train
4650.902_4650.907,train
14255.6_14255.2126,train
1634.1_1634.5178,train
17721.1_17721.194,train
1926.1_1926.1313,train
5637.1245_5637.3278,train
1634.1_1634.3298,train
1926.1_1926.1369,train
13386.1_13386.162,train
6844.1_6844.129,train
1955.3_1955.88,train
18304.1_18304.202,train
1634.1_1634.2439,train
17721.1_17721.2,train
1764.1_1764.1442,train
1592.3_1592.104,train
6116.1_6116.65,train
1634.1_1634.4469,train
1528.1_1528.306,train
1413.1_1413.602,train
14255.1_14255.311,train
1692.1_1692.1345,train
2853.1_2853.646,train
25862.1_25862.2,train
1291.1_1291.1605,train
29993.4_29993.77,train
28770.1_28770.17,train
5637.1_5637.2805,train
1592.3_1592.327,train
2160.1_2160.56,train
3346.1_3346.1786,train
2408.1_2408.1120,train
4479.1_4479.366,train
4608.1_4608.99,train
9812.1_9812.34,train
1128.1_1128.621,train
444.1_444.296,train
9734.1_9734.9,train
16826.1_16826.43,train
1470.7_1470.1538,train
27396.8_27396.52,train
9841.1_9841.6,train
1634.1_1634.5665,train
8148.1_8148.147,train
10250.1_10250.1311,train
16201.1_16201.37,train
2091.54_2091.1116,train
1154.1_1154.36,train
6844.1_6844.2,train
14956.1_14956.527,train
2141.1_2141.259,train
7487.75_7487.77,train
2091.1_2091.2457,train
1955.1_1955.1240,train
2408.1_2408.591,train
7100.1_7100.857,train
5637.1245_5637.3358,train
14255.1_14255.1213,train
2211.1_2211.45,train
15900.1_15900.109,train
1634.1_1634.7190,train
2868.1_2868.2,train
3692.1_3692.710,train
9563.1_9563.128,train
2027.1043_2027.1121,train
1128.1_1128.634,train
2469.1_2469.1034,train
13283.1_13283.504,train
9269.40_9269.129,train
10035.1_10035.65,train
11720.1_11720.11,train
2408.1_2408.321,train
5496.1_5496.92,train
9980.1_9980.201,train
8516.446_8516.450,train
1108.1_1108.1179,train
12626.1_12626.515,train
18720.1_18720.249,train
10154.1_10154.38,train
5601.1_5601.256,train
8148.1_8148.61,train
7835.1_7835.92,train
3346.1_3346.4548,train
486.1_486.139,train
15269.1_15269.32,train
16381.4_16381.13,train
6351.8_6351.176,train
1634.1_1634.6203,train
2799.1_2799.190,train
4555.1_4555.79,train
21159.1_21159.155,train
1229.1_1229.3711,train
1955.1_1955.1210,train
1229.1_1229.4268,train
1926.3_1926.462,train
2995.2_2995.412,train
2799.1_2799.208,train
3529.1_3529.951,train
16618.1_16618.8,train
5496.1_5496.9,train
7100.1_7100.670,train
17848.1_17848.18,train
6288.1_6288.84,train
7738.1_7738.346,train
4479.1_4479.4,train
2871.1_2871.218,train
3185.1_3185.78,train
12626.1_12626.162,train
444.1_444.236,train
14742.1_14742.42,train
444.1_444.183,train
11175.1_11175.15,train
14258.1_14258.726,train
2903.1_2903.1043,train
5496.1_5496.420,train
1474.84_1474.118,train
1229.1_1229.5612,train
15434.1_15434.104,train
16674.17_16674.120,train
12984.1_12984.100,train
6351.8_6351.2094,train
2214.27_2214.1969,train
2160.1_2160.113,train
11175.1_11175.59,train
6295.1_6295.3360,train
4615.1_4615.215,train
1563.1_1563.2,train
3991.1_3991.19,train
1291.1_1291.828,train
15628.11_15628.21,train
801.1_801.565,train
2408.1_2408.2196,train
2160.1_2160.41,train
1291.1_1291.2033,train
12626.1_12626.641,train
1528.1_1528.1116,train
23597.1_23597.43,train
5496.1_5496.246,train
1027.1_1027.4942,train
15978.1_15978.317,train
23856.1_23856.9,train
19334.1_19334.52,train
11268.1_11268.64,train
17763.1_17763.109,train
12626.1_12626.815,train
801.1_801.258,train
16846.1_16846.90,train
1922.1_1922.2119,train
2224.1_2224.134,train
7739.575_7739.576,train
2995.1381_2995.1469,train
1048.1_1048.2669,train
2903.1_2903.660,train
15238.1_15238.16,train
16376.3_16376.12,train
13623.1_13623.225,train
2408.1_2408.3760,train
4624.1_4624.96,train
5601.872_5601.1195,train
9762.1_9762.65,train
4624.1_4624.16,train
30299.1_30299.27,train
3346.1_3346.3936,train
1764.1_1764.695,train
9396.1_9396.2,train
26929.2_26929.30,train
17753.1_17753.6,train
10250.1_10250.1336,train
1413.1_1413.2677,train
9396.1_9396.7,train
4540.1_4540.1968,train
1470.1_1470.1589,train
801.1_801.16,train
2408.1_2408.777,train
3185.1_3185.31,train
12100.1_12100.15,train
1413.1_1413.209,train
11268.1_11268.2,train
1229.1_1229.3994,train
2408.1_2408.2454,train
2408.1082_2408.1089,train
17099.1_17099.10,train
5601.1_5601.1149,train
939.1_939.720,train
2903.1_2903.585,train
2469.1_2469.1577,train
13283.1_13283.823,train
444.1_444.170,train
4650.495_4650.503,train
2853.1_2853.201,train
2214.1_2214.3358,train
16566.1_16566.103,train
1634.1_1634.6332,train
1266.1_1266.251,train
4555.22_4555.60,train
4272.1_4272.48,train
14255.1_14255.2229,train
14422.1_14422.43,train
11186.1_11186.7,train
9762.1_9762.5,train
16846.1_16846.19,train
1229.1_1229.2672,train
2214.1_2214.4229,train
2469.1_2469.1153,train
1413.2_1413.61,train
4555.1_4555.209,train
9059.1_9059.7,train
2024.1_2024.1981,train
9360.1_9360.298,train
17848.1_17848.36,train
13292.1_13292.12,train
3346.1_3346.2024,train
3692.1_3692.481,train
7487.1_7487.13,train
1922.19_1922.1505,train
5292.1_5292.285,train
13386.1_13386.489,train
10214.1_10214.146,train
14255.1_14255.2119,train
2214.1_2214.1114,train
10035.1_10035.2,train
1323.1_1323.1563,train
2995.3_2995.272,train
21363.1_21363.27,train
10214.1_10214.78,train
4415.1_4415.89,train
9903.1_9903.99,train
13673.1_13673.1214,train
12158.2_12158.60,train
2027.2274_2027.2507,train
4650.3_4650.386,train
1634.1_1634.4384,train
3692.1_3692.482,train
16931.1_16931.43,train
801.321_801.324,train
1323.1_1323.2248,train
1764.1_1764.1271,train
5637.1_5637.521,train
1764.1_1764.369,train
1692.2_1692.397,train
4479.1_4479.193,train
22454.607_22454.608,train
5087.1_5087.77,train
10134.1_10134.215,train
18432.1_18432.3,train
985.1_985.391,train
2027.1043_2027.1097,train
12626.1_12626.97,train
2995.2_2995.138,train
27863.1_27863.25,train
985.1_985.638,train
2368.1_2368.795,train
1324.1_1324.3172,train
2219.1_2219.449,train
22454.1_22454.46,train
21159.1_21159.139,train
15695.1_15695.71,train
3529.1_3529.1150,train
17045.4_17045.21,train
2027.506_2027.910,train
939.1_939.801,train
16218.1_16218.241,train
3346.1_3346.303,train
7721.1_7721.283,train
7100.1_7100.534,train
5601.6_5601.1053,train
6351.8_6351.599,train
17099.1_17099.4,train
3346.1_3346.266,train
2408.3_2408.2318,train
939.1_939.90,train
3346.1_3346.1382,train
8457.1_8457.6,train
2368.1_2368.766,train
12228.1_12228.17,train
10214.1_10214.205,train
1414.29_1414.36,train
2762.1_2762.5150,train
13348.1_13348.100,train
29992.1_29992.59,train
4479.10_4479.287,train
22143.1_22143.7,train
444.1_444.441,train
15238.1_15238.2,train
9716.1_9716.32,train
21024.1_21024.17,train
1414.29_1414.1022,train
5637.1_5637.88,train
921.3234_921.3237,train
13623.1_13623.70,train
16201.1_16201.3,train
801.1_801.2053,train
2871.1_2871.127,train
1325.1_1325.68,train
29207.1_29207.35,train
27396.1_27396.46,train
1229.1_1229.5468,train
14255.6_14255.64,train
18720.1_18720.76,train
1229.1_1229.4175,train
7614.1_7614.236,train
10134.1_10134.74,train
9734.1_9734.151,train
19171.1_19171.10,train
14198.1_14198.3,train
2024.1_2024.5,train
5637.1_5637.3053,train
2214.1_2214.3339,train
17753.1_17753.4,train
1473.1_1473.325,train
2762.1_2762.526,train
4774.1_4774.341,train
1926.1_1926.1317,train
3185.1_3185.64,train
12100.1_12100.46,train
1027.1_1027.5081,train
21194.1_21194.55,train
2091.1_2091.2580,train
1229.1_1229.1982,train
4555.1_4555.207,train
1229.1_1229.23,train
30347.682_30347.683,train
5601.1_5601.1663,train
7721.1_7721.618,train
7999.1_7999.15,train
10098.1_10098.288,train
801.1_801.329,train
2871.1_2871.440,train
1291.1_1291.2094,train
2214.459_2214.1306,train
2995.1_2995.1277,train
2214.27_2214.520,train
11175.1_11175.195,train
21064.1_21064.35,train
4415.1_4415.62,train
3346.1_3346.111,train
1324.1_1324.2957,train
9269.1_9269.192,train
1634.1_1634.4742,train
28423.19_28423.116,train
2024.1_2024.1344,train
6980.1_6980.8,train
1926.6_1926.1747,train
1470.1_1470.197,train
1926.1_1926.811,train
27425.1_27425.95,train
6351.8_6351.981,train
1764.1_1764.1024,train
1414.29_1414.493,train
1323.1_1323.467,train
17261.1_17261.7,train
5292.1_5292.287,train
1229.1_1229.1891,train
30882.3_30882.9,train
2141.1_2141.32,train
2024.1_2024.2690,train
2799.1_2799.172,train
13187.1_13187.410,train
15695.1_15695.55,train
22454.1_22454.774,train
15978.70_15978.208,train
4540.1_4540.1043,train
9269.40_9269.197,train
3529.1_3529.1260,train
801.1_801.312,train
3253.1_3253.244,train
15900.1_15900.4,train
15306.1_15306.3,train
1926.6_1926.1227,train
17707.1_17707.45,train
13386.1_13386.219,train
5637.1_5637.3248,train
5465.1_5465.80,train
12828.1_12828.136,train
2762.1_2762.3999,train
2024.1_2024.2197,train
1546.1_1546.324,train
2024.1_2024.3078,train
8708.1_8708.3427,train
2856.1_2856.602,train
30154.34_30154.39,train
30257.2_30257.3,train
17775.1_17775.4,train
1692.1_1692.1328,train
14055.14_14055.50,train
2853.1_2853.7,train
26950.1_26950.18,train
2995.1273_2995.1328,train
2799.1_2799.203,train
2408.1_2408.69,train
10120.1_10120.54,train
2903.1_2903.625,train
6844.1_6844.327,train
1335.1_1335.14,train
1634.1_1634.6752,train
3346.1_3346.3196,train
2214.1_2214.3635,train
2851.1_2851.80,train
15978.1_15978.5,train
8516.1_8516.559,train
1764.1_1764.1053,train
1926.3_1926.1688,train
444.1_444.2,train
801.1_801.2685,train
5292.1_5292.219,train
30004.1_30004.7,train
5087.1_5087.33,train
13386.1_13386.520,train
3529.1_3529.1234,train
2091.1_2091.281,train
6492.765_6492.770,train
11720.1_11720.541,train
6295.1_6295.37,train
1634.1_1634.1209,train
1291.1_1291.148,train
29370.1_29370.89,train
16915.1_16915.70,train
6844.1_6844.106,train
14255.1_14255.368,train
17099.1_17099.14,train
12626.1_12626.55,train
1335.1_1335.108,train
4148.34_4148.744,train
9124.1_9124.63,train
10250.1_10250.897,train
984.357_984.572,train
1154.1_1154.3,train
14770.1_14770.2,train
8708.231_8708.3597,train
1926.1_1926.838,train
3692.1_3692.376,train
6295.1_6295.2578,train
1922.1_1922.1197,train
13520.64_13520.103,train
10134.1_10134.649,train
985.1_985.10,train
7565.1_7565.8,train
2868.1_2868.57,train
25803.1_25803.556,train
6288.1_6288.82,train
7835.1_7835.5,train
2495.147_2495.325,train
2856.1_2856.71,train
2903.1_2903.496,train
1634.1_1634.5189,train
9746.1_9746.126,train
486.1_486.895,train
10297.1_10297.39,train
2024.1_2024.3254,train
18056.1_18056.2,train
5601.1_5601.1485,train
5496.1_5496.1155,train
2469.1_2469.417,train
1108.1_1108.28,train
1229.1_1229.5963,train
12626.1_12626.30,train
8708.1_8708.2902,train
14255.6_14255.632,train
1154.1_1154.103,train
1474.5_1474.21,train
1764.1_1764.1243,train
4615.1_4615.499,train
1764.1_1764.1196,train
1470.7_1470.92,train
16218.1_16218.582,train
6980.1_6980.24,train
2219.1_2219.382,train
2027.1042_2027.1984,train
15978.1_15978.448,train
1592.2_1592.108,train
1634.1_1634.6789,train
444.1_444.491,train
1324.1_1324.652,train
1634.1_1634.2337,train
9762.1_9762.431,train
14255.6_14255.341,train
13187.13_13187.90,train
1926.1_1926.279,train
4148.1_4148.728,train
16035.1_16035.7,train
2368.1_2368.678,train
984.357_984.431,train
3529.1_3529.666,train
1926.1_1926.1281,train
2469.1_2469.911,train
1634.1_1634.3916,train
12228.1_12228.26,train
1926.1_1926.766,train
22454.1_22454.1187,train
7721.1_7721.287,train
3529.1_3529.1094,train
16218.1_16218.477,train
7614.1_7614.15,train
2871.1_2871.438,train
3692.1_3692.1168,train
3346.1_3346.4789,train
7100.1_7100.367,train
9878.1_9878.290,train
1634.1_1634.5219,train
2368.1_2368.904,train
21674.3_21674.14,train
4615.1_4615.364,train
2469.599_2469.900,train
3253.1_3253.74,train
985.1_985.1760,train
963.15_963.327,train
1027.1_1027.5174,train
2408.1082_2408.2376,train
4555.1_4555.20,train
4415.1_4415.394,train
13237.1_13237.15,train
3346.1_3346.1965,train
4415.1_4415.354,train
3185.1_3185.50,train
13283.1_13283.124,train
21039.1_21039.27,train
2469.1_2469.1588,train
4458.1_4458.232,train
10038.6_10038.21,train
1926.3_1926.1680,train
13187.13_13187.305,train
486.1_486.853,train
1764.1_1764.907,train
2495.1_2495.847,train
2368.1_2368.1086,train
18720.1_18720.7,train
2024.1_2024.2131,train
5496.1_5496.395,train
444.1_444.389,train
4415.1_4415.117,train
2762.1_2762.1917,train
4624.1_4624.77,train
16863.1_16863.303,train
6980.1_6980.72,train
2469.1_2469.578,train
1266.1_1266.1648,train
6295.1_6295.2811,train
1229.1_1229.4359,train
11720.1_11720.7,train
1108.1_1108.1264,train
17775.1_17775.8,train
10214.3_10214.221,train
5637.1_5637.1755,train
15098.1_15098.41,train
13623.1_13623.75,train
7721.1_7721.4,train
6351.8_6351.24,train
6844.1_6844.257,train
1634.1_1634.3517,train
2995.2_2995.455,train
8708.1_8708.763,train
2024.1_2024.2613,train
1229.1_1229.6393,train
2214.27_2214.2853,train
28770.1_28770.35,train
2439.1_2439.311,train
3991.1_3991.7,train
801.1_801.340,train
5637.1245_5637.3822,train
13208.1_13208.4,train
14255.1_14255.5,train
9791.1_9791.4,train
10076.2_10076.162,train
3991.1_3991.9,train
6148.6_6148.45,train
1128.1_1128.619,train
16381.13_16381.26,train
1692.1_1692.1168,train
1692.1_1692.1188,train
16218.1_16218.333,train
1413.1_1413.177,train
1027.1_1027.5120,train
2091.1227_2091.1780,train
1634.1_1634.6778,train
1922.1_1922.428,train
13517.4_13517.29,train
1634.1_1634.3378,train
2995.2_2995.607,train
22454.1_22454.469,train
4415.1_4415.154,train
1027.1_1027.4964,train
5601.6_5601.500,train
1323.1_1323.2738,train
7100.1_7100.187,train
2995.2_2995.93,train
4711.1_4711.106,train
2868.1_2868.328,train
22454.1_22454.726,train
2495.1_2495.61,train
1413.1_1413.2556,train
15978.70_15978.744,train
5601.1_5601.282,train
2995.2_2995.1361,train
1926.1_1926.732,train
1926.3_1926.672,train
17841.1_17841.8,train
6351.8_6351.1005,train
14410.1_14410.9,train
13449.1_13449.153,train
5637.1_5637.192,train
486.1_486.3238,train
2495.1_2495.487,train
12828.1_12828.538,train
2027.2274_2027.2355,train
16322.6_16322.125,train
12228.1_12228.158,train
16863.1_16863.64,train
2762.1_2762.1570,train
14255.1_14255.1085,train
14416.1_14416.82,train
2408.1_2408.3150,train
4711.1_4711.113,train
15434.1_15434.4722,train
7100.1_7100.951,train
10408.1_10408.13,train
16915.1_16915.164,train
10049.1_10049.498,train
4615.1_4615.413,train
1229.1_1229.6724,train
3346.1_3346.1737,train
3346.1_3346.5601,train
3529.1_3529.1017,train
17773.1_17773.229,train
9734.1_9734.498,train
2762.1_2762.462,train
1048.1_1048.1874,train
2408.1_2408.338,train
5637.1_5637.2588,train
13386.1_13386.141,train
2995.1_2995.662,train
2495.1_2495.1263,train
16068.847_16068.893,train
2368.1_2368.928,train
1229.1_1229.5037,train
1048.1_1048.721,train
2091.1_2091.113,train
14258.1_14258.553,train
4148.724_4148.881,train
10049.1_10049.4,train
2469.1_2469.1334,train
9354.1_9354.488,train
1414.29_1414.248,train
2408.1_2408.3579,train
1229.1_1229.6650,train
2027.1047_2027.2200,train
14198.5_14198.14,train
1229.1_1229.5673,train
5746.1_5746.33,train
6148.6_6148.65,train
12984.1_12984.24,train
1955.1_1955.422,train
3692.1_3692.514,train
8547.1_8547.128,train
1926.6_1926.340,train
1323.1_1323.448,train
1926.1_1926.758,train
1634.1_1634.5619,train
1291.1_1291.823,train
1926.6_1926.1616,train
10250.1_10250.43,train
3454.1_3454.16,train
11720.1_11720.1250,train
21159.1_21159.104,train
14258.1_14258.520,train
5292.7_5292.330,train
23850.464_23850.467,train
2868.1_2868.103,train
9762.1_9762.251,train
13386.1_13386.70,train
9791.1_9791.93,train
8516.1_8516.755,train
1335.1_1335.127,train
2024.1_2024.2324,train
5601.874_5601.1491,train
14350.1_14350.11,train
15978.70_15978.1004,train
12991.1_12991.8,train
16712.1_16712.13,train
1048.1_1048.1756,train
3529.1_3529.1258,train
12228.1_12228.56,train
2368.1_2368.2395,train
15695.1_15695.5,train
1634.1_1634.6605,train
2027.506_2027.1029,train
29497.1_29497.69,train
22084.1_22084.23,train
4540.1_4540.1517,train
5064.1_5064.74,train
14416.1_14416.44,train
1229.1_1229.6388,train
1229.1_1229.5801,train
1634.1_1634.2411,train
3346.1_3346.5572,train
4479.1_4479.343,train
4555.1_4555.174,train
13673.1_13673.732,train
1229.1_1229.4677,train
2214.1_2214.3441,train
1266.1_1266.347,train
8716.3_8716.43,train
444.1_444.407,train
1108.1_1108.828,train
14119.8_14119.31,train
7721.1_7721.365,train
2799.1_2799.184,train
2469.1_2469.1305,train
16201.1_16201.168,train
1926.3_1926.1294,train
1634.1_1634.4832,train
28210.1_28210.11,train
1955.1_1955.1069,train
3346.1_3346.1100,train
2141.1_2141.1575,train
9197.1_9197.46,train
1233.1_1233.443,train
985.1_985.1826,train
1229.1_1229.5725,train
13449.1_13449.86,train
3529.1_3529.206,train
14956.1_14956.93,train
17856.1_17856.170,train
5637.1_5637.2801,train
21194.1_21194.76,train
12626.1_12626.727,train
1634.1_1634.6379,train
15434.1_15434.149,train
2211.1_2211.1417,train
2168.1_2168.18,train
21064.1_21064.37,train
9903.1_9903.20,train
6351.8_6351.407,train
2211.1_2211.195,train
3253.1_3253.272,train
4711.1_4711.66,train
1634.1_1634.5659,train
18304.1_18304.465,train
17856.1_17856.5,train
1922.1_1922.19,train
1922.19_1922.52,train
13269.1_13269.28,train
16068.847_16068.933,train
20564.1_20564.85,train
10214.1_10214.437,train
10250.1_10250.869,train
2368.1_2368.1862,train
1324.1_1324.513,train
2799.1_2799.27,train
14255.1_14255.6,train
9791.1_9791.120,train
10250.1_10250.1037,train
12650.1_12650.6,train
9197.1_9197.29,train
30015.27_30015.42,train
9360.1_9360.100,train
29497.1_29497.82,train
3346.1_3346.4230,train
1413.1_1413.2280,train
2495.1_2495.1137,train
15978.1_15978.596,train
1048.1_1048.1701,train
1592.2_1592.18,train
10134.1_10134.1379,train
2903.1_2903.589,train
2762.1_2762.3074,train
21064.1_21064.16,train
1474.5_1474.287,train
14053.1_14053.9,train
9354.1_9354.385,train
2027.1042_2027.2335,train
6351.8_6351.854,train
4540.1_4540.1979,train
1233.1_1233.389,train
2219.1_2219.344,train
1764.338_1764.341,train
3346.1_3346.7393,train
13517.3_13517.47,train
8516.446_8516.589,train
10250.1_10250.29,train
1266.1_1266.751,train
1108.1_1108.1242,train
1692.1_1692.552,train
9734.1_9734.135,train
18009.1_18009.477,train
1323.1_1323.474,train
5637.1_5637.3091,train
16592.1_16592.34,train
4540.1_4540.3,train
30884.11_30884.113,train
1764.338_1764.628,train
4148.1_4148.1873,train
9197.1_9197.209,train
4615.1_4615.1053,train
3692.1_3692.954,train
24839.1_24839.14,train
3991.1_3991.6,train
1474.5_1474.889,train
14119.8_14119.87,train
10250.1_10250.2184,train
3692.1_3692.172,train
10134.11_10134.104,train
3346.1_3346.7321,train
16826.1_16826.13,train
14255.1_14255.199,train
9762.1_9762.1307,train
5087.1_5087.35,train
5637.1_5637.2725,train
1324.1_1324.3917,train
1325.1_1325.993,train
10049.1_10049.382,train
2214.1_2214.3760,train
4540.1_4540.809,train
5496.1_5496.990,train
11720.1_11720.1330,train
1229.1_1229.6652,train
8267.1_8267.2,train
2469.1_2469.548,train
4774.1_4774.146,train
2851.1_2851.1740,train
3454.1_3454.17,train
15978.70_15978.1013,train
3253.1_3253.348,train
1323.1_1323.2235,train
13269.1_13269.57,train
4615.1_4615.312,train
2408.1_2408.3258,train
1291.1_1291.1458,train
13283.1_13283.256,train
1592.4_1592.375,train
1470.1_1470.217,train
30015.27_30015.38,train
1229.1_1229.86,train
7487.1_7487.192,train
14255.6_14255.859,train
1229.1_1229.5372,train
22454.1_22454.1146,train
3692.1_3692.1567,train
7304.1_7304.17,train
15965.3_15965.163,train
7304.2_7304.330,train
2762.1_2762.943,train
1634.1_1634.4207,train
4615.1_4615.111,train
1692.1_1692.1244,train
8708.1_8708.1347,train
5637.1_5637.3207,train
1692.2_1692.3,train
2160.1_2160.64,train
2762.1_2762.3433,train
2408.3_2408.931,train
2024.1_2024.583,train
444.1_444.369,train
2217.1_2217.202,train
1592.3_1592.363,train
13208.1_13208.104,train
19334.1_19334.4,train
2091.54_2091.2929,train
9980.1_9980.269,train
1926.6_1926.1836,train
15978.70_15978.952,train
13386.1_13386.181,train
29993.1_29993.4,train
1413.1_1413.584,train
16093.1_16093.94,train
1474.5_1474.1104,train
2408.1_2408.306,train
1926.6_1926.9,train
9124.1_9124.126,train
4615.1_4615.120,train
17773.1_17773.224,train
30257.1_30257.2,train
8516.1_8516.453,train
9903.1_9903.16,train
1324.1_1324.686,train
3692.1_3692.541,train
1324.1_1324.3437,train
17775.1_17775.72,train
7872.48_7872.49,train
2495.1_2495.53,train
9903.1_9903.190,train
939.1_939.1160,train
13623.1_13623.74,train
5904.1_5904.136,train
1291.1_1291.821,train
6844.1_6844.804,train
1634.1_1634.5217,train
18056.1_18056.9,train
5292.1_5292.373,train
1634.1_1634.2235,train
2853.1_2853.536,train
8606.337_8606.366,train
25803.1_25803.136,train
2211.1_2211.21,train
5746.1_5746.113,train
1926.1_1926.1608,train
3346.1_3346.2537,train
1634.1_1634.8792,train
10134.1_10134.108,train
9128.1_9128.3,train
10250.1_10250.403,train
16513.1_16513.69,train
7835.1_7835.13,train
2469.1_2469.211,train
1048.1_1048.1765,train
9734.1_9734.24,train
17649.1_17649.66,train
17066.5_17066.236,train
9354.1_9354.770,train
16566.1_16566.109,train
10250.1_10250.227,train
10049.1_10049.395,train
10098.1_10098.4,train
2903.1_2903.1003,train
1634.1_1634.2370,train
12626.1_12626.791,train
4615.1_4615.214,train
10068.1_10068.2,train
2024.1_2024.1695,train
2027.2274_2027.2533,train
13187.1_13187.2,train
1955.1_1955.1098,train
15695.1_15695.33,train
2903.1_2903.182,train
16288.1_16288.17,train
9762.1_9762.103,train
