pairid,split
23850.107_23850.147,val
23850.107_23850.100,val
23850.107_23850.810,val
23850.107_23850.710,val
23850.107_23850.369,val
23850.107_23850.21,val
23850.107_23850.4,val
23850.107_23850.476,val
23850.107_23850.514,val
23850.107_23850.604,val
23850.107_23850.421,val
23850.107_23850.317,val
23850.107_23850.73,val
23850.107_23850.425,val
23850.107_23850.709,val
23850.107_23850.372,val
23850.107_23850.812,val
23850.107_23850.154,val
23850.107_23850.688,val
23850.107_23850.339,val
23850.107_23850.264,val
30257.238_30257.147,val
30257.238_30257.261,val
30257.238_30257.237,val
30257.238_30257.291,val
24279.43_24279.40,val
24279.43_24279.343,val
24279.43_24279.164,val
24279.43_24279.61,val
984.312_984.461,val
984.312_984.634,val
984.312_984.316,val
984.312_984.379,val
984.312_984.292,val
984.312_984.248,val
984.312_984.1297,val
984.312_984.1339,val
984.312_984.337,val
984.312_984.374,val
984.312_984.1307,val
984.312_984.433,val
984.312_984.470,val
18304.53_18304.380,val
18304.53_18304.86,val
18304.53_18304.242,val
18304.53_18304.9,val
18304.53_18304.287,val
18304.53_18304.89,val
18304.53_18304.389,val
18304.53_18304.306,val
18304.53_18304.351,val
18304.53_18304.534,val
18304.53_18304.377,val
18304.53_18304.191,val
18304.53_18304.162,val
18304.53_18304.37,val
18304.53_18304.151,val
30171.143_30171.228,val
30171.143_30171.310,val
30171.143_30171.128,val
30171.143_30171.260,val
30171.143_30171.8,val
30171.143_30171.58,val
30171.143_30171.292,val
30171.143_30171.245,val
30171.143_30171.136,val
30171.143_30171.82,val
30171.143_30171.306,val
30171.143_30171.313,val
30171.143_30171.202,val
30171.143_30171.105,val
30171.143_30171.241,val
30171.143_30171.335,val
30171.143_30171.93,val
30171.143_30171.278,val
30171.143_30171.201,val
30171.143_30171.14,val
30171.143_30171.117,val
30171.143_30171.12,val
30171.143_30171.41,val
12304.1386_12304.1663,val
12304.1386_12304.1900,val
12304.1386_12304.1462,val
12304.1386_12304.1648,val
12304.1386_12304.812,val
12304.1386_12304.1444,val
12304.1386_12304.1662,val
12304.1386_12304.142,val
12304.1386_12304.776,val
12304.1386_12304.690,val
12304.1386_12304.146,val
12304.1386_12304.1359,val
12304.1386_12304.805,val
12304.1386_12304.710,val
12304.1386_12304.185,val
12304.1386_12304.476,val
12304.1386_12304.1797,val
12304.1386_12304.1429,val
12304.1386_12304.1943,val
12304.1386_12304.870,val
12304.1386_12304.705,val
12304.1386_12304.844,val
12304.1386_12304.514,val
12304.1386_12304.503,val
12304.1386_12304.2069,val
12304.1386_12304.515,val
12304.1386_12304.843,val
12304.1386_12304.1593,val
12304.1386_12304.709,val
12304.1386_12304.1903,val
12304.1386_12304.104,val
12304.1386_12304.1660,val
12304.1386_12304.1618,val
12304.1785_12304.848,val
7734.341_7734.132,val
7734.341_7734.549,val
7734.341_7734.1342,val
7734.341_7734.264,val
14247.2222_14247.1452,val
4650.1444_4650.1534,val
4650.1444_4650.670,val
4650.1444_4650.1419,val
4650.1444_4650.1037,val
4650.1112_4650.545,val
4650.1112_4650.1212,val
4650.1112_4650.617,val
4650.1112_4650.674,val
4650.1112_4650.1543,val
1048.917_1048.33,val
1048.917_1048.911,val
1048.917_1048.95,val
1048.917_1048.1447,val
1048.917_1048.1514,val
1048.917_1048.13,val
1048.917_1048.909,val
1048.917_1048.1203,val
1048.917_1048.1782,val
1048.917_1048.2722,val
1048.917_1048.90,val
1048.917_1048.100,val
1048.917_1048.92,val
1048.917_1048.51,val
1048.917_1048.1915,val
1048.917_1048.2566,val
1048.917_1048.1756,val
1048.917_1048.59,val
1048.917_1048.61,val
1048.917_1048.37,val
1048.917_1048.38,val
1048.917_1048.12,val
1048.917_1048.1766,val
1048.134_1048.128,val
1048.134_1048.111,val
1048.134_1048.1185,val
984.775_984.315,val
984.775_984.326,val
984.775_984.1575,val
984.775_984.1296,val
984.775_984.1216,val
984.775_984.651,val
984.775_984.859,val
984.775_984.200,val
984.775_984.100,val
984.775_984.770,val
984.775_984.761,val
984.775_984.197,val
984.775_984.952,val
984.775_984.629,val
984.775_984.295,val
8040.1031_8040.1081,val
8040.1031_8040.1307,val
8040.742_8040.1020,val
8040.742_8040.694,val
8040.742_8040.1555,val
8040.742_8040.1516,val
8040.742_8040.1021,val
8040.742_8040.1306,val
8040.742_8040.1561,val
8040.742_8040.1065,val
8040.742_8040.1534,val
8040.742_8040.960,val
8040.742_8040.691,val
8040.742_8040.1578,val
8040.742_8040.1052,val
8040.742_8040.940,val
8539.4501_8539.4517,val
8539.4501_8539.4261,val
8539.4501_8539.3661,val
8539.4501_8539.5632,val
486.2310_486.2312,val
486.2310_486.2309,val
486.2310_486.2300,val
2871.566_2871.537,val
984.1682_984.104,val
984.1682_984.62,val
984.1682_984.888,val
984.1682_984.1742,val
984.1682_984.170,val
984.1682_984.327,val
984.1682_984.1340,val
984.1682_984.632,val
984.1682_984.211,val
984.1682_984.337,val
984.1682_984.324,val
984.1682_984.609,val
984.1682_984.341,val
984.1682_984.146,val
486.2308_486.3496,val
30738.286_30738.122,val
30738.286_30738.212,val
30738.286_30738.87,val
30738.286_30738.298,val
30738.286_30738.306,val
30738.286_30738.308,val
30738.286_30738.233,val
30738.286_30738.317,val
3371.2167_3371.1284,val
3371.2167_3371.2545,val
984.889_984.1497,val
984.889_984.177,val
984.889_984.265,val
984.889_984.650,val
984.889_984.48,val
984.889_984.194,val
984.889_984.54,val
984.889_984.978,val
984.889_984.865,val
984.889_984.174,val
984.889_984.347,val
984.889_984.1216,val
984.889_984.165,val
984.889_984.249,val
984.889_984.213,val
984.889_984.1328,val
984.889_984.646,val
984.889_984.1675,val
984.889_984.251,val
984.889_984.59,val
984.889_984.770,val
984.889_984.633,val
984.889_984.146,val
984.889_984.241,val
984.373_984.414,val
984.373_984.390,val
984.373_984.364,val
984.373_984.466,val
984.373_984.442,val
984.373_984.832,val
984.373_984.477,val
984.373_984.671,val
984.373_984.449,val
984.440_984.469,val
984.440_984.873,val
984.440_984.833,val
984.440_984.407,val
984.440_984.434,val
984.440_984.1344,val
984.440_984.473,val
16560.194_16560.245,val
16560.194_16560.32,val
16560.194_16560.163,val
16560.194_16560.252,val
16560.194_16560.212,val
16560.194_16560.508,val
16560.194_16560.279,val
16560.194_16560.220,val
16560.194_16560.288,val
16560.194_16560.257,val
16560.194_16560.162,val
16560.194_16560.68,val
16560.194_16560.34,val
16560.194_16560.228,val
13112.69_13112.365,val
13112.69_13112.468,val
13112.69_13112.123,val
13112.69_13112.144,val
13112.69_13112.1,val
13112.69_13112.22,val
13112.69_13112.496,val
13112.69_13112.4,val
13112.69_13112.186,val
13112.69_13112.173,val
13112.69_13112.1005,val
13112.69_13112.475,val
13112.69_13112.205,val
13112.69_13112.80,val
13112.69_13112.31,val
24279.94_24279.191,val
24279.94_24279.350,val
24279.94_24279.347,val
24279.94_24279.43,val
24279.94_24279.294,val
24279.94_24279.64,val
24279.94_24279.370,val
24279.94_24279.434,val
24279.94_24279.291,val
24279.94_24279.173,val
24279.94_24279.383,val
24279.94_24279.333,val
24279.94_24279.159,val
24279.94_24279.52,val
24279.94_24279.220,val
24279.94_24279.116,val
24279.94_24279.354,val
24279.94_24279.34,val
24279.94_24279.176,val
24279.94_24279.275,val
24279.94_24279.262,val
24279.94_24279.454,val
24279.94_24279.311,val
24279.94_24279.67,val
2871.288_2871.580,val
2871.288_2871.586,val
2871.288_2871.10,val
2871.288_2871.322,val
2871.288_2871.189,val
2871.288_2871.365,val
2871.288_2871.115,val
2871.288_2871.725,val
2871.288_2871.834,val
2871.288_2871.755,val
2871.288_2871.566,val
2871.288_2871.231,val
2871.288_2871.377,val
2871.288_2871.90,val
2871.288_2871.398,val
2871.288_2871.326,val
2871.288_2871.286,val
2871.288_2871.932,val
2871.288_2871.188,val
2871.288_2871.404,val
2871.556_2871.570,val
2871.556_2871.541,val
486.2309_486.2303,val
486.2309_486.3287,val
486.2309_486.2297,val
486.2309_486.3760,val
486.2309_486.3782,val
486.2309_486.2311,val
486.2309_486.2307,val
486.2309_486.3513,val
1048.115_1048.119,val
1048.115_1048.107,val
1048.115_1048.113,val
1048.115_1048.118,val
1048.115_1048.134,val
24279.263_24279.361,val
24279.263_24279.327,val
24279.263_24279.446,val
24279.263_24279.172,val
24279.263_24279.209,val
24279.263_24279.300,val
24279.263_24279.365,val
24279.263_24279.298,val
24279.263_24279.206,val
24279.263_24279.112,val
24279.263_24279.321,val
24279.263_24279.173,val
24279.263_24279.159,val
963.229_963.286,val
963.229_963.264,val
963.229_963.57,val
963.229_963.287,val
963.229_963.230,val
963.229_963.212,val
963.229_963.211,val
963.229_963.344,val
963.229_963.131,val
24431.471_24431.164,val
24431.471_24431.717,val
24431.471_24431.2465,val
24431.471_24431.761,val
24431.471_24431.662,val
24431.471_24431.384,val
24431.471_24431.907,val
24431.471_24431.160,val
24431.471_24431.1704,val
24431.471_24431.464,val
24431.471_24431.1424,val
24431.471_24431.708,val
24431.471_24431.2224,val
24431.471_24431.342,val
486.2221_486.957,val
486.2221_486.3804,val
486.2221_486.1888,val
486.2221_486.888,val
486.2221_486.2331,val
486.2221_486.3754,val
486.2221_486.3031,val
486.2221_486.1886,val
486.2221_486.1633,val
486.2221_486.1110,val
486.2221_486.2160,val
486.2221_486.2430,val
486.2221_486.2634,val
486.2221_486.2663,val
486.2221_486.1520,val
486.2221_486.3259,val
486.2221_486.2824,val
486.2221_486.1051,val
486.2221_486.3293,val
486.2221_486.3744,val
486.2221_486.1403,val
486.2221_486.3750,val
486.2221_486.1626,val
486.2221_486.3790,val
486.2221_486.844,val
486.2221_486.3647,val
486.2221_486.3312,val
486.2221_486.1679,val
486.2221_486.1157,val
486.2221_486.1201,val
30339.893_30339.866,val
30339.893_30339.665,val
30339.893_30339.906,val
30339.893_30339.872,val
30339.893_30339.706,val
30339.893_30339.448,val
14247.1090_14247.1199,val
14247.1090_14247.447,val
14247.1090_14247.2428,val
14247.1090_14247.2425,val
19119.514_19119.582,val
19119.514_19119.402,val
19119.514_19119.403,val
13112.1_13112.483,val
13112.1_13112.433,val
13112.1_13112.246,val
13112.1_13112.258,val
13112.1_13112.335,val
13112.1_13112.205,val
13112.1_13112.181,val
13112.1_13112.283,val
13112.1_13112.342,val
13112.1_13112.171,val
13112.1_13112.245,val
13112.1_13112.371,val
13112.1_13112.348,val
13112.1_13112.248,val
13112.1_13112.75,val
13112.1_13112.525,val
13112.1_13112.186,val
13112.1_13112.237,val
13112.1_13112.292,val
24278.383_24278.230,val
24278.383_24278.224,val
24278.383_24278.218,val
24278.383_24278.369,val
24278.383_24278.295,val
24278.383_24278.316,val
24278.383_24278.289,val
24278.383_24278.280,val
24278.383_24278.167,val
24278.383_24278.153,val
24278.383_24278.328,val
24278.383_24278.293,val
24278.383_24278.231,val
24278.383_24278.139,val
24278.383_24278.559,val
24278.383_24278.297,val
24278.383_24278.318,val
24278.383_24278.95,val
12304.2021_12304.1905,val
12304.2021_12304.2050,val
12304.2021_12304.1974,val
12304.2021_12304.1530,val
12304.2021_12304.2030,val
12304.2021_12304.757,val
12304.2021_12304.1422,val
12304.2021_12304.1637,val
29943.211_29943.284,val
29943.211_29943.137,val
29943.211_29943.93,val
29943.211_29943.288,val
29943.211_29943.213,val
29943.211_29943.90,val
29943.211_29943.54,val
29943.211_29943.119,val
29943.211_29943.84,val
29943.211_29943.238,val
29943.211_29943.314,val
29943.211_29943.158,val
29943.211_29943.221,val
29943.211_29943.113,val
29943.211_29943.258,val
29943.211_29943.322,val
29943.211_29943.112,val
29943.211_29943.282,val
28455.35_28455.448,val
28455.35_28455.358,val
28455.35_28455.532,val
28455.35_28455.400,val
28455.35_28455.510,val
28455.35_28455.271,val
28455.35_28455.541,val
28455.35_28455.429,val
28455.35_28455.428,val
28455.35_28455.544,val
28455.35_28455.538,val
28455.35_28455.500,val
28455.35_28455.259,val
28455.35_28455.282,val
28455.35_28455.393,val
28455.35_28455.327,val
12304.1386_12304.754,val
12304.1386_12304.2039,val
12304.1386_12304.1757,val
12304.1386_12304.1839,val
12304.1386_12304.827,val
12304.1386_12304.1796,val
12304.1386_12304.2041,val
12304.1386_12304.781,val
12304.1386_12304.260,val
12304.1386_12304.1581,val
12304.1386_12304.2066,val
12304.1386_12304.1701,val
12304.1386_12304.704,val
12304.1386_12304.2076,val
984.41_984.1756,val
984.41_984.150,val
984.41_984.1337,val
984.41_984.1574,val
984.41_984.319,val
984.41_984.168,val
984.41_984.1338,val
984.41_984.631,val
984.41_984.165,val
984.41_984.563,val
984.41_984.99,val
984.41_984.61,val
984.41_984.190,val
984.41_984.1304,val
984.41_984.1007,val
984.41_984.197,val
984.41_984.1498,val
984.41_984.73,val
984.41_984.863,val
984.41_984.771,val
984.41_984.628,val
984.41_984.295,val
984.41_984.763,val
984.41_984.1743,val
984.41_984.1752,val
984.41_984.291,val
984.41_984.287,val
984.41_984.10,val
984.41_984.1746,val
984.41_984.1457,val
984.41_984.823,val
984.41_984.471,val
984.41_984.721,val
984.41_984.1296,val
984.370_984.1292,val
984.370_984.428,val
984.370_984.673,val
984.370_984.360,val
984.370_984.246,val
984.370_984.390,val
984.370_984.874,val
984.370_984.382,val
12304.39_12304.2070,val
12304.39_12304.1632,val
12304.39_12304.2043,val
12304.39_12304.2036,val
12304.39_12304.174,val
12304.39_12304.61,val
12304.39_12304.2015,val
12304.39_12304.284,val
12304.39_12304.479,val
12304.39_12304.2044,val
12304.39_12304.38,val
12304.39_12304.400,val
12304.39_12304.2081,val
12304.39_12304.57,val
12304.39_12304.812,val
12304.39_12304.147,val
12304.39_12304.196,val
12304.39_12304.2026,val
12304.39_12304.827,val
12304.39_12304.1429,val
12304.39_12304.463,val
12304.39_12304.1796,val
12304.39_12304.1785,val
12304.39_12304.861,val
12304.39_12304.1894,val
12304.39_12304.1543,val
12304.39_12304.2038,val
12304.39_12304.2042,val
12304.39_12304.1502,val
12304.39_12304.1656,val
12304.39_12304.2049,val
12304.39_12304.1697,val
12304.39_12304.759,val
12304.39_12304.1581,val
12304.39_12304.261,val
28620.80_28620.213,val
28620.80_28620.96,val
28620.80_28620.215,val
28620.80_28620.208,val
28620.80_28620.210,val
28620.80_28620.248,val
28620.80_28620.263,val
19119.498_19119.591,val
19119.498_19119.279,val
19119.498_19119.653,val
19119.498_19119.76,val
19119.498_19119.656,val
19119.498_19119.497,val
19119.498_19119.626,val
30171.320_30171.236,val
30171.320_30171.268,val
30171.320_30171.316,val
30171.320_30171.292,val
30171.82_30171.355,val
30171.82_30171.182,val
30171.82_30171.142,val
30171.82_30171.121,val
30171.82_30171.110,val
30171.82_30171.351,val
30171.82_30171.111,val
30171.82_30171.13,val
30171.82_30171.353,val
30171.82_30171.273,val
30171.334_30171.308,val
30171.334_30171.330,val
30171.334_30171.201,val
30171.334_30171.307,val
30171.334_30171.267,val
30171.334_30171.226,val
30171.334_30171.266,val
30171.334_30171.292,val
30171.334_30171.291,val
30171.334_30171.245,val
30171.334_30171.114,val
30171.333_30171.233,val
3371.2217_3371.3388,val
3371.2217_3371.1796,val
3371.2217_3371.1315,val
3371.2217_3371.3933,val
3371.2217_3371.3192,val
3371.2217_3371.3493,val
3371.2217_3371.284,val
3371.2217_3371.3642,val
3371.2217_3371.67,val
3371.2217_3371.3811,val
3371.2217_3371.3200,val
3371.2217_3371.1256,val
3371.2217_3371.958,val
3371.2217_3371.3952,val
3371.2217_3371.1098,val
3371.2217_3371.3533,val
3371.2217_3371.2855,val
3371.2217_3371.3775,val
3371.2217_3371.2011,val
3371.2217_3371.1008,val
3371.2217_3371.2185,val
3371.2217_3371.2204,val
3371.2217_3371.6495,val
3371.2217_3371.3180,val
3371.2217_3371.968,val
3371.2217_3371.2950,val
3371.2217_3371.1388,val
3371.2217_3371.3382,val
3371.2217_3371.2141,val
3371.1284_3371.3936,val
2206.1571_2206.714,val
13112.177_13112.74,val
13112.177_13112.438,val
13112.177_13112.242,val
13112.177_13112.123,val
13112.177_13112.14,val
13112.177_13112.443,val
13112.177_13112.356,val
13112.177_13112.238,val
13112.177_13112.230,val
13112.177_13112.368,val
13112.177_13112.92,val
13112.177_13112.11,val
13112.177_13112.444,val
13112.177_13112.382,val
13112.177_13112.248,val
13112.177_13112.511,val
13112.177_13112.431,val
13112.177_13112.24,val
13112.177_13112.437,val
13112.177_13112.55,val
13112.177_13112.395,val
13112.177_13112.264,val
984.476_984.401,val
984.476_984.475,val
984.476_984.1338,val
984.476_984.444,val
984.476_984.668,val
984.476_984.1272,val
984.476_984.1326,val
984.476_984.384,val
984.476_984.900,val
3171.461_3171.153,val
30171.57_30171.80,val
30171.57_30171.268,val
30171.57_30171.52,val
30171.57_30171.123,val
30171.57_30171.292,val
30171.57_30171.351,val
30171.57_30171.233,val
30171.57_30171.222,val
30171.57_30171.113,val
30171.57_30171.273,val
30171.57_30171.168,val
30171.57_30171.189,val
984.864_984.228,val
984.864_984.607,val
984.864_984.316,val
984.864_984.354,val
984.864_984.208,val
984.864_984.886,val
984.864_984.1754,val
984.864_984.762,val
984.864_984.750,val
984.864_984.627,val
984.864_984.617,val
984.864_984.721,val
984.864_984.562,val
984.864_984.1216,val
984.864_984.314,val
984.864_984.288,val
984.864_984.204,val
984.864_984.651,val
984.864_984.859,val
984.864_984.1214,val
984.864_984.29,val
984.864_984.104,val
984.864_984.146,val
19119.544_19119.201,val
19119.544_19119.574,val
19119.544_19119.174,val
19119.544_19119.445,val
19119.544_19119.92,val
19119.544_19119.667,val
19119.544_19119.564,val
19119.544_19119.86,val
19119.544_19119.456,val
19119.544_19119.494,val
19119.544_19119.221,val
19119.544_19119.55,val
19119.544_19119.495,val
19119.544_19119.682,val
19119.544_19119.103,val
19119.544_19119.93,val
19119.544_19119.434,val
19119.544_19119.161,val
19119.544_19119.553,val
19119.544_19119.182,val
19119.544_19119.669,val
19119.544_19119.566,val
19119.544_19119.581,val
19119.544_19119.178,val
19119.544_19119.135,val
19119.544_19119.184,val
19119.544_19119.460,val
19119.544_19119.626,val
18304.411_18304.442,val
18304.411_18304.410,val
18304.411_18304.417,val
18304.411_18304.367,val
18304.411_18304.353,val
18304.411_18304.326,val
18304.411_18304.415,val
17715.200_17715.199,val
17715.200_17715.902,val
17715.200_17715.1415,val
17715.200_17715.231,val
17715.200_17715.197,val
17715.200_17715.1417,val
17715.200_17715.1037,val
17715.200_17715.141,val
17715.200_17715.690,val
17715.200_17715.812,val
17715.200_17715.811,val
17715.200_17715.481,val
24923.69_24923.436,val
24923.69_24923.52,val
24923.69_24923.166,val
24923.69_24923.66,val
24923.69_24923.483,val
24923.69_24923.321,val
24923.69_24923.358,val
24923.69_24923.565,val
24923.69_24923.448,val
24923.69_24923.277,val
24923.69_24923.320,val
24923.69_24923.328,val
24923.69_24923.339,val
24923.69_24923.437,val
24923.69_24923.447,val
24923.69_24923.15,val
1029.535_1029.574,val
1029.535_1029.513,val
1029.535_1029.312,val
984.346_984.43,val
984.346_984.865,val
984.346_984.955,val
984.346_984.30,val
984.346_984.347,val
984.346_984.314,val
984.346_984.342,val
984.346_984.1312,val
984.346_984.170,val
984.346_984.55,val
984.346_984.1755,val
984.346_984.1678,val
984.346_984.775,val
13112.482_13112.493,val
13112.482_13112.465,val
13112.482_13112.500,val
13112.482_13112.441,val
13112.482_13112.447,val
13112.482_13112.491,val
13112.482_13112.261,val
13112.482_13112.440,val
13112.482_13112.454,val
13112.482_13112.467,val
30257.274_30257.215,val
2415.1711_2415.871,val
2415.1711_2415.1751,val
2415.1711_2415.1102,val
2415.1711_2415.2180,val
2415.1711_2415.1754,val
2415.1711_2415.1742,val
30171.248_30171.258,val
30171.248_30171.261,val
30171.248_30171.109,val
30171.248_30171.239,val
30171.248_30171.101,val
30171.248_30171.52,val
30171.248_30171.133,val
30171.248_30171.276,val
30171.248_30171.290,val
30171.248_30171.190,val
30171.248_30171.277,val
30171.248_30171.298,val
30171.248_30171.145,val
30171.248_30171.98,val
30171.248_30171.354,val
30171.248_30171.346,val
30171.248_30171.318,val
30171.248_30171.61,val
30171.248_30171.103,val
30171.248_30171.264,val
30171.248_30171.278,val
30171.248_30171.117,val
30171.248_30171.62,val
30171.248_30171.307,val
984.721_984.953,val
984.721_984.59,val
984.721_984.889,val
984.721_984.1295,val
984.721_984.750,val
984.721_984.43,val
984.721_984.957,val
984.721_984.1746,val
984.721_984.1744,val
984.721_984.1339,val
984.721_984.617,val
984.721_984.319,val
984.721_984.243,val
984.721_984.211,val
984.721_984.318,val
984.456_984.396,val
984.456_984.405,val
984.456_984.377,val
984.456_984.446,val
984.456_984.412,val
984.456_984.1453,val
984.456_984.452,val
984.456_984.476,val
1764.682_1764.660,val
1764.682_1764.194,val
1764.289_1764.644,val
1764.289_1764.1231,val
1764.289_1764.899,val
1764.289_1764.1061,val
1764.289_1764.1569,val
1764.289_1764.1297,val
1764.289_1764.1376,val
1764.289_1764.1116,val
1764.289_1764.126,val
1764.289_1764.433,val
1764.289_1764.1306,val
1764.289_1764.795,val
1764.289_1764.1086,val
1764.289_1764.557,val
1764.289_1764.305,val
7304.416_7304.729,val
7304.416_7304.292,val
7304.416_7304.467,val
7304.416_7304.258,val
7304.416_7304.689,val
7304.416_7304.276,val
7304.416_7304.742,val
7304.416_7304.344,val
7304.416_7304.629,val
7304.416_7304.257,val
7304.416_7304.693,val
7304.416_7304.265,val
7304.416_7304.646,val
7304.416_7304.127,val
1029.286_1029.261,val
1029.286_1029.250,val
1029.286_1029.224,val
1029.286_1029.312,val
1029.286_1029.287,val
19119.564_19119.617,val
19119.564_19119.656,val
19119.564_19119.582,val
18304.381_18304.85,val
18304.381_18304.351,val
18304.381_18304.392,val
18304.381_18304.383,val
984.289_984.1575,val
984.289_984.264,val
984.289_984.314,val
984.289_984.631,val
984.289_984.1216,val
984.289_984.1677,val
984.289_984.244,val
984.289_984.164,val
984.289_984.1218,val
984.289_984.1749,val
984.289_984.242,val
984.289_984.73,val
984.289_984.90,val
984.289_984.863,val
984.289_984.328,val
984.289_984.628,val
984.289_984.227,val
984.289_984.84,val
984.289_984.1384,val
984.289_984.1745,val
984.289_984.315,val
984.289_984.330,val
984.289_984.890,val
984.289_984.195,val
984.289_984.225,val
29964.214_29964.298,val
29964.214_29964.248,val
29964.214_29964.96,val
29964.384_29964.261,val
29964.384_29964.325,val
29964.384_29964.190,val
29964.384_29964.186,val
29964.384_29964.247,val
29964.384_29964.242,val
29964.384_29964.328,val
29964.384_29964.358,val
29964.384_29964.76,val
29964.384_29964.371,val
16560.240_16560.183,val
16560.240_16560.206,val
24279.184_24279.385,val
24279.184_24279.305,val
24279.184_24279.127,val
24279.184_24279.321,val
24279.184_24279.272,val
24279.184_24279.159,val
24279.184_24279.18,val
24279.184_24279.169,val
24279.184_24279.381,val
24279.184_24279.304,val
24279.184_24279.357,val
24279.184_24279.388,val
24279.184_24279.232,val
24279.184_24279.279,val
24279.184_24279.196,val
4971.241_4971.232,val
4971.241_4971.479,val
4971.241_4971.296,val
4971.241_4971.79,val
4971.241_4971.429,val
4971.241_4971.298,val
4971.241_4971.425,val
921.1165_921.3425,val
7055.980_7055.1557,val
12304.1617_12304.712,val
12304.1617_12304.2034,val
12304.1617_12304.1661,val
12304.1617_12304.1701,val
7055.1583_7055.1236,val
7055.1583_7055.487,val
7055.1583_7055.1483,val
7055.1583_7055.970,val
7055.1583_7055.149,val
7055.1583_7055.952,val
7055.1583_7055.1162,val
7055.1583_7055.1515,val
7055.1583_7055.1288,val
7055.1583_7055.449,val
7055.1583_7055.1492,val
7055.1583_7055.1214,val
7055.1583_7055.868,val
7055.1583_7055.1451,val
7055.1583_7055.1956,val
7055.1583_7055.1729,val
7055.1583_7055.1192,val
7055.1583_7055.1193,val
7055.1583_7055.760,val
7055.1583_7055.1519,val
7055.1583_7055.1970,val
19119.612_19119.462,val
19119.612_19119.522,val
19119.612_19119.584,val
19119.612_19119.431,val
19119.612_19119.611,val
19119.612_19119.504,val
19119.612_19119.581,val
19119.612_19119.286,val
984.315_984.650,val
984.315_984.225,val
984.315_984.11,val
984.315_984.1443,val
984.315_984.296,val
984.315_984.203,val
984.315_984.249,val
984.315_984.891,val
984.315_984.85,val
984.315_984.646,val
984.315_984.1125,val
984.315_984.45,val
984.315_984.1214,val
984.315_984.273,val
984.315_984.242,val
984.315_984.348,val
984.315_984.889,val
984.315_984.31,val
984.315_984.863,val
984.315_984.170,val
984.650_984.103,val
984.650_984.309,val
984.650_984.195,val
984.650_984.294,val
984.650_984.978,val
984.650_984.60,val
984.650_984.562,val
984.650_984.213,val
984.650_984.1677,val
984.650_984.101,val
984.650_984.1214,val
984.650_984.1749,val
984.650_984.761,val
984.650_984.764,val
984.650_984.1266,val
984.650_984.1497,val
984.650_984.1295,val
984.650_984.34,val
7055.504_7055.1200,val
7055.504_7055.1519,val
7055.504_7055.310,val
7055.504_7055.503,val
7055.504_7055.1490,val
7055.504_7055.1286,val
7055.504_7055.379,val
7055.504_7055.390,val
7055.504_7055.1882,val
7055.504_7055.1310,val
7055.504_7055.1779,val
7055.504_7055.1631,val
7055.504_7055.1308,val
18595.242_18595.22,val
18595.242_18595.293,val
18595.242_18595.330,val
18595.242_18595.273,val
18595.242_18595.315,val
18595.242_18595.7,val
18595.242_18595.153,val
18595.242_18595.50,val
18595.242_18595.253,val
18595.242_18595.282,val
18595.242_18595.161,val
18595.242_18595.252,val
18595.242_18595.171,val
30051.350_30051.392,val
984.901_984.411,val
984.901_984.348,val
984.901_984.387,val
984.901_984.462,val
984.901_984.472,val
984.901_984.1330,val
984.901_984.380,val
984.901_984.425,val
3346.2454_3346.6154,val
3346.2454_3346.5607,val
3346.2454_3346.6940,val
3346.2454_3346.6217,val
3346.2454_3346.1323,val
3346.2454_3346.4926,val
3346.2454_3346.2557,val
3346.2454_3346.6269,val
3346.2454_3346.12515,val
3346.2454_3346.2874,val
3346.2454_3346.4833,val
3346.2454_3346.5669,val
3346.2454_3346.7591,val
3346.2454_3346.6030,val
3346.2454_3346.2991,val
3346.2454_3346.2553,val
3346.2454_3346.7185,val
3346.2454_3346.5141,val
3346.2454_3346.6257,val
3346.2454_3346.5133,val
3346.2454_3346.813,val
984.317_984.378,val
984.317_984.479,val
984.317_984.833,val
984.317_984.1328,val
984.1297_984.381,val
984.1297_984.414,val
984.1297_984.670,val
984.1297_984.464,val
984.1297_984.441,val
984.1297_984.448,val
984.1297_984.401,val
984.1297_984.1306,val
984.1297_984.475,val
984.1297_984.437,val
984.1297_984.668,val
984.1297_984.673,val
984.671_984.292,val
8522.470_8522.543,val
8522.470_8522.89,val
4650.1387_4650.558,val
4650.1387_4650.551,val
4650.1387_4650.744,val
4650.1387_4650.1448,val
4650.1387_4650.1436,val
4650.1387_4650.1035,val
4650.1387_4650.1029,val
4650.1387_4650.1502,val
4650.1387_4650.1004,val
4650.1387_4650.522,val
4650.1387_4650.283,val
4650.1387_4650.635,val
4650.1387_4650.816,val
4650.1387_4650.1104,val
4650.1387_4650.1500,val
30257.310_30257.243,val
30257.310_30257.201,val
12304.1616_12304.1426,val
24278.566_24278.214,val
24278.566_24278.81,val
24278.566_24278.559,val
24278.566_24278.217,val
24278.566_24278.252,val
24278.566_24278.560,val
24278.566_24278.82,val
24278.566_24278.398,val
24278.566_24278.565,val
24278.292_24278.218,val
24278.292_24278.222,val
30171.351_30171.75,val
30171.351_30171.222,val
30171.351_30171.42,val
30171.351_30171.82,val
30171.351_30171.56,val
30171.351_30171.152,val
30171.351_30171.168,val
30171.351_30171.288,val
30171.351_30171.51,val
30171.351_30171.355,val
30171.351_30171.182,val
30171.351_30171.329,val
30171.351_30171.260,val
984.899_984.1340,val
984.899_984.442,val
984.899_984.365,val
984.899_984.715,val
984.899_984.400,val
984.1453_984.414,val
