pairid,split
984.1303_984.640,train
984.1303_984.323,train
984.1303_984.350,train
984.1303_984.951,train
984.1303_984.246,train
984.1303_984.60,train
984.1303_984.1743,train
984.1303_984.859,train
984.1303_984.750,train
984.1303_984.978,train
984.1303_984.198,train
984.1303_984.858,train
984.1303_984.1717,train
984.1303_984.196,train
984.1303_984.347,train
984.1303_984.950,train
984.1303_984.225,train
984.1303_984.245,train
984.1303_984.671,train
984.1303_984.190,train
984.1303_984.1685,train
984.1303_984.773,train
984.1303_984.956,train
984.1303_984.291,train
984.1303_984.630,train
984.1303_984.71,train
984.1303_984.150,train
984.1303_984.634,train
984.1303_984.292,train
984.1303_984.1217,train
984.1303_984.437,train
984.1303_984.354,train
984.1303_984.68,train
984.1303_984.1682,train
984.1303_984.40,train
984.1303_984.351,train
984.1303_984.164,train
984.1303_984.646,train
984.1303_984.89,train
984.1303_984.629,train
984.1303_984.633,train
984.1303_984.104,train
984.1303_984.34,train
19119.553_19119.419,train
19119.553_19119.531,train
19119.553_19119.157,train
19119.553_19119.265,train
19119.553_19119.196,train
19119.553_19119.498,train
19119.553_19119.40,train
19119.553_19119.105,train
19119.553_19119.651,train
19119.553_19119.544,train
19119.553_19119.628,train
19119.553_19119.592,train
19119.553_19119.682,train
19119.553_19119.103,train
19119.553_19119.383,train
19119.553_19119.547,train
19119.553_19119.451,train
19119.553_19119.497,train
19119.553_19119.548,train
19119.553_19119.549,train
19119.553_19119.539,train
19119.553_19119.653,train
19119.553_19119.164,train
19119.553_19119.227,train
19119.553_19119.199,train
19119.553_19119.140,train
19119.553_19119.460,train
19119.553_19119.629,train
1048.1915_1048.725,train
1048.1915_1048.918,train
1048.1915_1048.721,train
1048.1915_1048.2041,train
1048.1915_1048.2350,train
1048.1915_1048.1447,train
1048.1915_1048.1988,train
1048.1915_1048.1874,train
1048.1915_1048.2306,train
1048.1915_1048.614,train
1048.1915_1048.1505,train
1048.1915_1048.2469,train
1048.1915_1048.118,train
1048.1915_1048.16,train
1048.1915_1048.107,train
1048.1915_1048.902,train
1048.1915_1048.36,train
1048.1915_1048.2351,train
1048.1915_1048.1708,train
1048.1915_1048.120,train
1048.1915_1048.126,train
1048.1915_1048.100,train
1048.1915_1048.917,train
1048.1915_1048.1896,train
1048.1915_1048.2347,train
1048.1915_1048.2353,train
1048.1915_1048.25,train
1048.1915_1048.57,train
1048.1915_1048.65,train
1048.1915_1048.1893,train
1048.1915_1048.1703,train
1048.1915_1048.2566,train
1048.1915_1048.2348,train
1048.1915_1048.1771,train
1048.1915_1048.37,train
1048.1915_1048.2046,train
1048.1915_1048.62,train
1048.1915_1048.1510,train
1048.1915_1048.71,train
1048.1915_1048.911,train
1048.1915_1048.2201,train
1048.1915_1048.2642,train
1048.1915_1048.1742,train
1048.1915_1048.1913,train
1048.1915_1048.87,train
1048.1915_1048.88,train
1048.1915_1048.81,train
1048.1915_1048.1895,train
1048.1915_1048.1744,train
1048.1915_1048.70,train
1048.1915_1048.903,train
1048.1915_1048.1516,train
1048.1915_1048.1713,train
1048.1915_1048.1892,train
1048.1915_1048.66,train
1048.1915_1048.2737,train
1048.1915_1048.1899,train
1048.1915_1048.1777,train
984.364_984.442,train
984.364_984.479,train
984.364_984.672,train
984.364_984.395,train
984.364_984.447,train
984.364_984.390,train
984.364_984.383,train
984.364_984.667,train
984.364_984.480,train
984.364_984.1297,train
984.364_984.715,train
984.364_984.452,train
984.364_984.674,train
984.364_984.1452,train
984.364_984.748,train
984.364_984.1298,train
984.364_984.1269,train
984.364_984.478,train
984.364_984.1308,train
984.364_984.436,train
984.364_984.670,train
984.364_984.381,train
984.364_984.432,train
984.364_984.417,train
984.364_984.901,train
984.364_984.434,train
984.364_984.418,train
984.364_984.391,train
984.364_984.1337,train
12278.456_12278.617,train
12278.456_12278.385,train
12278.456_12278.587,train
12278.456_12278.241,train
12278.456_12278.611,train
12278.456_12278.577,train
12278.456_12278.71,train
12278.456_12278.641,train
12278.456_12278.66,train
12278.456_12278.483,train
12278.456_12278.217,train
12278.456_12278.245,train
12278.456_12278.50,train
12278.456_12278.608,train
12278.456_12278.196,train
12278.456_12278.161,train
12278.456_12278.619,train
12278.456_12278.309,train
12278.456_12278.146,train
12278.456_12278.86,train
12278.456_12278.320,train
12278.456_12278.103,train
12278.456_12278.632,train
12278.456_12278.501,train
12278.456_12278.193,train
12278.456_12278.122,train
12278.456_12278.266,train
12278.456_12278.382,train
12278.456_12278.111,train
12278.456_12278.548,train
12278.456_12278.451,train
12278.456_12278.258,train
12278.456_12278.556,train
12278.456_12278.97,train
12278.456_12278.184,train
12278.456_12278.553,train
12278.456_12278.343,train
12278.456_12278.478,train
12278.456_12278.336,train
12278.456_12278.586,train
12278.456_12278.670,train
12278.456_12278.226,train
12278.456_12278.563,train
12278.456_12278.209,train
12278.456_12278.605,train
12278.456_12278.473,train
12278.456_12278.205,train
12278.456_12278.559,train
12278.456_12278.192,train
12278.456_12278.684,train
12278.456_12278.640,train
12278.456_12278.74,train
12278.456_12278.472,train
16227.17_16227.38,train
16227.17_16227.39,train
10035.193_10035.223,train
984.288_984.248,train
984.288_984.327,train
984.288_984.960,train
984.288_984.264,train
984.288_984.349,train
984.288_984.646,train
984.288_984.308,train
984.288_984.628,train
984.288_984.174,train
984.288_984.90,train
984.288_984.184,train
984.288_984.242,train
984.288_984.774,train
984.288_984.1759,train
984.288_984.41,train
984.288_984.955,train
984.288_984.62,train
984.288_984.295,train
984.288_984.1749,train
984.288_984.311,train
984.288_984.43,train
984.288_984.197,train
984.288_984.227,train
984.288_984.341,train
984.288_984.978,train
984.288_984.858,train
984.288_984.1338,train
984.288_984.196,train
984.288_984.345,train
984.288_984.168,train
984.288_984.1344,train
984.288_984.695,train
984.288_984.245,train
984.288_984.1754,train
984.288_984.228,train
984.288_984.33,train
984.288_984.630,train
984.288_984.150,train
984.288_984.1761,train
984.288_984.1679,train
984.288_984.348,train
984.436_984.1338,train
984.436_984.750,train
984.436_984.326,train
984.436_984.85,train
984.436_984.562,train
984.436_984.775,train
984.436_984.345,train
984.436_984.671,train
984.436_984.1182,train
984.436_984.1574,train
984.436_984.453,train
984.436_984.1680,train
984.436_984.416,train
984.436_984.327,train
984.436_984.264,train
984.436_984.862,train
984.436_984.344,train
984.436_984.308,train
984.436_984.1746,train
984.436_984.888,train
984.436_984.146,train
984.436_984.1755,train
16617.658_16617.652,train
16617.658_16617.771,train
6492.1545_6492.1401,train
6492.1545_6492.365,train
6492.1545_6492.1420,train
6492.1545_6492.913,train
6492.1545_6492.257,train
6492.1545_6492.1176,train
6492.1545_6492.904,train
6492.1545_6492.301,train
6492.1545_6492.983,train
6492.1545_6492.859,train
6492.1545_6492.1417,train
6492.1545_6492.496,train
6492.1545_6492.1307,train
6492.1545_6492.1633,train
6492.1545_6492.495,train
6492.1545_6492.580,train
6492.1545_6492.931,train
6492.1545_6492.1438,train
6492.1545_6492.890,train
6492.1545_6492.1399,train
6492.1545_6492.813,train
6492.1545_6492.525,train
6492.1545_6492.1704,train
6492.1545_6492.1354,train
984.396_984.393,train
984.396_984.1300,train
984.396_984.441,train
984.396_984.419,train
984.396_984.1307,train
984.396_984.1271,train
984.396_984.1339,train
984.396_984.834,train
984.396_984.389,train
984.396_984.462,train
984.396_984.473,train
984.396_984.1306,train
984.396_984.665,train
984.396_984.444,train
984.396_984.833,train
984.396_984.409,train
984.396_984.387,train
984.396_984.478,train
984.396_984.425,train
984.396_984.1274,train
984.396_984.670,train
984.396_984.403,train
984.396_984.668,train
984.396_984.1272,train
984.396_984.902,train
984.396_984.406,train
984.396_984.418,train
921.3481_921.3424,train
921.3481_921.3423,train
921.3481_921.3429,train
921.3481_921.3020,train
921.3481_921.3345,train
921.3481_921.3178,train
30171.286_30171.320,train
30171.286_30171.334,train
30171.286_30171.247,train
3346.1792_3346.5304,train
3346.1792_3346.5016,train
3346.1792_3346.7277,train
3346.1792_3346.12474,train
3346.1792_3346.6999,train
3346.1792_3346.7175,train
3346.1792_3346.1962,train
3346.1792_3346.7429,train
3346.1792_3346.2624,train
3346.1792_3346.5034,train
3346.1792_3346.5592,train
3346.1792_3346.5626,train
3346.1792_3346.4837,train
3346.1792_3346.4901,train
3346.1792_3346.8031,train
3346.1792_3346.5276,train
3346.1792_3346.6348,train
3346.1792_3346.6014,train
3346.1792_3346.4989,train
3346.1792_3346.6171,train
3346.1792_3346.5734,train
3346.1792_3346.2541,train
3346.1792_3346.5643,train
3346.1792_3346.3306,train
3346.1792_3346.2891,train
3346.1792_3346.7183,train
3346.1792_3346.5329,train
3346.1792_3346.4951,train
3346.1792_3346.5601,train
3346.1792_3346.3134,train
3346.1792_3346.6940,train
3346.1792_3346.5014,train
3346.1792_3346.2273,train
3346.1792_3346.7184,train
3346.1792_3346.2587,train
3346.1792_3346.4151,train
3346.1792_3346.5613,train
3346.1792_3346.1514,train
3346.1792_3346.2017,train
3346.1792_3346.2806,train
3346.1792_3346.1812,train
3346.1792_3346.2426,train
3346.1792_3346.2216,train
3346.1792_3346.2272,train
3346.1792_3346.97,train
3346.1792_3346.6216,train
3346.1792_3346.1536,train
3346.1792_3346.7526,train
3346.1792_3346.7039,train
3346.1792_3346.4054,train
3346.1792_3346.2310,train
3346.1792_3346.6320,train
3346.1792_3346.4787,train
3346.1792_3346.5570,train
3346.1792_3346.2440,train
3346.1792_3346.814,train
3346.1792_3346.4968,train
3346.1792_3346.4759,train
3346.1792_3346.282,train
3346.1792_3346.4313,train
3346.1792_3346.1478,train
3346.1792_3346.4720,train
3346.1792_3346.2904,train
3346.1792_3346.4962,train
3346.1792_3346.3238,train
3346.1792_3346.2540,train
3346.1792_3346.4598,train
3346.1792_3346.262,train
3346.1792_3346.99,train
3346.1792_3346.192,train
3346.1792_3346.1960,train
3346.1792_3346.7551,train
3346.1792_3346.302,train
3346.1792_3346.5793,train
3346.1792_3346.1928,train
3346.1792_3346.7445,train
3346.1792_3346.5826,train
3346.1792_3346.96,train
3346.1792_3346.6834,train
3346.1792_3346.4142,train
3346.1792_3346.5656,train
3346.1792_3346.6253,train
3346.1792_3346.106,train
3346.1792_3346.100,train
3346.1792_3346.4970,train
3346.1792_3346.3198,train
3346.1792_3346.2980,train
3346.1792_3346.5116,train
3346.1792_3346.7316,train
3346.1792_3346.7071,train
3346.1792_3346.5534,train
3346.1792_3346.4749,train
3346.1792_3346.1081,train
3346.1792_3346.4590,train
3346.1792_3346.1382,train
3346.1792_3346.340,train
3346.1792_3346.7496,train
3346.1792_3346.5797,train
3346.1792_3346.291,train
3346.1792_3346.5252,train
3346.1792_3346.5700,train
3346.1792_3346.2265,train
3346.1792_3346.2024,train
3346.1792_3346.7518,train
3346.1792_3346.12509,train
3346.1792_3346.4793,train
3346.1792_3346.6811,train
3346.1792_3346.5567,train
3346.1792_3346.404,train
3346.1792_3346.4928,train
3346.1792_3346.1460,train
3346.1792_3346.114,train
3346.1792_3346.3120,train
3346.1792_3346.6254,train
3346.1792_3346.7525,train
3346.1792_3346.1314,train
3346.1792_3346.4777,train
3346.1792_3346.3331,train
3346.1792_3346.2576,train
3346.1792_3346.2444,train
3346.1792_3346.2561,train
3346.1792_3346.2507,train
3346.1792_3346.1956,train
3346.1792_3346.7446,train
3346.1792_3346.265,train
14247.1373_14247.640,train
14247.1373_14247.2607,train
14247.1373_14247.2605,train
14247.1373_14247.2602,train
14247.1373_14247.367,train
14247.1373_14247.1565,train
14247.1373_14247.1613,train
14247.1373_14247.652,train
14247.1373_14247.1056,train
14247.1373_14247.2584,train
14247.1373_14247.2582,train
14247.1373_14247.441,train
14247.1373_14247.2344,train
14247.1373_14247.2486,train
14247.1373_14247.1166,train
14247.1373_14247.1577,train
14247.1373_14247.218,train
14247.1373_14247.2649,train
14247.1373_14247.2222,train
14247.1373_14247.1130,train
14247.1373_14247.1610,train
14247.1373_14247.2596,train
14247.1373_14247.571,train
14247.1373_14247.1658,train
14247.1373_14247.2609,train
14247.1373_14247.2515,train
14247.1373_14247.2597,train
14247.1373_14247.417,train
14247.1373_14247.905,train
14247.1373_14247.4269,train
14247.1373_14247.1070,train
14247.1373_14247.1115,train
14247.1373_14247.2522,train
14247.1373_14247.1372,train
14247.1373_14247.1723,train
14247.1373_14247.2598,train
486.2292_486.2311,train
486.2292_486.2306,train
486.2292_486.2304,train
486.2292_486.3771,train
3346.4150_3346.7553,train
3346.4150_3346.7445,train
3346.4150_3346.5798,train
3346.4150_3346.7076,train
3346.4150_3346.7551,train
3346.4150_3346.269,train
3346.4150_3346.2991,train
3346.4150_3346.2636,train
3346.4150_3346.7071,train
3346.4150_3346.7423,train
3346.4150_3346.7420,train
3346.4150_3346.2196,train
3346.4150_3346.4240,train
3346.4150_3346.3457,train
3346.4150_3346.2444,train
3346.4150_3346.4926,train
3346.4150_3346.4786,train
3346.4150_3346.5935,train
3346.4150_3346.3517,train
3346.4150_3346.5975,train
3346.4150_3346.2605,train
3346.4150_3346.4189,train
3346.4150_3346.1784,train
3346.4150_3346.2004,train
3346.4150_3346.4241,train
3346.4150_3346.11325,train
3346.4150_3346.6257,train
3346.4150_3346.2418,train
3346.4150_3346.4186,train
3346.4150_3346.3134,train
3346.4150_3346.3237,train
3346.4150_3346.7185,train
3346.4150_3346.2085,train
3346.4150_3346.11491,train
3346.4150_3346.2596,train
3346.4150_3346.9676,train
3346.4150_3346.102,train
3346.4150_3346.5972,train
3346.4150_3346.3523,train
3346.4150_3346.2600,train
3346.4150_3346.2216,train
3346.4150_3346.7447,train
3346.4150_3346.1536,train
3346.4150_3346.7039,train
3346.4150_3346.2806,train
3346.4150_3346.3166,train
3346.4150_3346.2366,train
3346.4150_3346.6259,train
3346.4150_3346.12479,train
3346.4150_3346.2552,train
3346.4150_3346.3705,train
3346.4150_3346.2631,train
3346.4150_3346.2562,train
3346.4150_3346.5013,train
3346.4150_3346.6255,train
3346.4150_3346.4159,train
3346.4150_3346.5707,train
3346.4150_3346.1025,train
3346.4150_3346.4184,train
3346.4150_3346.4313,train
3346.4150_3346.2623,train
3346.4150_3346.5346,train
3346.4150_3346.2214,train
3371.157_3371.3058,train
3371.157_3371.3953,train
3371.157_3371.2841,train
3371.157_3371.3518,train
3371.157_3371.1256,train
3371.157_3371.3351,train
3371.157_3371.3856,train
3371.157_3371.475,train
3371.157_3371.3504,train
3371.157_3371.3049,train
3371.157_3371.1686,train
3371.157_3371.2857,train
3371.157_3371.2239,train
3371.157_3371.2525,train
3371.157_3371.1141,train
3371.157_3371.3645,train
3371.157_3371.272,train
3371.157_3371.3522,train
3371.157_3371.3499,train
3371.157_3371.3704,train
3371.157_3371.3817,train
3371.157_3371.3780,train
3371.157_3371.2547,train
3371.157_3371.3706,train
3371.157_3371.3685,train
3371.157_3371.3705,train
3371.157_3371.3775,train
3371.157_3371.1021,train
3371.157_3371.2535,train
3371.157_3371.971,train
3371.157_3371.1902,train
3371.157_3371.942,train
3371.157_3371.3469,train
3371.157_3371.3430,train
3371.157_3371.284,train
3371.157_3371.3260,train
3371.157_3371.331,train
3371.157_3371.3636,train
3371.157_3371.3382,train
3371.157_3371.3565,train
3371.157_3371.6490,train
3371.157_3371.1234,train
3371.157_3371.1247,train
3371.157_3371.3696,train
3371.157_3371.3178,train
3371.157_3371.1200,train
3371.157_3371.3530,train
3371.157_3371.3033,train
3371.157_3371.2993,train
3371.157_3371.6523,train
3371.157_3371.1531,train
3371.157_3371.1143,train
3371.157_3371.155,train
3371.157_3371.2933,train
3371.157_3371.1252,train
3371.157_3371.2935,train
3371.157_3371.1799,train
3371.157_3371.35,train
3371.157_3371.1054,train
3371.157_3371.3678,train
3371.157_3371.266,train
3371.157_3371.3046,train
3371.157_3371.3384,train
3371.157_3371.1019,train
3371.157_3371.1768,train
3371.157_3371.3068,train
3371.157_3371.1144,train
3371.157_3371.1339,train
3346.2614_3346.2623,train
3346.2614_3346.6163,train
7734.359_7734.468,train
7734.359_7734.341,train
7734.359_7734.352,train
7734.359_7734.433,train
7734.359_7734.492,train
7734.359_7734.305,train
7734.359_7734.591,train
7734.359_7734.349,train
7734.359_7734.688,train
7734.359_7734.571,train
7734.359_7734.590,train
12304.753_12304.2017,train
12304.753_12304.1365,train
12304.753_12304.2058,train
12304.753_12304.2023,train
12304.753_12304.503,train
12304.753_12304.1437,train
12304.753_12304.1679,train
12304.753_12304.1618,train
12304.753_12304.1496,train
12304.753_12304.1681,train
12304.753_12304.1904,train
12304.753_12304.783,train
12304.753_12304.1546,train
12304.753_12304.2026,train
12304.753_12304.1386,train
12304.753_12304.1659,train
12304.753_12304.629,train
12304.753_12304.1502,train
12304.753_12304.1907,train
12304.753_12304.1996,train
12304.753_12304.163,train
12304.753_12304.2021,train
12304.753_12304.2005,train
12304.753_12304.2043,train
12304.753_12304.696,train
12304.753_12304.841,train
12304.753_12304.2076,train
12304.753_12304.714,train
12304.753_12304.284,train
12304.753_12304.1463,train
12304.753_12304.1909,train
12304.753_12304.1769,train
12304.753_12304.1497,train
12304.753_12304.260,train
12304.753_12304.2048,train
12304.753_12304.1919,train
12304.753_12304.1460,train
12304.753_12304.1916,train
12304.753_12304.703,train
12304.753_12304.845,train
12304.753_12304.1797,train
12304.753_12304.2037,train
12304.753_12304.1945,train
12304.753_12304.709,train
12304.753_12304.1693,train
12304.753_12304.1380,train
12304.753_12304.1406,train
12304.753_12304.1466,train
12304.753_12304.142,train
12304.753_12304.712,train
12304.753_12304.775,train
12304.753_12304.2039,train
12304.753_12304.1665,train
12304.753_12304.1898,train
12304.753_12304.1839,train
12304.753_12304.1663,train
12304.753_12304.175,train
12304.753_12304.1636,train
12304.753_12304.2105,train
12304.753_12304.1429,train
18593.428_18593.317,train
18593.428_18593.139,train
18593.428_18593.221,train
18593.428_18593.101,train
18593.428_18593.435,train
18593.428_18593.566,train
18593.428_18593.590,train
18593.428_18593.580,train
18593.428_18593.586,train
18593.428_18593.427,train
18593.428_18593.411,train
18593.428_18593.213,train
18593.428_18593.296,train
18593.428_18593.215,train
18593.428_18593.632,train
18593.428_18593.218,train
3346.6167_3346.2614,train
3346.6167_3346.2615,train
4458.873_4458.1753,train
4458.873_4458.1762,train
4458.873_4458.872,train
4458.873_4458.1009,train
18593.580_18593.573,train
18593.580_18593.576,train
18593.580_18593.386,train
30257.228_30257.190,train
30257.228_30257.220,train
30257.228_30257.192,train
7734.593_7734.1301,train
7734.593_7734.638,train
7734.593_7734.494,train
7734.593_7734.736,train
7734.593_7734.1341,train
7734.593_7734.314,train
7734.593_7734.222,train
7734.593_7734.691,train
7734.593_7734.819,train
7734.593_7734.303,train
7734.593_7734.805,train
7734.593_7734.1342,train
7734.593_7734.387,train
7734.593_7734.516,train
7734.593_7734.560,train
7734.593_7734.601,train
7734.593_7734.127,train
7734.593_7734.445,train
7734.593_7734.283,train
7734.593_7734.388,train
7734.593_7734.813,train
7734.593_7734.267,train
7734.593_7734.524,train
7734.593_7734.281,train
7734.593_7734.357,train
7734.593_7734.818,train
7734.593_7734.277,train
7734.593_7734.317,train
7734.593_7734.169,train
7734.593_7734.458,train
7734.593_7734.815,train
7734.593_7734.541,train
921.2857_921.2778,train
921.2857_921.1383,train
921.2857_921.440,train
921.2857_921.2775,train
921.2857_921.2769,train
921.2857_921.515,train
921.2857_921.468,train
921.2857_921.3181,train
921.2857_921.3142,train
921.2857_921.1164,train
921.2857_921.551,train
921.2857_921.576,train
921.2857_921.2844,train
921.2857_921.103,train
921.2857_921.523,train
486.3752_486.3742,train
486.3752_486.3296,train
486.3752_486.2118,train
486.3752_486.3778,train
486.3752_486.3689,train
486.3752_486.3513,train
486.3752_486.3491,train
486.3752_486.3066,train
486.3752_486.1047,train
486.3752_486.3774,train
486.3752_486.3788,train
486.3752_486.2218,train
486.3752_486.3728,train
486.3752_486.3032,train
486.3752_486.2673,train
486.3752_486.2543,train
486.3752_486.1028,train
486.3752_486.3736,train
486.3752_486.1027,train
486.3752_486.2106,train
486.3752_486.3745,train
486.3752_486.3743,train
486.3752_486.2545,train
486.3752_486.1995,train
486.3752_486.1086,train
486.3752_486.2920,train
486.3752_486.3497,train
486.3752_486.3489,train
486.3752_486.2221,train
486.3752_486.2681,train
486.3752_486.3662,train
486.3752_486.1960,train
486.3752_486.2669,train
486.3752_486.2335,train
486.3752_486.2671,train
486.3752_486.3776,train
486.3752_486.1886,train
486.3752_486.2890,train
486.3752_486.3797,train
486.3752_486.1724,train
486.3752_486.3746,train
486.3752_486.3846,train
486.3752_486.2706,train
3371.1780_3371.1772,train
3371.1780_3371.1284,train
3371.1780_3371.3642,train
3371.1780_3371.3527,train
3371.1780_3371.2167,train
984.147_984.1752,train
984.147_984.634,train
984.147_984.1341,train
984.147_984.342,train
984.147_984.1314,train
984.147_984.561,train
984.147_984.647,train
984.147_984.315,train
984.147_984.1749,train
984.147_984.290,train
984.147_984.246,train
984.147_984.640,train
984.147_984.227,train
984.147_984.1755,train
984.147_984.55,train
984.147_984.168,train
984.147_984.1344,train
984.147_984.148,train
984.147_984.696,train
984.147_984.228,train
7055.1781_7055.294,train
7055.1781_7055.1184,train
7055.1781_7055.1779,train
7055.1781_7055.1185,train
7055.1781_7055.1191,train
12278.367_12278.365,train
12278.367_12278.144,train
10250.530_10250.2186,train
10250.530_10250.1510,train
10250.530_10250.450,train
10250.530_10250.1290,train
10250.530_10250.1920,train
10250.530_10250.528,train
10250.530_10250.1823,train
10250.530_10250.794,train
10250.530_10250.1581,train
10250.530_10250.314,train
10250.530_10250.1304,train
10250.530_10250.955,train
10250.530_10250.2172,train
10250.530_10250.1513,train
10250.530_10250.2065,train
10250.530_10250.2187,train
10250.530_10250.1648,train
10250.530_10250.1268,train
10250.530_10250.1622,train
10250.530_10250.623,train
10250.530_10250.876,train
10250.530_10250.1594,train
10250.530_10250.547,train
10250.530_10250.2039,train
10250.530_10250.2225,train
10250.530_10250.126,train
10250.530_10250.1740,train
10250.530_10250.1292,train
10250.530_10250.310,train
10250.530_10250.1335,train
10250.530_10250.321,train
10250.530_10250.67,train
10250.530_10250.1117,train
10250.530_10250.1595,train
10250.530_10250.476,train
10250.530_10250.1512,train
10250.530_10250.327,train
10250.530_10250.925,train
3346.1958_3346.5607,train
3346.1958_3346.6089,train
3346.1958_3346.5777,train
3346.1958_3346.3306,train
3346.1958_3346.1480,train
3346.1958_3346.4933,train
3346.1958_3346.7391,train
3346.1958_3346.2591,train
3346.1958_3346.2017,train
3346.1958_3346.261,train
3346.1958_3346.6314,train
3346.1958_3346.2366,train
3346.1958_3346.6148,train
3346.1958_3346.5351,train
3346.1958_3346.2552,train
3346.1958_3346.7177,train
3346.1958_3346.11997,train
3346.1958_3346.97,train
3346.1958_3346.5058,train
3346.1958_3346.3674,train
3346.1958_3346.3334,train
3346.1958_3346.4054,train
3346.1958_3346.6174,train
3346.1958_3346.1478,train
3346.1958_3346.6876,train
3346.1958_3346.2406,train
3346.1958_3346.4598,train
3346.1958_3346.5025,train
3346.1958_3346.590,train
3346.1958_3346.4893,train
3346.1958_3346.7179,train
3346.1958_3346.7530,train
3346.1958_3346.7489,train
3346.1958_3346.4766,train
3346.1958_3346.2991,train
3346.1958_3346.6192,train
3346.1958_3346.3207,train
3346.1958_3346.95,train
3346.1958_3346.4597,train
3346.1958_3346.5586,train
3346.1958_3346.7270,train
3346.1958_3346.5973,train
3346.1958_3346.2265,train
3346.1958_3346.7262,train
3346.1958_3346.7071,train
3346.1958_3346.587,train
3346.1958_3346.1792,train
3346.1958_3346.4350,train
3346.1958_3346.6968,train
3346.1958_3346.6167,train
3346.1958_3346.2403,train
3346.1958_3346.5454,train
3346.1958_3346.7038,train
3346.1958_3346.4993,train
3346.1958_3346.4926,train
3346.1958_3346.5974,train
3346.1958_3346.5498,train
3346.1958_3346.5935,train
3346.1958_3346.7525,train
3346.1958_3346.3095,train
3346.1958_3346.2444,train
3346.1958_3346.6183,train
3346.1958_3346.4961,train
3346.1958_3346.265,train
3346.1958_3346.5141,train
3346.1958_3346.1323,train
3346.1958_3346.263,train
3346.1958_3346.6282,train
3346.1958_3346.6999,train
3346.1958_3346.1955,train
3346.1958_3346.98,train
3346.1958_3346.5643,train
3346.1958_3346.4837,train
10250.1630_10250.2061,train
10250.1630_10250.1167,train
984.344_984.1679,train
984.344_984.318,train
984.344_984.249,train
984.344_984.351,train
984.344_984.1295,train
984.344_984.1749,train
984.344_984.290,train
984.344_984.244,train
984.344_984.632,train
984.344_984.149,train
984.344_984.1743,train
984.344_984.1756,train
984.344_984.627,train
984.344_984.86,train
984.344_984.562,train
984.344_984.775,train
984.344_984.253,train
984.344_984.1760,train
984.344_984.245,train
984.344_984.328,train
984.470_984.348,train
984.470_984.425,train
984.470_984.665,train
984.470_984.1341,train
984.470_984.670,train
984.470_984.666,train
984.470_984.478,train
984.470_984.475,train
984.470_984.1308,train
984.470_984.465,train
984.470_984.901,train
984.470_984.1272,train
984.470_984.405,train
984.470_984.361,train
984.470_984.1270,train
984.470_984.419,train
984.470_984.377,train
984.470_984.364,train
984.470_984.471,train
984.470_984.466,train
984.470_984.441,train
984.470_984.1336,train
984.470_984.379,train
984.470_984.1267,train
984.470_984.438,train
984.470_984.371,train
984.470_984.664,train
984.470_984.480,train
984.470_984.1298,train
984.470_984.360,train
12304.1620_12304.339,train
12304.1620_12304.709,train
12304.1620_12304.845,train
12304.1620_12304.1797,train
12304.1620_12304.710,train
12304.1620_12304.1819,train
12304.1620_12304.860,train
12304.1620_12304.1478,train
12304.1620_12304.633,train
12304.1620_12304.1813,train
12304.1620_12304.776,train
12304.1620_12304.175,train
12304.1620_12304.494,train
12304.1620_12304.2039,train
12304.1620_12304.865,train
12304.1620_12304.1739,train
12304.1620_12304.843,train
12304.1620_12304.1456,train
12304.1620_12304.2016,train
12304.1620_12304.1359,train
12304.1620_12304.26,train
12304.1620_12304.503,train
12304.1620_12304.869,train
12304.1620_12304.2105,train
12304.1620_12304.2070,train
12304.1620_12304.2073,train
12304.1620_12304.1357,train
12304.1620_12304.476,train
12304.1620_12304.1365,train
12304.1620_12304.783,train
12304.1620_12304.2024,train
12304.1620_12304.164,train
12304.1620_12304.1632,train
12304.1620_12304.2031,train
12304.1620_12304.1903,train
12304.1620_12304.1872,train
12304.1620_12304.1974,train
12304.1620_12304.705,train
12304.1620_12304.1662,train
12304.1620_12304.2050,train
12304.1620_12304.1659,train
12304.1620_12304.753,train
12304.1620_12304.75,train
12304.1620_12304.847,train
12304.1620_12304.384,train
12304.1620_12304.1907,train
12304.1620_12304.1996,train
12304.1620_12304.163,train
12304.1620_12304.841,train
12304.1620_12304.1637,train
12304.1620_12304.714,train
12304.1620_12304.2049,train
12304.1620_12304.704,train
12304.1620_12304.147,train
12304.1620_12304.1844,train
12304.1620_12304.116,train
12304.1620_12304.1413,train
12304.1620_12304.1381,train
12304.1620_12304.1916,train
12304.1620_12304.260,train
12304.1620_12304.261,train
12304.1620_12304.1661,train
12304.1620_12304.201,train
12304.1620_12304.1919,train
12304.1620_12304.2037,train
12304.1620_12304.1354,train
3346.6167_3346.6153,train
3346.6167_3346.6137,train
3346.6167_3346.6140,train
3346.6167_3346.6148,train
3346.6167_3346.6144,train
3346.6167_3346.6156,train
3346.6167_3346.2630,train
3346.6167_3346.6146,train
3346.6167_3346.6158,train
486.2296_486.3770,train
486.2296_486.2313,train
921.599_921.3142,train
921.599_921.3298,train
921.599_921.989,train
921.599_921.3425,train
921.599_921.3422,train
921.599_921.1240,train
921.599_921.578,train
921.599_921.443,train
3371.1008_3371.1822,train
3371.1008_3371.3302,train
3371.1008_3371.1251,train
3371.1008_3371.938,train
3371.1008_3371.67,train
3371.1008_3371.1017,train
3371.1008_3371.1791,train
3371.1008_3371.1438,train
3371.1008_3371.1458,train
3371.1008_3371.2950,train
